ISSN,Nombre de publications
09537287,189
1546198X,189
15661199,188
20507518,188
10636692,188
09467076,187
01677187,186
01438166,185
21033641,185
00015970,184
00820784,182
03913988,179
09205071,178
14732262,178
0968090X,177
10184864,177
14681218,177
07339399,175
15311309,174
00318086,173
03772217,172
17505836,172
1054660X,171
09351175,171
09238174,170
1024123X,169
02677261,169
08858969,169
03743535,169
14382377,168
1615147X,168
10512004,168
00181544,168
02780070,167
21662746,167
03080161,166
03736601,166
1570761X,166
10599495,163
01420615,163
10834435,162
00437719,162
10812865,162
0956716X,161
07484658,161
03783839,160
10990062,160
00036870,159
1369703X,159
00083674,159
0951192X,159
15561801,159
08858950,159
00392103,158
07488017,156
09592989,156
10408398,154
03009467,154
07618980,153
19324553,153
19552513,153
03091929,153
00906964,153
00256455,153
15498328,151
00486604,149
02724332,149
07650019,149
00224650,149
0304386X,148
00304026,148
15493296,148
10518215,147
17518644,147
09615539,147
11108657,147
00189529,146
00221686,146
01676105,145
10402004,145
00045411,145
02729172,144
1748006X,144
02644401,144
11554312,144
15497747,144
03649059,144
09591524,143
15618625,142
10946136,142
13675788,141
15587916,140
10792724,139
00207217,139
00302430,139
16177959,138
13506307,138
00423114,138
09354964,137
09575820,137
15376494,137
00189367,137
09380108,137
07339429,136
11554304,136
01666622,135
09567151,134
0024998X,134
10500472,133
00200891,133
09246703,133
00432288,133
01095641,131
19398018,131
15566013,131
13698478,131
08906955,131
00944289,130
19376472,130
12979570,130
10535888,130
00190578,130
17415977,129
09659978,129
17412560,128
02638231,128
00134252,128
10715797,127
07315090,127
10636706,126
15361233,126
10704698,126
10582916,125
18820778,125
15513203,125
10715819,125
02675730,125
19355130,124
01695983,124
10474838,124
14757435,123
09388974,123
10050302,123
09557997,123
21922640,123
09639659,122
1751570X,122
10567895,122
02458292,122
18631703,121
10627995,120
13665545,120
09633308,120
15375110,120
10473203,119
08943370,119
01664972,119
21622337,119
09391533,118
10735615,118
08926875,118
08878722,118
01457632,116
07217250,116
10964290,116
00457906,114
15455955,114
09603409,114
09658564,114
15266125,114
13522523,113
10489002,113
10220038,113
01411187,113
22112855,113
13619209,113
0930777X,112
09324194,112
16314670,112
09574158,111
01480731,111
17518725,110
17599660,110
00949930,110
0889504X,110
09544062,109
09151559,109
00220434,109
10685200,109
14709511,107
17435889,107
19980124,107
20407939,106
09209069,106
10775463,105
09581669,105
13588265,104
0022233X,104
01912216,104
1124318X,104
09673334,103
00353183,103
10745351,102
01912615,102
21682194,102
01678442,100
03064573,100
10618562,100
07316844,100
08991561,99
09205063,99
1450216X,99
00189391,99
17353572,98
01678396,98
22106707,98
15499634,98
08867798,97
15209210,97
13459678,96
22147144,96
10591478,95
09218831,95
19328184,95
09544054,95
1864063X,95
1536125X,94
00983063,94
08998213,94
15524973,94
23299290,94
2010376X,93
09491775,93
02650754,93
14397676,92
00411655,92
15308669,92
1042296X,92
07217269,91
10638210,91
1016796X,91
03602133,91
14363240,91
0731356X,90
00347752,90
10577122,90
10897089,90
10577157,89
00220833,89
13802224,89
15304388,89
10459243,89
15420973,88
14348411,88
01691864,88
00189316,88
10407790,87
17435390,87
16875869,87
2156342X,87
17686733,87
23294124,86
01656074,86
03248569,86
00189510,86
18276660,86
21563381,85
00332097,85
08998221,85
00325899,84
15361284,84
15986446,84
00235954,84
13861999,83
21563950,83
10587268,83
01432087,83
1641876X,83
03928764,83
09555986,82
17518628,82
07349041,81
09603182,81
15344320,81
07339372,81
09544070,80
02668920,80
18695450,80
09596518,80
00318914,80
00225215,80
00380806,79
19424302,79
0143974X,79
1063293X,79
02786125,79
09636897,78
01489062,78
09226443,78
02504707,78
04585860,78
15698025,78
21682216,77
1091028X,77
01433369,77
16785878,77
02721724,77
13852000,77
02634368,77
01770667,76
1042346X,76
07339437,76
0379380X,75
2050750X,75
15461998,75
20474830,75
02184885,75
15206149,74
17455030,74
12254568,74
09056947,74
13669877,74
03666352,74
10871357,73
01489267,73
14680874,73
08854513,72
17468094,72
09528091,72
19430655,72
20326653,72
07365845,72
15494950,71
02613069,71
03764265,71
0305215X,71
10168664,71
10698299,71
13853449,70
07481896,70
15694410,69
08929270,69
09487921,69
10544887,69
09276513,69
10641246,69
10709932,69
08929912,69
19326254,69
0024094X,68
09265805,68
03663175,68
21615748,68
18682502,68
13845640,68
03403793,68
17555817,67
03081079,67
00405000,67
09398368,67
10641858,67
00903973,67
10637818,67
18666892,67
10504729,66
10426914,66
0149645X,66
19373341,66
16875176,66
0009286X,66
01697552,65
03151468,65
00354279,65
17226996,65
19708734,65
08827516,65
00411906,65
19321058,65
17485711,65
17518784,64
08943214,64
17435110,64
00152684,64
0740817X,64
09335137,64
16878434,63
10584587,63
17483182,63
15325008,63
20428898,62
15431649,62
03796787,62
09204741,62
19749821,62
19463936,62
00354511,62
20516347,62
13894420,62
07328818,62
09168516,62
17518660,61
15219615,61
15280837,61
01674730,61
09544100,61
09544119,61
00337579,61
08946507,60
15309827,60
17519659,60
02521059,60
13552546,60
16864360,59
2214157X,59
02761459,59
09517197,59
02681900,59
03093247,59
07372884,59
00206318,59
10518207,59
0926227X,59
14542358,59
04491947,59
01959298,58
03043797,58
19324537,58
21076839,58
02195194,58
17588251,58
20888708,58
02421283,58
1751956X,58
17515254,57
10139826,57
01679260,57
00989886,57
17962021,57
16873955,57
01416359,57
07339445,57
00084433,57
10547460,57
13438875,57
22713646,57
08858985,56
07173644,56
1070986X,56
08999457,56
13565362,56
09544828,56
10834419,56
10731199,56
00335614,55
08843627,55
07407475,55
00353434,55
17559758,55
10897771,55
08832889,55
00135585,55
14771535,55
00249831,54
15732479,54
09560599,54
10834427,54
09518339,54
09576509,54
09287329,53
14644177,53
03602141,53
19369751,53
17554535,53
13632469,53
21682267,53
22119124,53
17434440,53
13697021,52
07362501,52
03085961,52
18168957,52
18670717,52
09507116,52
21681163,51
14759217,51
02195259,51
10653090,51
17519675,50
00354066,50
03732029,50
10939687,50
07339496,50
02699648,50
00295922,49
21686777,49
15566072,49
1738494X,49
03088839,49
09248625,49
00036994,49
10803548,49
0007084X,49
15462218,49
10009361,48
09349839,48
21934126,48
10535381,48
15501329,48
19963599,47
15700755,47
09168524,47
02286203,47
15593959,47
01651633,47
10710922,47
09544097,47
09483276,47
07431619,46
02181266,46
14727978,46
18754791,46
21964378,46
00028711,46
00255289,46
03760421,46
13502433,46
22142096,45
17518687,45
02198436,45
13873954,45
18744907,45
24732397,45
15407993,45
09424962,45
02506874,45
00189472,44
10709622,44
13542575,44
08327823,44
14733315,44
15461955,44
13640461,44
10006915,44
18426573,44
22342184,43
07400551,43
23267186,43
24682047,43
17518822,43
15361241,43
20395086,43
09231137,43
07517971,43
15575969,43
15564959,42
17486041,42
09168532,42
1687725X,42
09323902,42
14548658,42
14685248,42
15273342,42
17585082,41
01419382,41
0142694X,41
19424280,41
10946969,41
21682356,41
02676192,41
13309862,41
09598111,41
10298436,40
01734911,40
13019724,40
08900604,40
10946977,40
12303402,40
10910344,40
12102512,40
14328917,40
14644207,40
16717694,39
15161439,39
13872176,39
10636676,39
07309244,39
00036900,39
09168508,39
02185393,39
07395175,39
00206024,39
11092777,39
00046205,39
01709739,39
17481279,39
01976729,39
01950738,39
02726343,38
10840699,38
23998083,38
14292955,38
0889325X,38
03785963,38
19325150,38
03020738,38
1044677X,38
00038695,38
08837554,38
22118837,38
18695582,38
0007473X,38
2150704X,37
10641866,37
19401493,37
21525102,37
0219581X,37
16633571,37
19373384,37
13502417,37
22142134,37
15213331,37
1430144X,37
13899333,37
16936930,37
07921233,37
01371339,37
02664720,37
00199958,37
10589759,37
05677718,37
08981507,36
00494488,36
02661144,36
0305750X,36
10772618,36
00944548,36
0733950X,36
22105379,36
08916152,36
00392316,36
1023621X,35
12201766,35
1557170X,35
19577729,35
15450279,35
10996362,35
00984094,35
00224375,35
15504832,35
10016058,35
09600833,35
03019233,35
0894069X,34
01444565,34
19463855,34
00019240,34
1387974X,34
08982112,34
02635577,34
09731318,34
10263098,34
15455971,34
00341223,34
2287528X,34
14709589,34
0143991X,34
00300608,33
01430750,33
14647141,33
17568293,33
21682291,33
21563357,33
20429738,33
08268185,33
15519899,33
00051179,33
2005307X,33
14549069,33
1741038X,33
10689605,32
10646671,32
02884534,32
18071953,32
10007598,32
16878132,32
03764583,32
17436753,32
20888694,32
15370755,32
15564665,32
03031268,32
17452759,32
09638180,32
00109525,32
17442591,32
10668527,31
13682148,31
03346455,31
21997446,31
16155262,31
00161136,31
10844309,31
00988847,31
01964321,31
13875485,31
21911630,31
09639314,31
11100168,31
03158977,31
10577130,31
02721732,31
17518768,30
10726349,30
03053091,30
01291564,30
19366582,30
10445471,30
13502344,30
1066033X,30
02126389,30
11092734,30
12267988,30
19750102,30
16378962,30
18245463,30
03066746,30
1002185X,30
15407977,30
00353612,29
16878086,29
21905509,29
21953880,29
15452255,29
0025696X,29
11762322,29
22863540,29
00189359,29
15551415,29
14513749,29
0031868X,29
17483107,29
19324545,29
09638199,29
00281522,29
09167005,29
19430663,29
02759306,29
10386807,29
12473340,29
02194554,29
02397528,29
17439310,28
00260800,28
12303666,28
14710226,28
19460740,28
02602288,28
00224502,28
15691101,28
15480992,28
01469428,28
0306400X,28
13353632,28
1869408X,27
0191278X,27
17480132,27
07412223,27
17509548,27
01972618,27
08953996,27
01463535,27
0237028X,27
15989623,27
00189537,27
17445302,27
1475472X,27
09231730,27
19414889,27
01486411,27
02636476,27
16874714,27
00345806,27
14768186,27
1065514X,27
08266220,26
2374068X,26
00201200,26
01915665,26
01964313,26
00253324,26
13000632,26
11125209,26
15507033,26
11206012,26
13502409,26
19746059,26
00202967,26
00255300,26
21919542,26
00783234,26
03036936,26
02234335,26
01782312,26
17460751,26
0324721X,26
0023432X,26
17548632,26
1550624X,25
11092742,25
18456421,25
02085216,25
19366612,25
1751858X,25
10682767,25
15603547,25
20103247,25
08927219,25
01687336,25
22142894,25
20900147,25
0927796X,25
23763639,25
0956666X,25
03063453,24
00117471,24
22124209,24
15230406,24
16797817,24
01442880,24
0040165X,24
19373368,24
01205609,24
1064119X,24
21646376,24
19485085,24
15477029,24
21680256,24
15734277,24
19391390,24
15583058,24
15822214,23
10613773,23
22237690,23
03579387,23
00432318,23
09484280,23
09234748,23
15599612,23
10501827,23
00338443,23
05536626,23
17526418,23
2195268X,23
25024752,23
15827445,23
16625196,23
12595985,23
19326181,23
18676936,23
17919320,23
14384957,23
02726963,22
0733947X,22
05698197,22
03734633,22
05891485,22
10642285,22
15223965,22
16449665,22
13147471,22
14329360,22
2452199X,22
08904332,22
22884300,22
19397038,22
1351010X,22
18686478,22
03091902,22
00392480,22
14243210,22
20869614,22
10820132,22
01964305,22
09161821,22
13468014,22
0013449X,22
10283358,22
10069321,22
08931321,22
03772063,21
17512549,21
00218944,21
23644176,21
17381584,21
17422132,21
09225773,21
15353508,21
15736105,21
13132458,21
12256463,21
10667857,21
15988198,21
13552511,21
1232308X,21
1673565X,21
13502352,21
05891019,21
12299367,21
09641807,21
00402508,21
00664138,21
1028365X,21
03529045,21
17407516,21
15094553,21
08912513,21
23329017,21
15167399,21
01678922,21
16090985,20
10789669,20
10466770,20
13502379,20
03783804,20
08853282,20
09613218,20
03899160,20
13544063,20
13896911,20
17483050,20
07365853,20
0278940X,20
19463995,20
0734211X,20
09333630,20
00318663,20
00263702,20
08985901,20
17518601,20
17543371,20
19324529,20
16747321,20
22347593,20
24688975,20
22141669,20
01676989,20
10437398,19
21984220,19
09153942,19
01926225,19
16307267,19
21907188,19
1943068X,19
16875249,19
24522139,19
12299138,19
2199384X,19
20407459,19
22414487,19
00207373,19
15495418,19
00028231,19
0758489X,19
02700255,19
19476035,19
04121961,19
20460546,18
10067191,18
09505431,18
10928669,18
10920617,18
0932383X,18
19395116,18
02362945,18
00051144,18
0949149X,18
10655131,18
10783466,18
00318523,18
10043756,18
02656582,18
20937911,18
15706443,18
00127361,18
20402295,18
15470423,18
21948771,18
1816093X,18
17366046,18
21986444,18
22141405,18
10508414,18
1509409X,17
08827508,17
09636935,17
14801752,17
15982092,17
00432296,17
01718096,17
15734137,17
15414922,17
09243046,17
10709762,17
17441765,17
21646457,17
0042790X,17
00134503,17
02673932,17
1068820X,17
15905896,17
09734562,17
20700733,17
16744926,17
1551319X,17
09349847,17
01970216,17
09347348,17
17499518,17
09344373,17
0954478X,17
14644193,17
1749785X,17
15472450,17
00022667,17
0735245X,17
01437038,17
15502287,17
12595969,16
1747650X,16
20926782,16
02780097,16
18667910,16
14750902,16
11763647,16
00139327,16
00303917,16
03340082,16
0018151X,16
2452414X,16
05361486,16
19463979,16
00150568,16
20436386,16
01436244,16
20419031,16
13697072,16
13272314,16
20402317,16
20952899,16
15583724,16
17572657,16
16877578,16
00127353,16
19395981,16
20958099,16
09577572,16
17350522,16
13928716,16
00147672,16
16357922,15
15337928,15
15402800,15
1555130X,15
12268372,15
15651339,15
17411084,15
2326263X,15
0950107X,15
21926611,15
00465828,15
00151882,15
00189324,15
23013850,15
00849162,15
01445154,15
10403108,15
01232126,15
12302384,15
24725854,15
20962754,15
16744799,15
21946418,15
00432822,15
10538801,15
00036935,15
00796727,15
17515831,15
17469899,15
19464614,15
00368792,15
00208442,15
13602365,15
21920923,15
23639512,15
01206230,15
01616404,14
09102043,14
17962048,14
17485037,14
11819510,14
00911062,14
22139567,14
02714310,14
03270793,14
17439671,14
10908471,14
09506608,14
00047554,14
23299266,14
10072014,14
13361376,14
10620125,14
04652746,14
15577910,14
02323869,14
17085284,14
03089126,14
18612776,14
13675567,14
08949166,14
20645260,14
18234690,14
03636399,14
24058866,14
09515240,14
00189235,14
13823892,14
22228748,14
15710882,14
20424868,14
03608581,14
10709886,14
09110704,14
10840702,14
0867888X,14
21919089,14
10162372,13
14606720,13
21691401,13
20818491,13
02588013,13
19391382,13
13694332,13
02650665,13
13354205,13
22286179,13
07984065,13
01864076,13
09243089,13
18657362,13
08956308,13
18688799,13
14348462,13
15825175,13
03861112,13
16977912,13
01464116,13
09714588,13
10133119,13
00011096,13
09252096,13
21791074,13
01438174,13
10810595,13
01495720,13
03071693,13
09650911,13
19966814,13
03037800,13
09685677,13
10224653,13
1365781X,13
00049433,13
10724761,13
19950780,13
21695172,13
02786648,13
23249935,13
21862982,12
22812881,12
17477778,12
00224898,12
01655817,12
10466789,12
13921215,12
24705357,12
09756809,12
20894872,12
0032678X,12
17858860,12
22875301,12
00157899,12
02587025,12
10760342,12
21579083,12
10275851,12
04812085,12
15514897,12
09206299,12
14790602,12
03620972,12
13682199,12
15563758,12
18957595,12
10971963,12
15397734,12
19373333,12
15630854,12
03878805,12
19475764,12
21510032,12
20413165,12
00034282,12
23255870,12
08893241,12
02656027,12
01036513,12
18751504,12
1816949X,12
10709789,12
17559340,12
01589938,12
24712566,12
20751087,12
14793105,12
21514798,12
03792285,12
10050086,12
15213323,12
00120413,12
0256596X,12
10657355,12
10893954,11
20856830,11
09254668,11
09995714,11
0262401X,11
14512092,11
10786236,11
16052730,11
10002383,11
07339402,11
18764029,11
01446193,11
20927614,11
0960667X,11
17532507,11
17465095,11
16625986,11
00402494,11
08859000,11
17560543,11
20588305,11
08408688,11
1006706X,11
19232926,11
01031759,11
20893191,11
15604624,11
02658135,11
0965089X,11
01633767,11
03056120,11
20421338,11
18669298,11
15691713,11
13517848,11
07183291,11
1757482X,11
10402659,11
10709916,11
17488842,11
00189332,11
02637863,11
2010135X,11
23297662,11
05865581,11
00337722,11
20952430,11
00432326,11
17530059,11
20459858,11
00348619,11
17277191,11
10506934,11
18787789,10
09540695,10
1057610X,10
1720898X,10
23116706,10
14281511,10
1479389X,10
03043622,10
00171085,10
14006529,10
21905452,10
09766340,10
18206530,10
20952759,10
07181299,10
18269745,10
24751502,10
19475411,10
1060278X,10
00223107,10
10947167,10
15415856,10
19422431,10
17401267,10
09691170,10
20963459,10
01371223,10
00260657,10
12404535,10
10949224,10
01987593,10
12266116,10
13614568,10
19849729,10
20369913,10
22286160,10
1475925X,10
15606074,10
18745482,10
21650349,10
18686958,10
1728144X,10
17550556,10
00356794,10
15845982,10
17480698,10
10408436,10
10232796,10
17478405,10
05083443,10
21939764,10
07507240,10
20808208,10
10499660,10
17531039,10
01496123,10
18670520,10
15551423,10
10681302,10
26766957,10
20476841,10
18446035,10
1004731X,9
0741983X,9
19984448,9
15504646,9
09574565,9
00134902,9
17458080,9
09470085,9
01258281,9
00357448,9
03611434,9
18031269,9
17568277,9
17509653,9
1350245X,9
07243472,9
00260576,9
12297607,9
10286608,9
00017043,9
10037985,9
00291021,9
0143702X,9
01677977,9
16719433,9
01279696,9
00139084,9
20101325,9
10712836,9
10010505,9
20956983,9
10006753,9
08832900,9
18722105,9
2185310X,9
19369735,9
13408054,9
12302945,9
05031540,9
22138463,9
15263819,9
08873801,9
01376365,9
05431972,9
09619526,9
01442600,9
17281431,9
14274221,9
15908844,9
21628742,9
17514088,9
09579656,9
00404969,9
00154628,9
01977385,9
25206478,9
15837904,9
09311955,9
01621432,9
17797179,9
15980316,9
01739980,9
2074272X,9
10499652,9
17260531,9
13583948,9
13637681,9
03735346,9
0007215X,9
0376723X,9
17523583,9
87553996,8
15511286,8
17382696,8
02501589,8
13803204,8
16875966,8
00219142,8
03854205,8
10001298,8
16875591,8
13923730,8
10994300,8
09611290,8
10015965,8
08698643,8
07479182,8
17500591,8
16656423,8
14798751,8
00040746,8
12178977,8
03871533,8
20831331,8
00361682,8
09151168,8
05695503,8
08887462,8
02650916,8
0747668X,8
03765075,8
10017372,8
00135852,8
20569459,8
10074708,8
14791471,8
23744731,8
21522057,8
17568250,8
02534827,8
14258129,8
09540911,8
07488025,8
00071641,8
01919059,8
16713664,8
19904789,8
1214021X,8
20957564,8
09734686,8
17572177,8
00962015,8
13634127,8
00709816,8
10678212,8
10407685,8
20952635,8
13502425,8
07452993,8
0718204X,8
08950156,8
01437089,8
09541810,8
10051120,8
17550777,8
17579864,8
03410552,8
0743166X,8
00260673,8
20138423,8
25596497,8
00396265,8
0022460x,8
15476278,8
15572064,8
17489725,8
13555111,8
09446524,8
12102709,8
13556207,8
1420326X,8
03676234,8
08905452,8
09544089,8
17557437,8
18722121,7
03023524,7
03601218,7
17456436,7
16484142,7
1008973X,7
10683755,7
10020470,7
13000160,7
14505339,7
10642269,7
11099445,7
19378629,7
13467581,7
10004750,7
17511135,7
14740346,7
01627546,7
03638235,7
22127976,7
09136339,7
15245608,7
10900268,7
14677954,7
18253997,7
00317926,7
10001158,7
2093761X,7
17442370,7
19314973,7
20950233,7
22249893,7
10554181,7
10928081,7
07341415,7
20909519,7
10709894,7
22111220,7
00037214,7
00214876,7
00200956,7
0734189X,7
23321091,7
0013791X,7
02681110,7
1935472X,7
26318644,7
24751839,7
18812473,7
21664250,7
21919151,7
16735447,7
26729156,7
02677768,7
00811661,7
0373532X,7
03246051,7
22135812,7
13303651,7
0020868X,7
20904479,7
21535434,7
00082821,7
14347229,7
1866749X,7
22969837,7
23248378,7
03796566,7
19737459,7
20956037,7
07339364,7
00038628,7
10750207,7
01679287,7
00908657,7
09546553,7
18235514,7
15568318,7
13418939,7
25098004,7
03795462,7
10618309,7
10279636,7
16876261,7
00225304,7
16168216,7
0167188X,7
00990094,7
02573423,7
20612079,7
13492543,7
17558301,7
10772014,7
16742370,7
0104530X,7
17881994,7
02673762,6
18814379,6
11101903,6
24249130,6
00323950,6
1524511X,6
00012491,6
2210464X,6
09699988,6
17476526,6
20414196,6
2345377X,6
02675900,6
07487991,6
03610853,6
01682601,6
10014055,6
16711637,6
03246000,6
19918763,6
15276988,6
00746843,6
10637095,6
26621495,6
03417255,6
01437054,6
21993823,6
15429423,6
05776686,6
25233920,6
02547805,6
07168756,6
26899620,6
17550386,6
10934421,6
04591879,6
07339453,6
14613484,6
0302184X,6
10987789,6
18681646,6
04925882,6
23635142,6
17550653,6
09531092,6
15553434,6
23644133,6
00412678,6
09410589,6
1001652X,6
23298774,6
08943222,6
22109706,6
22993649,6
21530858,6
09574344,6
09056866,6
2093274X,6
10408800,6
09408789,6
00933651,6
19488300,6
14359529,6
23690739,6
00379808,6
10642315,6
15824594,6
14684322,6
00038504,6
08654824,6
02131315,6
02774488,6
2229838X,6
11749857,6
10299599,6
02544156,6
03722112,6
16875702,6
10112367,6
15567265,6
10683666,6
10000054,6
10840680,6
00247154,6
24464732,6
01342452,6
00424455,6
25723901,6
16875826,6
17518741,6
10093095,6
10019731,6
13030914,6
25763105,6
00458198,6
11201908,6
17550750,6
14399776,6
16726340,5
10631674,5
11123680,5
09277951,5
05145163,5
03905519,5
17293774,5
10000879,5
08576149,5
8756663X,5
0956375X,5
23831359,5
09273034,5
09230408,5
05328799,5
20959184,5
10241752,5
13309587,5
00207209,5
1060992X,5
14036835,5
23322551,5
23653159,5
09563385,5
10002758,5
18653928,5
0253231X,5
14753219,5
20668201,5
00353116,5
22298649,5
10642307,5
23520965,5
15072711,5
19491190,5
25245252,5
25094238,5
23490918,5
16738225,5
26618869,5
20836473,5
09215956,5
22103279,5
09569944,5
17528933,5
09560521,5
22886206,5
26624729,5
16798171,5
09766308,5
26236257,5
09269630,5
22178961,5
20466099,5
03009416,5
01466518,5
23641185,5
00372366,5
25715135,5
13104772,5
00189278,5
01266209,5
20439903,5
18435157,5
14513994,5
10846999,5
08873828,5
00218928,5
15301591,5
00181536,5
21557195,5
00212202,5
13447653,5
12282472,5
19488289,5
02647419,5
0030834X,5
19455224,5
08608229,5
1751911X,5
00200271,5
17403499,5
21660468,5
21601518,5
00436011,5
15566463,5
15982351,5
16974840,5
20404166,5
23144904,5
03605450,5
19453582,5
16849965,5
10984321,5
15614417,5
15371646,5
19276311,5
10006893,5
13117629,5
16626443,5
02196867,5
03638855,5
16875915,5
0965092X,5
10059113,5
16122771,5
00200883,5
07177925,5
0019901X,5
1881803X,5
16878027,5
00137480,5
17419174,5
00260894,5
00066710,5
08936188,5
10014381,5
21871094,5
10008152,5
08859221,5
19395442,5
0011748X,5
20528418,5
10006788,5
00845841,5
01878336,5
10429247,5
21945764,5
14203715,5
1392124X,5
01430084,5
14780771,5
03327353,5
02540770,5
18744761,5
17183200,5
10196587,5
09518312,5
19855761,5
00260746,5
10693629,5
18984088,4
17532116,4
17352827,4
03348938,4
17514304,4
01234412,4
19434162,4
03585522,4
17400694,4
23816872,4
20612710,4
04395689,4
26585324,4
16106199,4
03611000,4
19346344,4
17935458,4
18629016,4
22894659,4
00163317,4
14784629,4
23071885,4
07339488,4
21996687,4
19324510,4
20501579,4
18973310,4
17939623,4
12256382,4
23455829,4
17469392,4
23791357,4
20964250,4
23256818,4
23672390,4
13446606,4
1007449X,4
14792494,4
27010198,4
09120289,4
21993629,4
15499715,4
00224065,4
07160852,4
19930461,4
2044124X,4
00380741,4
25879618,4
15462080,4
10010920,4
22286187,4
17417597,4
17445485,4
23446544,4
13480693,4
17366038,4
20964579,4
14505584,4
18546250,4
18744753,4
21674191,4
19346182,4
19397267,4
20751133,4
22918744,4
03536483,4
00962430,4
10286861,4
07188447,4
11122242,4
19476337,4
20966482,4
15847284,4
14076160,4
02533839,4
21716897,4
16743962,4
19473451,4
23356928,4
16844769,4
20817738,4
16875990,4
10286284,4
17344492,4
17266009,4
18961541,4
0266996X,4
00479624,4
10059784,4
10072276,4
02705214,4
17452007,4
07182309,4
15206130,4
00167142,4
12259438,4
00028266,4
00298026,4
10590145,4
13892258,4
10923063,4
1061026X,4
02755416,4
01437070,4
02779374,4
09548998,4
03535320,4
0003861X,4
01049631,4
10743227,4
00429929,4
09698086,4
09377255,4
07402511,4
13426907,4
03725715,4
08905487,4
10009345,4
14728915,4
08824967,4
03548996,4
14798336,4
01678493,4
19300395,4
15661369,4
15298930,4
10988068,4
07802285,4
21608555,4
13447912,4
15302067,4
