ISSN,Nombre de publications
13869477,564
14786435,551
26431564,542
0042207X,536
16005368,529
09280707,527
01700839,520
13886150,518
03682048,515
10907807,512
02678292,508
0031899X,503
13861425,501
16101928,499
13642812,494
09698043,493
01676636,489
03054608,488
08876266,484
1530437X,482
12660167,478
03930440,476
14761122,476
14337266,475
08957959,474
09977546,473
05848547,469
00936413,468
08842914,466
0003682X,460
0217751X,457
05874246,454
00034916,452
00102202,447
0375930X,445
10298479,440
14240637,432
03615235,425
12874620,424
00134651,423
00913286,422
13873806,420
09284931,417
00354511,417
03015629,417
00319015,416
09532048,415
09226435,411
14381656,410
13645021,409
03650138,404
03770257,404
09249907,403
09574522,402
05874254,396
00112275,395
01411594,395
10120386,390
13504487,387
0150536X,386
00046337,386
03019322,385
03701573,379
00262692,379
00219614,377
09600779,376
00213640,373
0030493X,369
10445803,369
15571939,368
14319276,364
0969806X,363
00114626,363
17425468,361
03043886,361
07424787,359
10541500,357
00337587,356
13504177,350
00207403,349
11554320,344
15361055,340
01486055,340
10711023,339
09641726,332
00189375,327
09276505,325
03402193,325
09500839,323
15334880,323
0195928X,323
08968446,321
02179792,321
0142727X,315
01787683,314
15421406,314
03068919,314
20374909,311
14544164,309
01694243,307
10420150,306
03693554,306
00037028,305
00223735,304
01430807,303
10599630,302
09230750,302
10933611,300
01652125,298
09500340,293
11201797,286
00223778,286
1077260X,285
00442275,285
09232958,283
13698001,282
10111344,275
17453925,272
00017701,272
02630346,271
13866184,271
07223277,269
00295450,266
02183013,263
09320784,260
00029505,256
13880764,252
16128850,252
00296341,249
00046280,243
02632241,241
03797112,241
02724324,240
17494885,236
10944087,234
10179909,232
10238883,232
00218464,231
08631042,227
00018686,227
10448632,225
09638695,224
09477047,223
14644258,221
14328488,221
15403459,221
09650393,221
10235809,220
00318655,219
10637788,219
00387010,214
10833668,213
17483387,213
02580322,212
02182718,212
00159018,209
20408978,208
13506501,207
00303992,207
09242716,206
03744884,203
09381287,202
13835416,201
14345021,200
13876473,198
1059910X,196
00221481,196
14757516,194
15741818,194
00218936,193
23342536,193
02177323,192
01959271,190
1546198X,189
02670836,189
00344885,188
00207748,188
09467076,188
15661199,188
10637761,188
09262040,188
13590294,187
0129055X,185
07351933,185
01438166,185
01824295,185
09477411,184
00346861,182
08927022,181
09205071,178
01777963,177
13504495,175
10637834,175
24056014,174
15311309,174
00318086,173
09351175,171
1054660X,171
19317573,170
18626254,170
00181544,169
08857156,169
0218625X,168
21662746,168
00033804,167
10238166,164
00017884,164
12962147,163
01466410,162
18152406,159
00084204,159
08940886,158
03043834,157
18992358,157
09397922,156
03091929,154
00256455,153
00158208,153
00903752,153
18625282,153
00304026,152
00223131,152
2210271X,152
03044289,150
00486604,149
01679295,148
00442968,148
00046264,147
17480221,147
0020708X,146
10402004,145
02729172,144
10637826,144
11554312,144
10407782,144
00796700,143
00411450,142
00034169,142
17443091,142
09259635,142
09684328,141
15587916,140
03926737,139
09340866,139
09295607,138
02670844,138
09380108,138
09354964,137
03054616,136
11554304,136
10221824,135
02321300,134
08878722,134
0024998X,134
14226928,133
0301634X,133
19376472,131
09379347,131
00190578,131
16134982,131
0030400X,130
00944289,130
00321028,128
00088714,127
09301151,127
10704698,126
15803139,126
01326414,126
1063777X,126
18820778,125
17453933,124
00443093,124
01695983,124
14757435,123
09639659,122
11143800,121
10407278,121
10627995,121
20525192,118
00405779,118
01457632,116
07217250,116
09603409,114
14690667,114
01291831,114
10489002,113
16314670,112
10735615,111
00344877,110
10685200,110
00220434,109
03017249,109
03759687,107
10741542,107
15430537,107
14668033,103
18638880,102
03009238,102
01039733,102
14644266,101
01678442,101
13233580,100
10618562,100
13647830,99
17353572,98
23299290,96
02179849,96
13459678,96
1864063X,95
09491775,94
11554339,94
10637745,92
15710645,92
07921241,92
19378726,91
1607324X,90
08837694,90
10400400,89
10459243,89
1664039X,88
17686733,87
10407790,87
09481907,87
2156342X,87
01465724,87
23294124,86
00222348,86
08998221,85
05717256,85
10619127,85
21563381,85
00325899,84
05317479,83
16113683,83
10587268,83
02668920,83
03928764,83
09555986,82
10221344,81
08886512,81
00836656,80
09659773,80
20955545,80
11542799,79
13841076,79
15698025,78
15671739,78
23279125,77
14029251,77
1091028X,77
14306395,76
01423312,76
1042346X,76
19980124,75
0256307X,75
17455030,74
16122011,74
1546542X,74
02198878,73
02188635,72
19430655,72
10628738,72
12197580,71
14182874,71
13853449,70
15694410,70
19321058,70
10544887,69
00796786,68
0035001X,68
0092640X,68
16741137,68
10637818,67
18666892,67
13920049,66
1110662X,66
0149645X,66
01610457,66
16741056,65
09335137,64
0218396X,64
00294780,64
00319104,64
09276440,64
03400204,63
10584587,63
10510117,63
14639963,63
22131337,62
10950761,62
10637796,61
08946507,60
0340224X,59
02761459,59
14735504,59
10090630,59
10032169,59
10518207,59
03357368,59
23085827,58
07116659,57
13438875,57
15361365,57
13565362,57
01468030,57
02777037,56
00920606,56
15477037,56
08832889,55
00335614,55
02506335,54
15949982,54
13621718,54
16065131,53
08961107,53
16877357,52
13697021,52
05779073,52
07362501,52
1536383X,52
09597174,51
00318388,51
10653090,51
00796565,51
16744527,51
13351842,51
10637729,50
09277056,50
13921207,50
10637850,50
03732029,50
0393697X,50
0033068X,50
08927057,50
14684349,49
00295922,49
02190257,49
02194775,47
10710922,47
15474771,47
09354956,47
15700755,47
01640313,47
1221146X,47
01675729,47
13502433,46
00380946,46
24680230,46
24682047,45
10623701,45
24732397,45
17518822,44
10709622,44
08327823,44
15461955,44
14685248,42
00796816,42
01495739,42
23328983,42
1687725X,42
12056685,42
09323902,42
00018732,42
15273342,42
02529602,41
10946969,41
00218286,41
12237027,41
16747348,41
02636174,40
1063780X,40
14328917,40
12518069,40
02778068,40
19348630,40
01734911,40
10036326,40
13019724,40
12303402,40
15161439,39
07309244,39
21944946,39
08361398,39
10637737,39
10636676,39
16717694,39
08949875,39
08917035,39
12211451,39
19325150,38
10619208,38
02726343,38
25245317,38
16829344,38
13552198,38
00319120,37
0930486X,37
0917639X,37
21525102,37
10589759,37
01371339,37
0219581X,37
07921233,37
08981507,36
08916152,36
10739149,36
22126864,36
03906035,36
07315171,36
14367947,35
10000593,35
10016058,35
18276660,35
00107514,34
1387974X,34
20776772,34
10003290,34
09298266,34
00319090,34
10010521,33
15519899,33
14549069,33
16625250,33
15470091,33
00472689,33
18820743,32
00109525,32
19402503,32
14226375,32
02197499,31
09608974,31
03346455,31
16879120,31
10648887,31
0031918X,30
10984402,30
18951082,30
17518768,30
10241809,30
20710186,30
19475454,30
19314523,30
01650807,30
21905509,29
02759306,29
02397528,29
09144935,29
15337146,29
03905551,28
09731458,28
22135979,28
17439310,28
10683372,28
02757257,28
08953996,27
15989623,27
1475472X,27
21928576,27
0237028X,27
16874714,27
21026459,27
01915665,26
20103247,26
03669033,26
10637842,26
15603547,26
01851101,26
15623920,26
23324309,26
00202967,26
05431972,25
10637869,25
26911191,25
09660941,25
00785466,25
03063453,24
19485085,24
21680256,24
00219037,24
21646376,24
00270903,23
10840184,23
0889311X,23
15599612,23
00338443,23
12595985,23
22145524,23
1351010X,22
03650359,22
05698197,22
26900998,22
10642285,22
14243210,22
01406566,22
05891485,22
10283358,22
15353508,21
17426588,21
03230465,21
10637710,21
10667857,21
00220744,21
09641807,21
02539268,21
00218944,21
00180238,21
00016705,21
00204412,21
13544063,20
16879384,20
0734211X,20
10263098,20
03740676,20
08909997,20
13502379,20
02314428,20
12205168,19
13000101,19
00304034,19
00234753,19
16877969,19
14402807,19
00105082,19
03683281,19
0031921X,19
17533562,18
10018042,18
21948771,18
02536102,18
03707377,18
13668781,18
10655131,18
10709762,17
00444510,17
1068820X,17
20950462,17
01718096,17
09349847,17
01970216,17
16744926,17
14644193,17
1551319X,17
10096264,17
1749785X,17
00303917,16
05704928,16
24056758,16
1539445X,16
01672584,16
04493060,16
10248560,16
13406000,16
12595969,16
00147672,16
0018151X,16
00796727,15
10683356,15
08876703,15
23144920,15
10274642,15
21965609,15
22511717,15
00058173,15
09323414,15
00036935,15
10876596,15
1541308X,15
00195596,15
15651339,15
07370652,14
00015237,14
00202940,14
17439671,14
02043467,14
03701328,14
03618773,14
10620125,14
01401599,14
20395086,14
03015696,14
10810595,13
10555269,13
00271349,13
15848663,13
20908865,13
00319163,13
15397734,13
03071693,13
02532239,13
16878108,13
14764865,13
19950780,13
20525206,12
12301612,12
10044213,12
10519998,12
21699275,12
01589938,12
10275851,12
01375075,12
18844049,12
26884534,12
15568598,12
19475764,12
00348570,12
0032678X,12
02587025,12
0350820X,11
17532507,11
1567715X,11
21680396,11
16052730,11
1757482X,11
13463969,11
16876393,11
10893954,11
15502724,11
14486083,11
17277191,11
01633767,11
20893191,11
03862208,11
09735763,11
2010135X,11
10408436,10
01677861,10
10994300,10
01252526,10
1818331X,10
10681302,10
16488504,10
18444172,10
02543052,10
08436061,9
00154628,9
10556796,9
09574565,9
02786273,9
10712836,9
03871533,9
02751062,9
08832900,9
15177076,9
19746059,9
16727207,9
07243472,9
18722105,9
25917285,9
19921950,9
01442600,9
17568277,9
20963955,9
22144048,9
10091963,9
23362626,9
23225521,9
16866576,8
00962015,8
00260673,8
09151168,8
09540911,8
20901968,8
1226119X,8
02533219,8
20970064,8
10866655,8
13449931,8
13555111,8
16753402,8
21905444,8
03602141,8
20831331,8
08146039,8
15572064,8
1061933X,8
14777622,8
0022460x,8
00361682,8
87553996,8
16081021,7
13492543,7
10957863,7
15614085,7
2096241X,7
10001158,7
20909519,7
12236039,7
10279636,7
10642269,7
16876261,7
00214876,7
10683755,7
14338351,7
03601218,7
10618309,7
20460147,7
02022893,7
01422413,7
00088174,7
13035150,6
26899620,6
00049506,6
16875826,6
01024744,6
25233920,6
2345377X,6
1358314X,6
24249130,6
10299599,6
14399776,6
03710025,6
1687689X,6
10019731,6
16721799,6
15567265,6
16091833,6
02882043,6
23124334,6
14613484,6
02543087,6
14639246,6
17932920,6
09728821,6
09367195,5
08608229,5
22517227,5
02546086,5
26624729,5
10007032,5
00385697,5
25198041,5
19984448,5
21601518,5
18422403,5
0253231X,5
26618869,5
00260746,5
05145163,5
1000985X,5
19947607,5
25000101,5
22208054,5
23673613,5
00058025,5
10040609,5
0011748X,5
10099271,5
15594106,5
00260894,5
0030834X,5
8756663X,5
18106528,5
22237038,5
02182203,5
17528933,5
00297704,5
25229869,5
17494680,5
15371646,5
08696632,5
19903413,5
17403499,5
07402511,4
03548996,4
10637397,4
15847284,4
09703950,4
14736691,4
20964579,4
10072276,4
10014322,4
10019014,4
20935587,4
10992871,4
18546250,4
16875990,4
00479624,4
12310956,4
02534177,4
12259438,4
00319236,4
03678393,4
07802285,4
02705214,4
17935458,4
15297853,4
00664189,4
13480693,4
17905044,4
12254614,4
09548998,4
10286276,4
03698203,4
01295721,4
10657541,4
03882861,4
09701893,4
01672991,4
08845913,3
25099930,3
2771957X,3
03703908,3
20788665,3
19996691,3
12261750,3
03700046,3
25122789,3
01342452,3
21681724,3
13131311,3
00256544,3
18237010,3
0020708x,3
00972002,3
08698643,3
03684466,3
04300696,3
01901494,3
03676765,3
20505698,3
16733487,3
16726030,3
13479466,3
14764857,3
07311230,3
15672069,3
10003851,3
16443608,3
00211575,3
01631918,3
0947076X,3
10652221,3
10994742,3
1004423X,3
0207401X,3
16749251,3
09145400,3
21567573,3
16877632,3
09478396,2
1606867X,2
16078829,2
25081888,2
26613395,2
2095283X,2
2287237X,2
03084086,2
21692785,2
0035872X,2
03602133,2
10064125,2
14226944,2
23673648,2
02581825,2
17905087,2
03054624,2
23524510,2
20970331,2
00381810,2
18213251,2
00360678,2
27658791,2
21680329,2
19971397,2
13132709,2
15608034,2
24096121,2
23352124,2
21967229,2
03923029,2
19937296,2
00063517,2
22261494,2
10241752,2
07612508,2
2405609X,2
25087266,2
20933134,2
1084578X,2
1086900X,2
10022082,2
10003436,2
03673294,2
16879244,2
00746843,2
08688257,2
1001246X,2
18731988,2
14060086,2
03049523,2
13358871,2
16606795,2
18822398,2
10011455,2
15577937,2
0308437X,2
1546900X,2
07984545,2
2041-820,2
87566990,2
10003835,2
16144961,2
18703542,2
13300016,2
14328364,2
18634672,2
1004924X,2
16727126,2
03687147,2
07302010,2
1815932X,2
10074619,2
02580934,1
10016511,1
22128166,1
20736673,1
03404803,1
03552721,1
10068740,1
18019064,1
01214470,1
00941492,1
23049782,1
2213879X,1
10014977,1
18173020,1
0038111X,1
03875016,1
09725768,1
0265928X,1
23977914,1
20791704,1
13883127,1
27318095,1
02850192,1
27725715,1
26717255,1
00114226,1
13900129,1
17540429,1
23375760,1
19429533,1
18111165,1
25184245,1
00304077,1
7653697,1
15470083,1
0011085X,1
24751499,1
23391995,1
00477206,1
10044523,1
09538585,1
25901591,1
10765670,1
10556915,1
00181153,1
02529262,1
05435846,1
1055677X,1
09191038,1
15899535,1
10012060,1
01616404,1
00260843,1
02539950,1
16731905,1
1450698X,1
22216413,1
08999406,1
03347575,1
16747275,1
19960948,1
03744914,1
19449399,1
13480391,1
18246672,1
25901478,1
10444300,1
16877276,1
02540096,1
00263680,1
87509237,1
17338026,1
17540410,1
00223689,1
1049250X,1
22187987,1
20971842,1
18102328,1
00421294,1
02023822,1
11837306,1
11330376,1
10042474,1
07403232,1
16722515,1
10012249,1
10741550,1
19459645,1
