Journal,Publications,Authors
01913085,383,33
01915886,169,23
01918869,105,15
01926187,481,33
01933973,242,25
0194472X,189,17
01956086,122,33
01956663,327,47
0196206X,451,2
01973533,61,14
01974556,277,40
01976664,304,40
02059592,395,39
02103702,396,6
02109395,110,3
02112159,122,7
02112558,449,8
02129728,196,15
02134748,122,47
02149915,11,29
02229617,139,33
02394170,229,30
02428962,63,39
02496739,352,27
02499185,494,36
02504952,233,29
0251737X,234,38
02530716,394,33
02537176,412,37
02544962,135,27
02549247,139,33
02562928,62,4
02568543,181,22
02585200,227,2
0261510X,207,5
0261927X,425,10
02643294,256,33
02646838,333,38
02654075,448,13
02656590,212,31
02659883,193,47
02667363,132,36
02668734,410,45
02678373,264,24
02683946,303,15
02687038,289,29
02698803,334,8
02699052,381,5
02699931,107,29
0269994X,207,47
02702711,479,4
02710137,404,12
02715309,249,45
02724316,153,2
02724944,106,27
02724987,210,31
02724995,133,36
02727358,196,36
0272930X,335,26
02732297,473,43
02751380,358,27
02762366,268,5
0278016X,157,20
02782626,261,11
02783193,452,10
02786133,429,40
02787393,412,38
02791072,355,6
02796015,460,8
02963981,156,23
02971194,157,47
02983850,361,26
03004430,208,46
03010066,317,43
03010511,498,12
03012212,426,26
03013294,433,13
0302282X,137,40
03033910,48,18
03038300,347,25
03050009,138,47
03051862,276,40
03057356,485,43
03064603,450,12
0306624X,482,44
03067297,443,36
03069885,160,48
03085759,424,4
03258203,487,5
03276716,307,37
03373126,108,8
03400727,272,42
03441369,355,31
03600025,121,9
03603989,69,29
0361073X,11,40
0361476X,394,41
03616843,313,22
03623319,263,11
03624021,149,23
03630234,462,1
03640213,46,46
03787931,169,37
03788733,18,21
03836320,242,26
03857417,108,46
03905349,156,36
03916081,313,23
03919048,217,1
03938255,413,15
03942864,161,21
05333164,63,47
05483749,129,9
05552419,170,9
07085591,417,10
07159684,125,26
07166184,84,41
07170297,122,35
07317107,465,25
07317115,429,26
0732118X,431,11
07323123,113,38
07342829,349,2
07347332,263,7
07351690,236,18
07353936,121,27
07357028,482,34
07357036,108,27
07367236,162,17
07369735,358,43
07370008,411,44
07370024,393,24
07377851,375,25
07399863,347,7
07405472,203,6
07426046,172,33
07433808,217,49
07475632,178,43
07481187,493,22
07481756,170,26
07489633,77,28
0749596X,298,21
07495978,407,49
07559593,286,7
07627491,313,17
07909667,413,20
0803706X,393,41
08100713,401,49
08134839,144,20
0814723X,204,22
08295735,410,28
08351813,137,40
08708231,42,49
08820783,185,7
08822689,469,1
08827974,452,32
0883041X,380,13
08836612,479,30
08852006,384,23
08852014,31,19
08854726,247,32
0885579X,167,30
08856257,47,29
08857482,239,49
08862605,374,45
08870446,60,29
08873267,447,30
08876177,273,16
08876185,292,40
08884080,36,19
08884781,235,18
08893268,286,1
08893667,295,14
08893675,106,47
08894019,293,2
08898391,376,28
08902070,457,49
08908567,490,30
08914222,462,38
08922764,326,4
08930341,313,1
0893164X,156,8
08933200,13,29
08943257,44,39
08943796,201,3
08944105,58,32
08948453,26,10
0894878X,181,10
08949085,229,19
08949867,167,46
08952779,486,34
08957347,55,33
08958017,382,23
08959285,15,28
08964289,108,32
08975353,389,7
08992363,242,29
08995605,46,8
09075682,358,3
09084282,311,24
09116044,190,23
09224777,104,8
09247025,108,47
09266410,197,37
09297049,490,3
09331719,200,28
09337954,262,47
09356185,478,8
09365907,425,34
09372032,480,35
09405569,170,32
09426051,265,24
09438149,332,14
09448160,137,32
09486259,27,46
09510893,290,43
09515089,499,16
09528229,232,4
09534180,63,37
09540121,67,21
09541446,332,14
09545794,369,31
09565221,183,48
09567976,289,18
09575146,123,7
09579664,297,10
09593535,440,7
09593543,351,33
09594752,160,23
09602011,459,21
09605290,136,19
0961205X,164,48
09631798,499,19
09636625,395,36
09637214,483,29
09640282,282,18
09641866,113,2
0965075X,426,1
09658211,402,47
09669760,308,5
09695893,255,20
09716858,185,11
0992986X,486,2
0999792X,179,3
10116877,256,23
10137424,35,12
10155759,364,20
10158154,315,5
10166262,418,37
10169040,417,38
10188185,22,30
10188827,325,9
10215573,400,34
10253866,322,44
10253890,45,35
10298649,182,22
1034912X,29,44
1039723X,330,24
10400419,273,17
10403590,409,10
1040726X,151,30
10407308,469,46
10407413,380,23
10409289,480,32
10413200,152,17
10416080,101,17
10416102,363,14
10461310,331,9
10463283,297,40
10464964,224,2
1047840X,456,45
10481885,351,25
10489843,60,39
10497315,162,9
10503307,195,22
10505350,72,43
10508392,199,46
10508406,134,4
10508414,159,26
10508422,323,29
10508619,67,45
10529284,351,34
10530479,314,23
10530509,189,37
10530797,179,11
10532528,280,18
10534822,453,42
10538100,110,36
10538151,490,41
10538712,273,38
1053881X,62,34
10550143,69,17
10550496,117,37
10550887,14,25
10558330,112,38
1056263X,205,12
10573321,271,23
10577408,374,42
10579249,489,22
10580360,381,21
10580476,359,27
10596011,56,31
10597123,364,6
10608265,320,27
10615806,433,40
10621024,317,34
10633995,153,12
10640266,278,45
10656766,379,7
10659293,133,10
10664807,115,45
1067828X,167,17
10680667,156,26
1068316X,154,21
10688471,129,28
10689583,328,46
10690727,284,2
10693971,101,43
10699384,67,1
10705503,448,36
10712089,355,26
10720502,238,29
10720537,483,21
10724133,126,11
10725245,327,40
10731911,288,11
10747427,136,36
10749039,402,49
10768971,405,39
1076898X,138,40
10768998,67,35
10769242,131,34
10775595,10,47
10777229,248,24
10790632,299,22
10804013,105,5
1080563X,135,33
10823301,127,36
1082989X,57,47
10852352,497,19
10870547,246,35
10873244,382,43
10874208,394,17
10880763,281,45
10887423,198,43
10888438,496,34
10888683,201,9
10888691,456,26
10892680,78,2
10892699,287,9
10900586,358,9
10905138,256,40
10907165,460,17
10914269,85,1
10926488,163,25
10926771,153,43
10934510,444,40
10934537,494,42
10949313,95,25
1096214X,194,39
10982140,294,35
11033088,471,3
11209550,229,37
11244909,78,44
11261072,56,44
11320559,103,30
1132239X,247,38
11329483,455,34
11330740,462,12
11347937,409,37
1135755X,227,44
11387416,483,49
11523336,441,17
11545232,350,10
11551704,48,49
11554452,109,47
11570466,298,12
11581360,263,16
11629088,231,24
11644796,366,19
11925604,259,31
11961961,19,21
12136204,255,17
12248398,334,23
12342238,109,37
12452092,299,16
1258780X,189,6
12624586,232,8
12655449,403,25
12665371,259,18
12691763,156,25
12784699,451,12
12865559,105,15
13021370,13,45
13027840,25,26
13210122,289,47
13218719,345,32
13320742,256,10
1350293X,485,7
13504126,393,17
13506285,169,23
13524658,484,26
1354067X,349,21
13546783,161,22
13548506,405,7
13556177,187,14
13558250,172,15
1356918X,389,7
1357034X,42,9
13575279,426,48
1357650X,454,8
13591045,188,23
13591053,436,29
1359107X,110,18
13591789,277,31
1359432X,332,30
13602322,426,35
13623613,177,18
13632752,339,42
1363755X,52,39
13642537,53,17
13646613,294,14
13648233,406,31
13665626,21,24
13668250,104,35
13672223,311,44
13674676,395,45
13684302,262,34
13698036,251,3
13698478,44,37
1370074X,224,43
13728202,346,40
13796100,99,26
13803395,273,23
13811118,102,44
13812890,419,39
13825585,467,15
13854046,99,49
13871579,427,4
13872877,124,29
13875868,114,22
13890417,400,25
14130270,205,13
1413294X,323,18
1413389X,123,33
14137372,84,16
14154714,422,45
14198711,385,42
14202530,429,44
14210185,226,2
14224917,286,35
14328534,258,42
14330237,173,34
14359448,366,13
14372940,466,13
14399903,417,18
14430770,201,32
14439646,236,32
14459795,186,35
14469235,108,39
14608235,45,46
14614456,475,29
14616734,496,49
14660970,105,29
14681994,161,44
14690292,160,16
14695405,199,44
14706423,233,47
14710153,46,10
14720817,277,30
14733145,192,39
14733285,22,20
14753634,288,5
14757257,226,1
14760835,364,30
14780887,295,3
14789515,282,45
14789949,378,14
15092046,71,30
15161498,93,4
15213269,377,18
15216896,226,37
15227227,351,25
15248372,406,48
15248380,196,1
15249220,28,46
15250008,186,15
15277143,109,9
15283488,405,15
15283542,454,49
15289168,242,24
15291006,412,4
15293041,85,12
15294145,274,37
15298868,464,37
15299732,293,43
15323005,215,6
15325024,232,39
15332276,393,46
15332691,61,24
15333175,348,11
15346501,376,13
15350770,153,34
15365581,382,25
15374416,78,7
15402002,108,4
15411559,405,8
1541745X,34,20
15427560,445,29
15433633,388,45
15434494,478,46
15443558,493,10
15444759,62,43
15460371,160,34
15528014,66,41
15534510,48,49
15541134,118,3
1554351X,190,6
15548716,51,5
15553434,195,5
15554120,432,47
15555240,407,23
1556035X,232,49
15562646,131,9
1556407X,142,35
15564886,172,20
15594343,224,49
15662772,244,35
15677095,340,18
15681475,248,24
15718883,85,3
15720268,18,32
15765962,83,35
15777057,451,38
15833410,410,13
15837327,262,47
15914267,239,25
15921107,16,9
15921328,183,4
15937879,150,14
15982327,177,37
1612197X,402,11
16124782,443,41
16140001,131,28
16163443,203,29
16183169,38,3
16195515,431,34
16205340,348,12
16233883,145,42
16289676,374,9
16335767,330,15
16343298,351,40
16446313,154,25
16506073,336,5
16579267,226,11
16625153,310,34
16625161,141,24
16770471,79,38
16793390,261,8
16967240,284,48
16972600,454,26
16995880,373,18
17207525,191,6
17210321,176,37
17307503,100,48
17401445,211,13
17405629,355,28
17423341,28,5
17437199,135,17
17439760,460,40
17450128,182,45
17454832,150,32
17456916,251,29
17459265,229,3
17466660,135,40
17467586,67,34
17470218,157,40
17470919,485,27
17475732,465,13
17486645,326,45
17495016,392,33
17506980,370,6
17508592,432,24
17509467,10,19
1750984X,396,16
17512271,470,40
17521882,357,28
17540739,199,33
17542863,200,48
17549426,378,41
17552966,321,43
17554586,426,45
17556341,431,25
17562570,126,42
17568757,143,36
17580846,67,27
17596599,53,38
17601703,182,7
17604133,169,5
17694493,182,43
17783798,326,45
17849934,312,31
17884934,158,23
17893186,89,42
17901391,383,10
1791261X,222,32
17944724,261,30
18027962,238,39
18095267,173,31
18096867,236,18
18138918,156,36
18165435,29,2
1824078X,450,14
18272517,411,13
18344909,56,29
18424120,242,12
18641105,314,39
18649335,23,2
18662625,152,32
18665888,424,13
18666116,10,46
18669808,382,27
18688527,63,49
18696716,268,17
18715249,153,40
18743501,480,31
1874897X,450,34
18754791,468,24
18762018,21,45
18773095,339,35
18779751,233,48
18784755,281,6
18785158,465,19
18866190,417,10
18888992,165,41
18891861,382,32
18951171,17,34
18961800,131,28
19012276,357,15
19302975,173,30
19313896,99,37
19317611,145,29
19324502,195,22
19329261,325,4
19333196,187,20
19342039,37,32
19359705,366,4
19371209,50,27
1937321X,237,17
19395078,420,22
19400632,456,17
19404158,154,10
19409052,210,1
19411022,426,22
19411243,221,26
19419899,470,18
19424620,229,14
19429681,249,47
19433921,422,29
19434472,406,12
19447515,55,36
19447558,44,35
19458959,262,12
19485506,91,29
19492715,380,11
19563485,265,33
1970321X,206,6
19726325,312,47
19843054,418,15
20093829,459,32
20112084,19,11
20377932,321,23
20394667,295,26
20413866,260,46
20445911,14,29
20448295,128,4
20451253,298,17
2045855X,383,35
20473869,74,13
20508794,233,39
20508824,248,15
20563841,186,29
20563868,276,29
20590776,72,2
20625871,226,47
20746857,324,20
20901321,186,11
20903987,470,27
21016739,426,3
21158789,107,17
21185735,114,44
21520704,394,29
21522715,414,21
21527857,320,47
2153599X,15,16
21556849,485,37
21557136,474,20
21573883,206,6
21573905,360,19
2159676X,142,5
21604096,367,3
21604134,268,1
21622590,446,38
21622965,32,15
21650349,494,34
21676968,62,35
21677026,174,49
21694826,211,25
21711976,467,24
21712085,92,12
21748144,154,18
21908370,94,15
2192001X,87,44
21920923,466,16
2194637X,375,27
21989834,10,8
21994641,60,46
22113649,182,25
22113681,214,17
22121447,269,29
2212683X,458,15
2213445X,378,27
22134794,497,46
22148043,297,7
22398031,43,3
22479228,104,44
22518711,81,24
22955267,163,20
22976981,259,46
23253193,447,25
23259965,127,30
23265523,388,7
23266198,315,17
23267836,277,44
23268743,458,20
23273798,63,36
23279095,245,9
23290382,398,38
23298456,487,48
23302925,231,22
23338113,260,2
2352250X,410,8
23534184,121,11
23534192,264,13
23581883,312,17
23600853,416,8
23638346,216,21
23645040,238,18
23667532,350,30
23727322,407,18
23766972,75,46
23781815,84,47
23928441,444,31
2398063X,112,38
24210684,201,11
24681717,303,33
24721840,315,38
24732850,107,41
24764981,347,8
24964476,344,22
24992240,356,24
25093290,444,41
25128442,456,17
25152459,491,12
25161032,317,46
25208969,258,32
25233653,175,15
25245236,490,16
25255061,481,22
25739581,344,28
25876104,39,20
25899791,256,33
26408066,60,40
26622041,90,32
26672960,294,2
26733005,397,33
26738627,147,33
26896567,193,41
26904586,410,13
27526739,339,30
87564610,282,33
87565641,349,13
