Journal,Publications,Authors
02182165,452,23
02182718,429,44
02183390,412,39
0218348X,355,15
0218396X,460,49
02186543,156,4
02190257,157,29
02190613,361,22
02191997,208,25
02194554,317,13
02194775,498,18
02194937,426,33
02194988,433,16
02195305,137,45
02196264,48,42
02196913,347,44
02198762,369,2
02198916,138,35
02286203,276,42
02322064,485,34
0232704X,450,30
02329298,482,13
02331888,443,13
02331934,160,18
02365294,424,32
02460203,487,32
02514184,307,35
02521938,108,39
02529599,272,46
02529602,261,29
02534142,153,49
02534827,355,29
02549409,121,44
0256422X,69,16
02570130,378,44
02574306,11,47
02581825,313,30
02599791,263,25
02635747,149,39
02650746,462,20
02650754,46,5
02664720,169,1
02664763,18,30
02665611,242,49
02676192,108,3
02683679,156,45
02699648,313,14
02712091,217,30
02721708,140,4
02724715,413,18
02724960,161,37
02724979,63,25
02730979,129,48
02750708,170,1
02759306,417,46
02761459,125,15
02776693,84,9
02776715,122,15
0277786X,465,49
0278081X,429,24
02783649,431,4
0282423X,113,12
02883635,349,37
02892316,263,37
02941449,236,43
03029743,121,6
03032647,482,39
03036812,108,46
03036898,162,24
03037800,358,11
03043975,411,13
03044068,393,34
03044076,375,25
03044149,347,7
03049914,203,4
03050041,319,8
03050548,172,20
0305215X,217,29
03054470,454,45
03059049,178,46
03067734,493,10
0307904X,170,43
03081079,77,34
03081087,298,26
03082105,407,41
03093247,286,49
03150860,313,3
03153681,413,6
03195724,393,5
03213900,401,5
03233847,144,47
0324721X,204,23
03248569,410,49
03321649,137,9
03327353,42,35
03342700,185,20
03361454,469,49
03406253,452,42
03409422,380,35
03436993,479,18
03461238,384,17
03501302,31,24
03505596,247,3
03545180,167,32
03600300,47,35
03601218,239,38
03605302,374,13
03605442,60,47
03610918,447,25
03610926,273,9
03621588,292,4
0362546X,36,14
03630129,235,37
03631672,286,34
0364765X,295,11
03649024,106,41
03650359,293,3
03677508,376,28
0368492X,457,29
03700089,490,9
03707377,326,25
03730956,313,34
03731243,156,12
03733114,13,42
03733505,44,9
03769429,201,15
03770257,58,40
03770427,26,25
03772063,181,5
03772217,229,11
03777332,167,34
03779017,486,24
03783758,55,15
03784371,382,38
03784754,15,8
0378620X,108,5
03786218,389,48
03794024,242,26
03817032,46,18
03854035,289,6
03857417,358,37
03862194,311,48
03865991,190,13
03873870,104,28
0390590X,108,5
0391173X,197,13
03923029,490,17
03924033,125,40
03924041,200,45
03924432,262,32
03930440,478,29
03990559,425,3
04201213,480,40
0424267X,170,34
04303202,265,40
04591879,332,27
05328721,137,13
05431972,27,45
05617332,290,33
05776686,499,6
05831431,232,24
07140045,63,19
07160917,67,16
07167776,332,40
07187912,369,28
07203322,183,33
0720728X,123,41
07230869,297,13
07315090,440,43
07323123,351,45
07350015,160,25
07362994,459,42
07365845,136,36
07400551,164,27
07406797,499,38
07431066,395,7
07437315,483,5
07468342,282,43
07474946,113,45
07477171,426,31
0749159X,402,23
07612486,308,42
07612494,255,10
07612508,185,32
07612524,48,43
07612532,486,30
07644442,179,39
0764583X,256,31
0771050X,35,18
08247935,364,36
08268185,315,2
08353026,418,14
08602107,417,13
08616663,22,29
08627940,325,12
08627959,400,39
08629544,322,2
08654824,45,32
08676356,182,13
08684952,29,46
08696632,330,27
08698643,273,49
08820287,409,41
08821666,151,17
08828121,469,40
08834237,380,31
08848173,480,34
0885064X,152,24
08852308,101,45
08857458,363,35
08857474,331,48
08869383,297,6
08880611,224,19
0888613X,456,30
08898480,351,7
08905401,60,10
08908575,162,41
08927022,195,32
08934983,72,34
08939659,199,28
08940347,134,15
0894069X,159,30
08943370,323,37
08949840,67,29
08954798,351,22
08954801,314,4
08957177,189,20
08973962,179,32
08981221,335,36
09102043,280,4
09110119,63,27
09165746,453,17
09167005,110,12
09168508,490,22
09202036,273,17
09203036,62,10
09208542,69,1
09217134,117,22
09218890,14,26
09226443,112,18
09232958,205,14
09236082,271,47
0924090X,374,29
09246703,489,12
09249907,381,36
09251022,359,35
09255001,56,12
09257721,364,7
09259856,320,29
09259899,433,11
09262245,317,33
09262601,153,6
09266003,278,47
09266364,379,15
09270256,133,32
09272852,115,11
09276467,167,23
09276947,156,26
09280200,154,34
09280219,129,46
09284869,328,34
09299629,284,29
09311955,101,4
09320784,67,17
09324194,448,35
09325026,355,13
09332790,238,41
09335846,483,39
09337741,126,15
09345043,327,29
09367195,288,29
09380108,136,11
09381279,402,32
09388974,405,2
09425616,138,47
09434062,67,14
09442669,131,20
09446532,10,22
0948695X,248,11
09487921,299,27
09492984,105,3
09495932,135,17
09517715,127,44
0952813X,57,28
0954478X,98,29
09555986,497,21
0955792X,246,47
09557997,382,16
09567925,394,37
09570233,281,20
09573720,198,6
0958695X,496,19
09591524,201,5
09600779,456,3
09601295,78,1
09601627,287,38
09603174,358,15
09615539,256,34
09622802,460,35
09624929,85,49
09635483,163,25
09641998,153,24
09650393,444,12
09655425,494,18
09670661,95,15
09701249,194,44
09713514,294,16
09713611,471,27
09720502,229,8
09720529,78,46
09720871,56,25
0972415X,103,17
09725555,247,29
09725954,455,8
09726802,462,15
09727671,213,27
0972768X,409,46
09728600,227,7
09731377,483,3
09731768,441,29
09735348,350,44
0976836X,48,24
09768386,109,3
09883754,298,20
09977546,263,46
10000054,231,15
10000887,366,25
10004874,32,30
10006788,259,14
10006893,19,7
10009000,255,17
10009221,334,44
10010920,109,20
1001246X,299,36
10012486,189,9
10016058,232,38
10016511,403,48
10019669,259,22
10020446,156,2
1004731X,451,24
10048979,105,8
10051031,266,11
10053026,334,13
10053867,13,17
10069283,25,8
10069305,289,21
10074708,345,18
10075704,256,30
10076417,267,18
10096744,485,46
10122443,393,47
10129367,169,31
10129405,484,38
10158634,349,32
10163328,161,11
1016443X,405,45
10170405,187,25
10171398,172,33
10186301,389,38
10197168,42,41
10198385,426,8
10219722,454,11
10221824,188,22
10224653,436,24
10236198,110,41
1024123X,277,17
10241809,332,12
10242953,74,46
10247696,426,32
10255834,177,15
10260226,339,16
1026597X,52,22
10274634,53,28
10275487,294,20
10286276,406,33
10286861,21,10
10293531,104,40
10344942,311,32
10407294,395,33
10407782,262,2
10407790,251,33
10429832,44,33
10436871,224,41
1046283X,346,13
10485252,99,30
10489533,273,33
10493301,102,13
10505164,419,26
10506926,467,22
10511970,99,39
10512004,427,2
10526234,124,38
10535888,114,39
10541500,400,26
10543406,205,46
10556788,123,34
10562176,84,42
10563911,422,44
10586458,385,49
10609857,429,40
10610022,226,11
10615369,286,3
10618600,258,6
10619208,173,9
10631100,403,6
1063293X,366,9
10634541,466,39
10635203,417,31
1063651X,201,32
10636560,236,41
10636706,186,12
10638539,108,8
10641246,45,8
10642307,475,28
10645616,496,20
10645624,105,47
10645632,161,7
10648275,160,11
10649735,199,20
10652469,233,16
1066033X,46,4
1066369X,277,6
10665277,378,22
10665307,192,26
10675817,22,3
10682767,288,41
10683623,226,42
10689613,364,14
10692509,370,11
10695869,295,18
10698299,282,12
10705325,378,23
10705511,71,12
10709762,93,13
10709908,377,25
10715797,226,45
10723374,351,19
10726691,406,46
1072947X,196,36
10732780,28,45
10737928,186,8
1074133X,109,29
10769803,405,32
10773169,454,44
10778926,242,18
10780947,412,6
10783466,85,18
10792724,274,19
10798587,464,22
10798986,293,37
10799389,215,32
10811826,232,41
10812865,393,3
10813810,61,28
10832564,348,10
10834362,376,35
1083589X,153,29
10836489,382,15
10846654,78,33
10853375,108,7
10857117,405,12
10866655,34,49
10884165,445,30
1088467X,388,21
10893539,478,31
1089778X,493,24
10897798,62,20
10900578,160,37
1091028X,153,4
10920277,66,28
1092910X,48,44
10930159,118,20
10943420,190,24
10950761,51,49
10987584,195,32
10987789,432,41
10994300,407,36
11092769,232,34
11092858,131,36
1110757X,142,2
11143800,172,15
11206330,224,34
11207183,230,36
11219130,244,6
11221151,340,39
11232536,155,42
11251964,248,12
11268042,85,3
11330686,18,45
11343060,83,18
11345764,451,40
11391138,410,21
11422785,262,15
11663081,239,33
11739126,16,35
11779322,183,26
11804009,150,8
11831278,177,36
12013390,179,48
1201561X,402,30
12103195,443,23
12136972,292,42
12203874,131,44
12218421,203,14
12229016,14,14
12236934,38,2
12237027,174,37
12241784,431,5
12242780,348,38
12251763,145,45
12256951,374,41
12263192,330,47
12266116,351,14
12293067,154,39
12301612,336,25
12302384,226,20
12303429,310,2
12329274,141,39
12337234,301,6
12343099,79,17
12347655,261,25
1239629X,424,28
12404535,284,2
12404543,454,35
12404551,373,37
12467405,191,5
12506559,176,1
12591734,100,40
12595969,211,12
12595977,355,36
12595985,28,45
1262022X,48,23
12928100,135,47
12928119,460,31
13000098,182,11
13058215,150,10
13075624,251,3
13110454,229,14
13111728,135,16
13118080,67,10
13125192,157,29
1312885X,485,10
13128876,465,12
13131311,326,30
13143247,392,41
1314684X,370,1
13152068,432,5
13195166,10,20
13301365,396,8
13310623,470,43
13314343,357,12
13405705,199,1
13406116,200,20
13434373,378,28
13454773,418,43
13480693,321,37
13488503,426,47
13489151,431,37
13494198,126,12
13502387,143,37
1350486X,67,49
13507265,53,49
13528505,182,44
13575309,169,28
13598678,182,47
13640380,326,15
13645021,312,6
1364503X,158,44
13647830,89,20
13658050,383,14
13670751,222,2
13674803,212,9
13691473,261,37
13697072,238,20
13697412,173,26
13701444,236,29
13807870,156,1
13811231,29,35
13812424,450,6
1381298X,411,37
13823892,56,5
13824090,242,33
13826905,314,49
13837133,23,14
13845640,152,12
13850172,424,42
13851292,10,20
13853139,382,24
13861999,63,43
13864416,383,34
13866338,268,25
1386923X,153,29
13870874,480,39
13873326,450,31
13873954,468,47
13875841,21,43
13875868,339,23
13880764,233,44
13892576,281,38
13894420,465,20
13925113,469,45
13926292,417,16
14029251,165,42
1405213X,382,8
14060086,17,21
14062283,131,1
14173875,357,8
14200597,173,29
14226383,99,32
14226928,145,38
14240637,195,5
14243199,325,47
14249286,187,22
14256908,229,34
14292955,366,1
1430189X,50,26
14310635,237,43
14317613,201,10
14322994,420,30
14324350,456,18
14327643,154,17
14329360,210,26
14335883,426,8
14338157,221,47
14343207,470,40
14359855,229,49
14398516,249,12
14435756,422,27
14461811,406,8
14467887,55,25
14485869,44,46
1450216X,262,4
14505444,399,33
14505584,91,1
14509628,380,19
14514966,265,31
14528630,206,16
14545101,312,14
14549069,418,48
14569418,459,5
14601559,19,41
14611570,321,26
14627264,295,28
14639963,251,2
14653060,260,6
14654644,374,9
14658763,14,33
14681218,128,41
14689367,298,25
14690268,383,48
14710684,74,13
1471082X,155,9
14712105,233,13
1471678X,248,31
14722747,186,41
14727978,276,11
14738031,350,4
14747480,291,34
14768186,72,38
14769271,226,46
14778599,351,4
14789906,324,38
14794802,292,19
14928760,186,6
15082806,470,34
1511788X,426,18
15211398,107,13
15240703,114,41
15241904,108,23
15261492,394,19
15261719,414,45
15275256,320,11
15293785,15,1
15301346,485,24
15302016,474,7
15306429,206,25
15307638,360,21
15313492,142,15
15320073,367,1
15320626,268,12
15324435,446,7
15326349,32,15
15337146,494,21
15337928,62,19
15340392,174,29
15360040,211,25
15361276,467,33
15361365,92,49
1536867X,94,49
15375978,87,35
15376494,466,44
15379582,375,38
15389472,10,26
15391604,60,11
15393755,182,35
15396746,214,8
15397734,269,46
15403459,455,14
15423980,458,10
15426149,378,2
15427951,497,46
15443558,297,9
15446115,43,3
15455963,357,21
15461955,104,26
15462218,81,8
15471063,48,48
15472450,163,2
15475816,259,6
1548159X,171,28
15485129,447,29
15487660,127,26
15493644,268,25
15496325,388,12
15502287,315,5
15504875,458,48
15508307,63,37
15513750,245,15
15526674,398,44
1553734X,487,36
15548732,231,15
15551415,260,43
15551423,322,48
15561801,410,23
1556603X,121,6
15574679,264,46
15583708,312,44
15588599,416,43
15592332,216,45
15593940,238,21
15593959,350,23
15598608,407,43
15603547,75,16
15607534,84,47
15614042,444,15
15614085,112,25
15618625,431,36
15622479,201,11
15628353,261,15
15630277,235,4
15651339,303,21
15672190,315,13
15678326,107,22
15684539,347,19
1569190X,295,34
15697371,344,14
15698025,356,4
15700755,444,48
15701166,456,46
15702820,491,27
15708667,317,29
15708683,258,47
15710068,175,28
15710653,490,35
15710661,481,8
15723127,344,16
15725286,39,42
15736105,256,36
15740137,115,30
15741699,60,18
15748936,90,2
15749541,142,49
15755460,294,13
15769402,397,4
15787303,147,26
15803139,193,25
15823067,410,30
15835022,339,11
15842851,282,7
15905896,349,31
15985865,481,44
15987264,78,10
16072510,43,39
16073606,271,13
16083679,62,31
16093321,459,7
16094840,214,49
1615147X,135,42
16153375,244,42
1615715X,52,36
16168658,249,20
16177959,468,4
16179447,380,7
16182510,120,1
16191366,258,44
16194500,160,45
16195515,192,42
1631073X,345,47
1641876X,104,13
16456726,468,22
16605446,383,21
16616952,409,22
16617207,17,28
16617738,397,9
16618254,369,26
16618270,397,9
16618297,193,15
16629981,290,10
1663487X,204,24
1664039X,361,42
16642368,204,8
16643607,164,24
16720229,102,16
16724070,169,49
16733452,443,26
16737350,70,27
16747283,131,37
1675414X,60,4
16785878,412,24
16787544,286,19
16833511,14,36
16859057,101,10
16860209,179,25
16864360,326,18
16871200,31,19
16871308,414,36
16871820,335,10
16871839,10,33
16872762,142,5
16873017,242,47
16874099,21,49
16874145,355,35
16875249,55,44
16875265,43,34
16875591,442,33
16877101,87,21
16879120,227,17
1687952X,310,22
16879643,420,48
16962281,82,37
17055105,291,15
17263255,258,35
17264057,56,28
17264529,130,7
17277191,223,32
17278384,248,11
17293774,65,10
17350654,359,9
17354463,116,14
17358787,328,13
17365279,57,25
17402123,70,2
17409705,346,35
17412471,35,7
17415977,301,21
1741847X,266,18
17424682,17,3
17425468,122,42
17427185,364,39
17427371,262,41
17442508,189,49
17444292,216,11
17452759,312,39
17453194,136,24
17456436,65,46
17459737,223,19
17466172,23,4
17467233,483,26
17476933,37,38
17477778,480,42
17480221,87,32
17483018,225,39
17484995,395,45
1748670X,374,46
17494680,163,36
17498430,23,40
17500591,196,37
17509548,321,33
17513472,380,36
1751570X,16,3
1751648X,12,9
17518113,120,8
17518644,416,33
17518849,247,6
17523583,372,41
17525055,248,39
17528887,283,4
17528909,303,13
17530563,236,49
17533465,380,2
17538416,24,5
17539579,201,44
17550203,482,27
17550386,128,32
17555345,494,21
17558050,37,8
17558301,211,38
17559758,48,8
17569737,450,3
17575850,282,44
17580366,240,3
17590876,95,22
17591163,483,6
1773035X,135,2
17797179,309,23
17872405,34,44
17875021,154,2
17881994,22,38
17905087,221,17
17908140,34,35
1791261X,77,34
17930057,403,23
17930421,76,30
17935245,242,8
17935253,118,22
17935571,155,44
17937442,120,36
17938309,237,5
17939623,120,13
1802680X,479,29
18033814,43,31
18041388,120,47
18102328,273,16
18119905,433,42
18129471,245,16
18140424,92,12
18152406,51,17
18153852,434,16
18162711,110,12
18169503,15,8
18173462,189,20
18238343,291,3
18246672,329,16
18276660,235,30
18438121,452,45
18446094,449,23
18454100,324,28
18463886,374,40
1846579X,463,5
18480225,238,20
18540023,386,40
18553966,298,44
18578365,446,1
18622976,159,30
18624472,286,21
18625347,207,20
18629016,79,6
18629679,121,22
18638171,13,18
18639690,359,8
18645909,340,39
18648258,455,32
18652433,327,33
18655025,359,16
18659284,104,12
18671144,161,38
18671152,320,34
18671764,146,14
18672949,256,36
18683967,396,33
18686478,252,23
18692672,40,45
18731988,49,2
18745482,238,41
18748554,45,21
18748961,417,2
18756891,232,27
18761399,15,9
18770533,331,1
18777503,477,11
18787789,229,3
18844049,84,23
18885063,13,26
18893066,344,4
18951074,143,18
1920180X,127,6
19305311,378,35
19305346,103,22
19306792,495,43
19308337,444,15
19314523,71,22
19321864,450,37
19321872,203,42
19322232,344,12
19326157,212,47
19342659,401,49
19350090,35,42
19357524,444,38
19359179,182,18
19360975,309,45
19362447,142,35
19366612,335,30
19370652,419,24
19371632,127,42
19375093,333,30
19387989,284,14
19390807,221,6
19395108,234,3
19398018,29,16
19401493,122,7
19402503,149,14
19414889,56,9
19416296,10,15
19419198,99,21
19423454,151,35
19429533,329,2
19444176,47,27
19462166,302,2
19463995,391,35
19478283,148,18
19492006,365,14
19552513,342,20
19726724,268,18
19727356,170,10
19737459,399,25
19746059,187,2
19749821,19,25
19763700,270,33
19800436,416,36
19826907,147,31
19853157,181,14
19904789,395,1
19918763,22,46
1991959X,177,16
19922264,139,46
19928645,93,3
19929978,330,35
19942060,328,41
19950802,110,6
19951302,338,25
19954239,282,13
19971397,274,34
19980140,468,8
19980159,408,21
19988621,417,34
19996691,47,4
20081359,428,25
20081898,103,15
20088752,104,4
20103263,314,45
20103905,78,12
20403607,327,32
20406185,453,32
20407939,245,28
20413165,443,13
20439377,343,31
20451059,382,14
20460546,385,20
20474954,468,18
20476841,146,29
20511310,427,6
20557795,85,32
20639538,492,29
20652151,44,43
20665997,10,2
20700466,305,23
20700482,329,19
20700733,415,31
20710216,69,5
20710410,329,19
20729812,358,34
2074904X,276,25
20757905,370,2
20759827,238,11
20767633,279,31
20779879,325,15
20789181,300,23
20797362,222,19
20800886,174,9
20809751,14,35
20818858,348,21
20893191,388,9
20903332,87,28
20903359,419,46
20952228,71,7
20956983,141,16
20957025,98,16
20966385,246,33
21154430,51,4
21461147,411,39
21525080,305,40
21530785,337,17
21553289,304,37
21562261,113,39
21568472,23,29
2156907X,297,36
21575045,188,38
21576904,134,39
21578095,431,37
21585571,362,35
21632472,32,7
21643962,72,27
21646376,152,28
21664250,490,22
21678375,162,14
21680566,154,7
21909733,234,37
21919496,459,22
21924376,471,5
21924406,318,2
21928010,113,27
21931402,113,21
21933677,444,38
21935343,48,15
21938407,444,21
21939438,207,10
21940401,143,23
21946159,76,39
21946701,465,13
21949263,51,21
2195268X,457,26
21954755,24,45
21964378,120,21
21965609,166,18
21967229,298,37
21991413,487,45
21994536,240,32
2199675X,420,36
21996792,429,17
22103279,166,35
22106502,47,49
22109706,450,11
22111662,106,21
22113568,494,26
22116753,420,4
22142487,448,34
22147160,298,48
22186816,263,18
22186867,205,40
22187987,95,35
22205438,331,41
22208054,19,29
22216413,14,29
22237038,132,38
22256032,339,42
22268383,362,21
2231525X,127,42
22383603,303,13
22517650,406,49
22543902,168,41
22812881,312,17
22877843,237,9
22884300,374,41
22969020,225,1
2299856X,445,2
23013850,24,29
23049782,166,33
2305221X,145,10
23063424,166,21
23066172,56,28
23081309,333,11
23082151,341,34
23085827,182,8
2311004X,139,22
23129794,420,8
23131691,104,49
23144629,124,15
23144963,252,17
23148896,429,23
23250984,301,24
23251107,291,45
23255870,308,19
23256818,292,5
23267186,78,32
23268298,157,44
23270012,20,1
23294949,263,23
23299266,339,37
23299290,369,8
23307706,47,13
23322071,143,8
23324309,209,23
23382287,312,1
2345394X,355,45
23453982,311,24
23455853,372,35
23468092,405,24
23495103,227,17
23516046,150,5
23522208,113,20
23569336,455,21
23643579,482,31
2364415X,490,46
23671726,120,36
23672390,113,11
23690739,325,15
23740353,180,19
23772158,469,7
2378962X,365,28
23791683,333,43
23799927,142,5
23802162,385,5
23838477,302,30
24094986,337,32
24119326,136,8
24156302,115,10
24249068,101,38
24297100,296,47
24576794,387,32
24680427,402,48
24700045,60,28
24754269,38,17
24991287,471,31
2499751X,305,8
25000101,306,40
25024752,223,25
25112104,276,9
25112481,416,2
25202316,311,3
25220144,110,49
2523367X,414,36
25238906,355,4
25244906,119,14
25245317,429,41
25247581,191,41
25382128,480,25
25606921,322,10
25625527,10,21
25627775,328,36
25679430,447,12
25730436,64,27
25767658,380,40
2576988X,433,2
25785893,408,13
25872648,158,32
25893025,440,31
25917285,466,16
26056364,318,32
26319810,146,32
26375451,211,34
26407337,445,11
26422085,322,10
26613395,126,15
26622963,163,17
26869667,434,40
26900998,300,18
27051064,72,9
27080560,253,25
27133192,34,40
27305716,99,14
27318095,84,25
27318648,303,22
27341194,395,30
27370690,400,20
27703460,219,21
28227840,484,44
28363310,427,32
87550024,356,46
