Journal,Publications,Authors
00145246,386,8
00145858,292,44
00146242,455,33
00149527,130,42
00151831,470,6
0015587X,242,39
00156191,268,23
00157813,368,25
00158518,207,43
00159018,465,19
00159409,420,5
00160725,146,11
00161071,327,12
0016111X,174,10
00161128,234,8
00165522,316,24
00166928,243,28
00168777,181,41
00168890,472,37
00169161,324,21
0016920X,383,8
00170089,169,9
00171298,105,47
00173835,242,48
00173916,189,46
00174114,122,40
00178160,451,42
00180750,61,20
00180777,277,6
0018098X,304,12
00181005,395,2
00181196,396,7
00182141,122,16
0018215X,110,3
00182168,122,45
00182206,449,3
00182257,90,27
00182311,196,43
00182370,11,38
0018246X,139,33
00182494,229,28
00182575,63,1
00182613,352,8
00182648,233,32
00182656,234,48
00182680,394,43
00182702,412,37
00182710,135,4
00182753,139,30
00187003,62,6
00187259,181,46
00187267,227,19
00187895,169,32
0019042X,207,9
0019042x,425,12
00190829,256,11
00190993,333,46
00194646,212,1
00197246,193,45
00197262,132,21
00197289,410,30
0020157X,264,13
0020174X,303,34
00204536,289,4
00207047,334,28
00207071,381,38
00207438,107,31
00207594,207,27
00208582,479,5
00208590,404,25
00209643,249,3
00210862,153,33
00210870,106,4
00210889,210,25
00211400,196,34
00211427,335,26
00211753,473,5
00211818,358,35
00212059,268,28
0021325X,261,9
00214183,452,38
00215597,429,6
00216682,412,19
00216704,355,44
00216941,460,11
0021762X,156,2
00218103,157,47
00218286,361,44
00218294,208,44
00218308,317,9
00218510,498,21
00218529,426,24
00218537,433,34
00218715,137,22
00218723,48,3
00218758,347,12
00218855,369,28
00219118,138,30
00219231,276,26
00219371,485,48
0021969X,482,28
00219762,443,26
00219894,160,33
00219916,424,21
00220094,487,35
00220175,307,34
00220256,108,41
00220469,272,47
00220507,261,18
00220558,153,11
00221309,355,23
00221678,121,48
00221791,69,22
00221953,378,17
00222097,11,5
0022216X,394,44
00222267,313,11
00222445,263,30
00222801,149,15
0022281X,462,27
00222968,46,35
00223344,169,33
00223611,18,20
0022362X,242,16
00223840,108,34
00224189,156,2
00224197,313,35
00224200,217,40
00224294,413,47
00224391,161,39
00224480,63,6
00224499,129,9
00224529,170,20
00224634,417,1
00224812,125,8
00224995,84,23
00225010,122,3
00225037,465,4
00225045,429,25
00225053,431,47
00225061,113,38
00225266,263,21
00225363,236,35
00227498,121,46
00228877,482,14
00230561,108,36
00231940,162,12
00233609,358,17
00233919,411,39
0023589X,393,9
00235962,375,35
0023656X,347,13
00238309,203,15
00238333,319,18
00238368,172,33
00238791,217,6
00238856,178,23
00239054,493,27
00239909,170,34
0024094X,77,46
00241415,298,38
00242020,407,14
00243841,413,35
00243892,393,19
00243922,401,30
00243949,144,14
00244457,204,20
00245836,42,40
00246964,185,24
00250090,469,14
00250538,380,38
00251003,479,23
00251534,384,22
00251569,31,48
00252344,247,19
00253359,167,46
00254878,47,3
00255025,239,42
00256293,374,19
00257273,60,9
00257834,447,28
00258385,273,20
00258431,292,45
00260452,36,7
00261068,235,14
00263206,286,9
00264326,295,19
00264423,106,47
00265667,293,14
0026637X,376,38
00267074,457,36
0026749X,490,40
00267503,462,17
00267694,326,30
00267902,313,9
00267910,156,33
00267929,13,25
00267937,44,14
00268232,201,11
00269662,26,41
00271276,229,30
00272671,167,41
00272841,486,4
00273171,55,4
00274224,382,28
00274380,15,8
00274631,108,2
00274909,389,41
0027514X,242,46
00277738,46,22
00282677,289,41
00283517,358,16
00283754,311,29
00284866,190,49
00285390,104,48
00286087,108,30
00286885,197,12
00287504,490,35
00293652,125,11
00293970,200,46
00294500,262,21
00294586,478,21
00294624,425,5
00294802,480,48
00295973,170,20
00296236,265,37
00298077,332,3
00298115,137,44
0029862X,27,33
00303526,290,9
00304727,499,9
00305278,232,4
00305375,63,35
00305472,67,17
0030672X,332,34
00308129,369,24
00309230,289,1
00310328,123,8
00310387,297,45
00310514,440,23
00310522,351,47
00311294,160,40
00311723,459,12
00312746,164,46
0031322X,499,47
00314587,395,15
00314749,483,41
00314773,282,19
00315982,113,26
00316016,426,29
00317977,402,22
00317985,308,40
00318019,255,21
0031806X,185,38
00318094,48,20
00318108,486,29
00318116,179,4
00318191,256,7
00318205,35,28
00318213,364,28
00318221,315,4
00318248,418,22
00318256,417,12
00318299,22,45
00318388,325,3
00318868,400,22
00321877,322,44
00322024,45,2
00322202,182,24
00324000,29,34
0032423X,330,27
00324728,273,41
00332828,409,1
00332933,151,8
00333182,469,23
0033362X,380,38
00334987,480,6
00335894,152,22
00336041,101,25
00338222,331,17
00339873,297,12
00340006,224,6
00341258,456,26
00344087,351,27
00344125,60,8
0034429X,162,19
00344346,72,1
00345210,199,29
00345806,134,45
00346551,159,49
00346632,323,35
00347329,351,14
00347981,314,35
0034818X,189,48
00348236,179,45
00348244,335,20
00348309,280,49
00348341,63,13
0034849X,453,38
00348635,110,49
00349372,490,46
00349631,273,49
00350451,62,8
00350737,69,43
00350818,14,33
00350869,112,26
00350893,205,39
00350907,271,21
00351326,374,49
00351423,489,42
00351458,381,43
00351466,359,41
00351571,56,9
00351601,364,24
00351652,320,37
00351725,433,49
00351776,317,41
00351784,153,17
00351849,278,24
00352004,379,21
00352039,133,39
00352047,115,41
00352195,156,13
00352209,154,11
00352357,129,46
00352381,328,19
00352411,284,11
00352624,101,13
00353264,67,46
00353280,448,45
00353833,355,1
00353841,238,40
00353906,483,44
00353957,126,19
00354295,327,12
0035449X,288,8
00356085,136,8
00356220,402,45
00356239,405,12
00356247,138,48
00356557,67,33
00356573,131,45
00357073,10,26
00357685,248,39
00357995,299,28
00358002,105,5
00358118,135,8
00358126,127,25
00358991,57,27
00359149,98,46
00360163,497,23
00360341,246,30
00365564,281,23
00365637,198,49
00365653,496,47
00366978,201,20
00368326,456,18
00369306,78,18
00369543,287,2
00369764,358,4
00369772,256,30
00370894,460,33
00371939,85,36
00371998,163,18
00374806,444,19
00375411,494,47
00376779,194,40
00376795,294,20
0037699X,471,49
00377031,229,33
00377333,78,12
00377686,56,15
00377732,103,41
00377856,247,39
00378984,455,2
00379050,462,29
00379069,213,41
00379808,409,10
00380229,483,11
00381527,441,13
00381969,350,10
00382876,48,14
00384283,109,18
00384291,298,9
00387134,366,3
00392049,32,20
00392618,259,6
00392936,19,27
00392944,255,2
00393037,334,29
00393185,109,38
00393193,299,3
00393207,189,16
00393215,232,30
00393266,403,40
00393274,259,2
00393533,156,17
00393630,105,12
00393657,266,35
00393681,334,43
00393738,13,1
00393746,25,45
00393762,289,15
00393797,345,26
00393819,256,37
00393827,267,21
0039405X,485,49
00394238,393,31
00394564,169,25
00397679,484,23
00397709,349,24
00397857,161,38
00398322,405,28
0040165X,187,21
00402982,172,43
00403075,389,18
00404969,454,45
00405329,188,9
00405574,436,38
00405639,110,30
00405671,277,44
00405825,426,3
00405833,177,3
00406325,339,28
0040750X,52,44
00407585,294,41
00414255,406,23
0041476X,311,48
0041977X,395,32
00420247,262,36
00424935,251,33
00426032,44,24
00426806,224,39
00427543,346,34
00428736,273,37
00428744,102,7
00428779,419,4
00428795,467,37
0042899X,99,1
00432539,427,1
0043342X,124,47
00433810,114,20
00433845,400,19
00435597,205,29
00437956,323,10
00438243,123,18
00438774,84,28
00441449,422,35
0044216X,385,43
00442216,429,47
00442305,226,31
00442496,286,27
00442518,258,11
00442526,173,49
00442615,403,49
00442747,366,38
00442828,466,5
00442992,417,8
00443301,201,34
00443441,236,48
00443506,186,12
00445851,108,38
00445975,45,1
00448060,475,31
00448613,496,4
00448680,105,49
00448699,161,45
00448745,160,5
00455091,199,30
00456713,233,24
00461628,46,3
0046385X,378,45
0046435X,192,4
0046760X,22,26
00468541,288,27
00472212,226,46
00472441,364,43
00472786,370,27
00474045,295,42
00474800,282,6
00478105,378,15
00481009,71,30
00483893,93,42
00483931,377,37
00484911,226,37
00486493,351,42
0048721X,406,37
00487651,28,23
00488003,186,6
00488143,109,4
00488593,405,18
00492361,454,9
00492426,242,49
00493449,412,29
00497878,85,13
00498653,274,47
00498661,464,17
00650536,293,45
0065101X,215,32
00651141,232,48
00654124,393,22
0065860X,61,4
00659142,348,5
00661546,153,41
00661554,382,49
00661619,78,13
00664677,108,34
00665061,405,45
00665215,34,22
00665924,445,23
00665983,388,3
00666459,62,32
00666742,160,45
00667358,153,49
00667374,66,21
00668435,118,44
00671975,190,21
0067270X,51,44
00676195,195,11
00679674,432,39
0068113X,407,4
00681288,232,1
00682454,131,28
00682462,142,24
00684023,172,35
0068516X,224,13
0070251X,244,34
00706760,155,36
00711675,248,17
00711713,85,35
0071190X,18,18
00724769,83,40
00731579,451,22
00732435,410,24
00732753,262,19
00751634,239,37
00752800,16,39
00754161,183,21
00754242,150,8
00754250,177,28
00754269,179,5
00754277,402,17
00754358,443,37
00756334,292,36
00758914,131,19
0075966X,203,27
00760730,14,34
00761508,38,11
0076230X,174,45
00765147,431,47
00766097,348,12
00776297,145,21
00778923,374,11
00778958,330,39
00782122,154,5
00782696,336,17
0078463X,226,20
00786527,310,41
00787191,141,46
00791636,79,6
00794236,261,17
00794740,424,19
00794848,284,26
0079497X,454,48
00798215,373,44
00802549,191,44
00802557,176,32
00802654,100,6
00804401,211,36
00805319,355,38
00805459,28,11
00813834,135,24
00816272,460,23
00816353,182,15
00825433,251,11
00825638,229,17
00826049,135,14
00835897,67,27
0084005X,157,18
00843695,485,28
00845299,465,47
00845302,326,47
00845388,392,4
00846724,432,45
00852376,10,35
00855553,396,48
00856401,470,9
00856827,357,8
00904260,200,17
0090502X,378,17
00905224,418,49
00905917,321,33
00905992,426,32
00906514,431,8
00906905,126,19
00908290,143,38
00912131,67,3
00913723,53,5
00917338,182,13
00917710,169,47
00917729,182,46
00930334,326,31
00931705,312,16
00931896,158,32
00933139,89,22
00934690,383,29
00935301,222,22
00938297,261,3
0093934X,238,10
0093934x,173,42
00941700,236,21
0094288X,156,16
00943037,29,12
00944467,450,2
00945323,411,41
0094730X,56,24
00954470,242,35
0096140X,23,30
00961442,152,47
00961523,424,35
00977004,10,19
00978507,382,8
00978663,63,26
00979740,383,49
00989053,480,30
00989355,450,7
00989444,468,3
01003143,339,36
0100512X,233,25
01006045,281,37
01013173,465,1
01013505,367,15
01014064,469,37
01014714,417,13
01014846,165,40
01019074,382,8
01020188,17,5
01020420,131,9
01024469,357,1
0102700X,173,36
01040588,145,2
0104236X,195,40
01045970,325,23
01048775,187,9
01049313,37,34
01049712,229,46
01057510,366,14
01088416,50,4
01200062,237,30
0120159X,201,31
01202456,420,38
0120338X,456,11
01211617,210,8
01213628,426,3
01214705,470,13
01214772,229,45
01215612,249,32
01217550,422,34
01228803,55,19
01233068,44,38
01233432,262,16
01234412,399,2
01235095,91,40
01235931,380,17
0123885X,265,34
01246127,206,42
01247913,312,16
01267353,418,38
01285157,19,2
0129797X,321,26
01302620,295,13
01326503,374,34
01372459,14,39
01372475,128,3
01373080,298,8
01376608,383,23
01380680,155,27
01411896,233,29
01416200,248,39
01416790,186,39
01417789,276,1
0142257X,350,17
01423304,291,41
01426001,72,30
01426540,226,13
0142694X,351,21
01427164,324,19
01427237,292,19
01433768,186,25
0143781X,470,22
01439685,426,31
01440365,107,17
0144039X,114,23
01445170,108,32
01445340,394,10
0144686X,414,10
01448722,320,36
0144929X,15,8
01452096,485,20
01452258,474,32
01454455,206,14
01455532,360,28
01455788,142,46
01461079,367,24
01467891,268,15
0147037X,32,30
01471694,494,4
01472593,174,23
01473085,211,8
01475479,467,18
01479156,92,12
01481029,154,31
01484184,87,34
01487132,466,18
01489267,375,34
01497952,60,41
01499408,182,12
01514105,214,49
01533320,269,15
01539337,455,31
01548344,458,49
0155977X,378,29
01602896,497,26
0160628X,43,32
01609327,357,22
01611461,104,38
01612492,81,17
01614622,48,23
01615440,163,24
01616463,259,8
01617249,171,41
01619284,447,6
01622439,127,5
01622870,268,44
01624962,388,29
0162895X,315,28
01629778,277,11
01634275,458,1
01636545,245,19
0163755X,398,9
0163853X,487,27
01638548,231,34
01641239,260,44
0165005X,322,4
01650106,410,36
01650157,121,18
01650505,264,15
01651153,312,13
01652516,416,19
01654004,216,49
01654888,350,48
01659227,407,12
01659367,75,37
01660470,84,17
01662740,444,23
01673831,112,26
01674544,431,29
01675133,201,33
01675249,261,27
01676164,235,25
01676318,303,10
01676393,315,47
01677411,107,23
0167806X,347,21
01678507,295,21
01679236,344,43
01679848,356,13
0168275X,444,37
0168647X,456,33
01689789,491,24
01689959,317,44
01690965,258,11
01693867,175,17
01706233,490,4
01706241,481,47
01715410,344,25
01715860,39,30
01726404,256,9
01728865,115,21
01764225,90,19
01782967,142,19
01811525,294,12
01814095,397,37
01847678,147,42
01850121,193,17
01850172,339,48
01852574,282,39
01852620,349,28
01853082,481,41
01860348,78,35
01886649,43,47
01888218,271,48
01900013,62,18
01900536,459,14
01902407,214,35
01903659,135,44
01914537,244,41
01916599,52,7
01922882,249,41
0193841X,468,13
01956051,380,18
01963570,120,37
01971360,160,36
01973762,192,31
01976745,345,2
01977261,104,16
01979183,468,9
02022532,383,9
02042061,409,38
02048906,17,11
02084228,397,22
02101602,397,36
02101963,193,45
02103729,290,23
02104466,204,45
02104547,361,45
02104822,204,34
02104857,164,9
02104911,102,24
02105810,169,8
02105853,443,7
02106124,70,36
02108178,131,18
02109174,60,3
02109425,412,28
02111608,286,6
02112159,14,44
02112337,475,44
02113538,179,28
02113589,326,40
0211402X,31,1
02118572,414,36
02119536,335,21
02120429,10,43
02122952,142,35
02125056,21,49
02125730,355,10
02125862,55,44
02125889,43,47
02126109,442,10
0212999X,87,46
02130181,227,13
02132052,420,38
02132060,82,24
02132079,291,2
02132370,258,22
02132958,56,17
02134381,223,14
02135868,248,10
02142570,359,25
02143038,116,3
02144018,328,47
02148188,346,12
0214896X,35,24
02150492,17,25
02205610,122,36
02216280,364,26
02229838,262,38
02233711,189,1
02235102,216,20
02260174,312,28
02268043,136,16
02328461,65,47
02353490,223,17
02366568,483,28
0247381X,480,27
02489430,87,42
02497638,225,47
02512513,395,30
02528843,374,41
02549239,196,6
02549948,321,7
02550636,380,32
02550962,16,32
02556812,12,25
02557614,120,33
02560046,416,7
02565250,247,12
02570254,372,16
02576430,248,16
02579774,283,43
02580136,303,36
02580802,236,13
02582473,380,7
02588102,24,36
02588331,201,47
02596563,482,9
02604027,494,11
02606755,211,33
02609541,48,23
02611279,450,25
02611430,282,8
02614340,240,45
02614448,95,22
0261927X,483,4
02619288,135,40
02622750,309,3
02625253,34,29
02627280,154,41
02627817,22,29
02630338,221,34
02636751,34,34
02637189,77,28
02639904,403,13
02642875,76,15
02643294,242,23
02643758,118,44
02648334,155,26
02650517,120,4
02650525,237,26
02651068,120,40
02653788,479,9
02655322,43,5
02656590,120,32
02656914,273,20
02658305,433,11
02660784,378,15
02662671,245,32
02663511,92,28
02663554,51,22
0266464X,434,41
02666030,110,17
02667177,15,26
02673231,189,44
02675315,291,7
02677768,329,42
02678179,235,26
02681064,452,25
02681145,449,10
0268117X,324,45
02684160,374,19
02684527,463,11
02687038,238,13
02690055,386,8
02690403,298,40
02691191,446,4
02691205,159,47
02691213,286,31
02691728,207,28
02692821,79,11
02698552,121,43
02698595,13,1
02698897,359,49
02699206,340,47
02699702,455,38
02699931,327,24
0269994X,359,47
02704676,104,31
02710137,320,46
02715309,146,26
02720965,256,49
02721635,396,5
02722631,252,20
02726122,49,11
02757206,238,33
02757664,45,38
02761114,417,27
02762080,232,34
02762374,15,15
02762854,331,32
02763605,477,21
02771322,84,5
02772027,13,6
02773791,344,38
02777126,143,22
02779269,127,18
02779536,378,14
02782626,103,10
02784165,495,46
02785927,444,13
02786656,71,31
02787261,450,30
02787393,203,3
02789671,344,30
02790750,212,6
02854821,401,29
02920107,444,44
02939274,182,45
02941414,309,43
02941759,142,44
02941805,335,33
0300211X,419,17
0300340X,127,48
0300693X,333,11
03007162,284,13
03007766,221,11
03007839,234,31
03009483,29,28
0300953X,122,44
03013294,149,6
03014428,56,41
03016307,10,16
03017257,99,4
03017605,151,35
03018121,329,48
03021475,47,26
03025160,302,12
03034178,391,11
03038300,148,37
03042294,268,19
03042340,170,23
03042421,399,38
03043479,187,18
03043487,19,26
03043622,270,6
03044092,416,4
03044181,147,44
0304422X,181,29
03050009,395,34
03051498,22,17
03054403,177,43
03055477,139,43
03057070,93,16
03057240,330,2
03057356,328,34
03057488,110,8
03061078,338,13
03061973,282,42
03062848,274,8
03063127,468,30
03063968,408,32
03064220,417,36
03066150,47,47
0306624X,428,30
03066800,103,1
03069885,104,43
03070131,314,39
03071022,78,17
03075133,327,20
0307661X,453,24
03078833,245,22
03080188,443,29
0308275X,343,22
03085147,382,44
03086534,385,9
03087298,468,37
03090892,146,10
03092445,427,36
03095207,85,37
03096564,492,28
03098168,44,28
03098249,10,42
03122417,305,43
03130096,329,21
03150860,69,42
03157997,329,40
03175065,358,2
03189201,337,8
0319051X,276,48
0319485X,370,27
03197336,238,22
03204472,279,37
03210391,325,27
03231267,295,29
03234045,300,3
03234096,222,44
03234142,174,13
03237982,14,45
03239748,348,10
03241645,87,9
03244652,419,27
03250725,71,34
03252280,141,1
03261301,98,32
03270289,246,25
03275094,51,29
03280284,98,7
03281205,411,49
03293807,337,20
03298213,304,20
03325865,188,49
03335372,134,39
03344355,431,27
0334701X,362,26
03355985,32,14
03400174,72,17
03400727,152,18
03402827,490,45
03404528,162,29
03405222,154,20
03407403,234,27
03407969,459,18
03408728,471,4
03410137,318,1
03412059,113,1
03417638,113,26
03418642,444,45
03421279,48,20
03421287,444,23
03421422,207,10
03422852,400,41
0342734X,188,5
03430758,465,1
0343379X,51,17
03436993,457,22
03448169,24,34
0346251X,120,45
03500241,166,41
03501361,298,29
03506134,487,4
03506320,240,5
03507165,420,11
03511189,429,21
03513947,166,35
03515796,47,12
03520447,450,26
03525007,106,19
03527875,494,45
03530329,420,7
03534510,448,47
03535150,298,7
03535738,263,26
03585522,205,40
03602206,95,5
03604918,19,14
03605310,14,4
03605949,132,23
03609081,362,20
03609669,127,15
03610160,303,45
0361073X,406,29
0361204X,168,8
03615413,237,48
03616843,374,19
03617882,225,48
03621529,445,39
03623300,193,46
03625028,24,28
03630471,166,46
03631990,270,4
03634523,166,15
03638057,333,37
03640094,341,1
03648664,182,3
03650359,139,47
03697827,420,24
03735478,124,40
03736032,252,36
03736075,429,34
03736237,301,29
0373658X,291,24
03740463,308,24
03768163,78,4
03782166,157,3
03782506,20,34
03784177,263,49
03798402,339,23
03801489,369,23
03806995,47,45
03880001,209,31
03899160,32,41
03900142,312,6
03900592,355,37
03900711,311,10
03902412,372,40
03911535,405,7
03912108,227,39
03912698,150,38
03913368,113,21
03914186,455,20
03915115,219,3
03915654,482,22
03916987,490,47
03917770,120,4
03918165,113,28
03919064,325,12
03919714,180,38
03920011,469,36
0392095X,365,47
03921077,333,41
03921921,142,5
03924432,385,13
03924866,337,30
03927202,136,37
03927261,115,25
03927342,101,48
03928667,296,27
03929760,387,14
03930157,402,48
03931560,60,47
03932451,38,36
03932516,471,39
03933415,305,16
03933598,306,22
03935949,223,21
03938255,276,21
03947297,416,8
03947394,266,49
03952649,311,16
03977870,110,31
03990826,414,42
03991989,355,10
0418453X,119,32
04189744,191,9
04247116,480,17
04254597,322,11
04308778,10,32
04352866,328,10
0436029X,447,22
04394216,64,17
04409213,380,4
04587251,408,47
0458726X,158,25
04641086,440,21
04848616,466,37
04848942,318,38
04860993,146,49
04866134,211,1
04866525,445,25
04954548,322,36
04971817,126,17
05147336,163,41
05147794,300,2
05204100,72,40
05219744,253,15
05246881,34,32
05249767,99,39
05472504,84,6
05515343,303,1
05552419,395,47
05567807,400,23
05568641,219,39
05572665,484,17
05577705,427,34
05602793,26,29
05639751,137,9
05676002,436,13
0567784X,452,6
05683939,373,6
05699746,260,20
05699878,188,3
05705398,191,17
05706084,161,49
05707218,34,12
0570734X,464,48
05708966,189,47
05711371,207,45
05715865,353,1
05751330,170,17
05771471,186,3
05786967,294,26
05788072,72,15
05806712,163,32
05829399,165,32
05849888,379,4
05855292,58,49
05908876,93,35
05912385,370,40
07011008,157,33
07030428,127,14
07051085,351,34
07075332,485,4
07094698,72,24
07135815,198,29
07158920,369,19
07160542,58,6
07160798,336,33
07160852,266,49
07160925,150,19
07161530,487,1
07161840,444,27
07162278,449,6
07162790,220,40
07164254,327,13
0716498X,41,48
07165455,167,35
07165811,294,19
07166346,314,12
07167520,438,16
07171285,295,10
07173474,153,25
07174675,433,20
07175248,28,31
07176058,27,4
07180675,266,44
07182309,87,23
07185456,380,2
07188285,184,22
07188447,203,37
07190719,485,8
07194234,122,7
07219067,123,14
07255136,231,3
07256868,175,16
07268602,444,19
07284896,328,18
07292473,141,16
07294352,394,8
0730479X,273,33
07307829,64,12
07313500,140,5
07322992,297,27
07326750,275,12
07341512,467,17
07348584,476,6
0736623X,389,28
07373759,490,14
0737769X,485,48
07381727,297,41
07382480,187,19
07397046,400,22
07400675,358,5
07402007,330,30
07409133,256,39
07410883,332,4
07423330,481,33
07425457,480,13
07425473,452,20
07429797,264,7
07436831,337,15
07475632,63,23
07479360,258,14
07481187,238,19
07482558,76,29
07494467,60,20
0749596X,106,29
07508069,101,24
07525443,273,18
07525656,427,10
07525702,300,41
07557256,97,26
07557752,87,29
07642873,297,10
07653697,129,17
07665075,311,2
07665598,409,6
07690886,461,5
07702817,174,28
0770786X,191,41
07715420,478,5
07716494,407,18
07716524,232,26
07717776,320,20
07742827,441,41
07745141,475,49
07745524,16,27
07786069,339,49
07863012,272,12
07908318,170,7
07909667,160,3
07938934,94,10
07981171,156,34
07990537,121,25
08026106,390,35
08098131,412,16
08130426,45,2
08145857,294,24
08150796,197,10
08242577,91,38
08264805,11,22
08358443,312,43
08406286,206,39
08438714,413,27
08475911,20,29
0860150X,480,27
08605734,128,41
08609411,405,20
08628432,270,19
08628440,302,20
08654824,431,35
08670633,265,47
08672008,231,2
08674159,235,34
08678286,62,22
08687692,437,3
08695377,351,15
08695687,373,27
08696063,289,10
08696365,90,9
08700133,211,33
08700958,167,32
08705283,129,48
08706182,68,6
08719527,137,36
08725632,233,2
0873626X,218,29
08740801,379,4
08745498,218,19
08749671,23,26
08820945,18,25
08831157,49,10
08832919,459,15
08836353,246,22
08843236,290,48
08854726,210,22
0885968X,255,36
08867356,287,34
08884080,13,25
08886091,163,45
08894906,451,28
08900523,118,49
08904065,107,45
08905495,224,4
08905762,302,7
08912017,84,49
08912416,335,9
08912432,155,36
08913811,137,19
0891625X,350,1
08922160,51,10
08927537,50,9
08928339,431,45
08932344,43,46
08934215,26,42
08943257,174,32
08948410,162,32
08985898,85,38
08992363,96,17
08997667,126,10
09018328,371,27
09041699,351,35
09057196,36,25
0907676X,322,28
09084282,296,47
09116044,143,15
0920203X,228,4
0920427X,177,29
09209034,107,9
09213740,246,26
09214771,318,19
09215891,464,28
09226567,403,17
09239855,182,43
09240608,410,41
09241884,419,42
09246495,478,20
09247025,485,45
09254560,199,40
09258531,131,39
0925854X,55,49
09258558,73,23
09259392,139,47
09259880,319,32
09262644,372,47
09273131,316,46
09290761,190,5
0929077X,301,43
09290907,380,48
09296174,291,34
09297332,38,40
09298215,158,11
09298592,276,3
09299971,305,33
0929998X,20,11
09305874,173,16
09322221,122,18
09331719,196,30
09335846,304,48
09353518,241,10
0935560X,236,18
09365907,319,38
09377743,107,19
09392815,64,36
09396314,120,13
09397299,161,46
09407391,255,3
09422919,415,10
09424040,78,38
09433058,321,1
09479511,298,27
09488294,259,46
09488359,45,8
09492615,248,46
09499571,157,42
09500782,476,17
0950236X,236,9
09502386,253,6
09503110,346,43
09503471,455,25
09503846,374,39
09505431,491,49
09510893,210,28
09515089,163,33
09515666,459,37
0951631X,82,9
09518967,210,18
09521909,305,21
09523367,26,2
09524142,138,43
09524649,226,38
09526757,70,40
09526951,436,36
09527648,113,43
09528059,51,37
09528822,34,15
09535233,48,28
09538208,300,18
09543945,140,34
0954416X,238,22
09545867,117,11
09546650,444,4
09548963,111,7
09552340,363,43
09552359,21,24
09552367,284,4
09555803,110,28
0955792X,53,15
09560599,452,1
09565361,314,3
09567933,454,14
09571558,26,38
09571736,339,1
09574042,66,38
09574239,320,38
09579265,312,21
09579656,21,48
09583440,327,29
09588221,89,5
09589236,225,49
09592296,348,10
09592695,273,28
09593535,488,21
09593543,158,7
09593683,90,3
09596410,224,45
09596836,494,47
09597743,383,20
09602011,473,19
