Journal,Publications,Authors
00220949,471,28
00220957,140,2
0022104X,266,35
00221139,14,37
00221198,227,5
00221295,264,1
00221333,407,40
00221422,368,12
00221503,292,36
00221910,402,45
0022202X,216,23
00222135,24,47
00222275,355,31
00222313,51,11
00222372,389,10
00222593,470,3
00222623,188,14
00222631,72,16
00222828,361,10
00222836,240,29
00222844,250,10
00222895,61,12
00223042,105,30
00223077,397,41
0022328X,231,1
0022328x,494,5
00223565,416,20
00223751,240,8
00224081,246,43
00224251,152,12
00224731,180,1
00224782,38,20
00224936,45,28
00225142,22,43
00225193,169,37
00225320,336,47
00236152,196,37
00236764,252,12
00236837,95,37
00243205,293,49
00244201,75,49
00255564,179,44
00256153,54,28
00258458,71,47
00260495,450,15
00262862,143,6
00263925,293,44
00268925,37,20
00268933,117,14
0026895X,53,2
00268976,349,9
00275107,295,37
00275514,455,20
00278874,340,26
00282685,137,29
00282766,357,1
00283825,482,35
00283835,240,6
0028646X,199,37
0029540X,234,5
00296635,394,33
00302414,386,49
0030493X,292,14
00315362,455,12
00316768,130,42
00316865,125,20
00316997,470,24
00318655,268,34
00319317,368,25
00319333,207,29
0031935X,465,39
00319376,420,31
00319422,146,47
00319457,327,43
00320781,174,23
00320862,234,44
00320889,316,38
00320935,243,20
00320943,181,23
00320994,161,45
00327484,472,16
00329592,324,42
0033183X,383,8
00335835,169,21
00337587,105,1
00345164,481,8
00345687,242,29
00347752,189,32
00349402,122,38
00350915,327,5
0035399X,451,47
00365513,61,22
00371017,277,47
00375349,304,34
00379026,395,1
00379727,396,26
00382353,122,43
0039128X,110,10
0039128x,122,30
00392073,449,18
00403709,90,17
00404020,196,26
00404039,122,8
00405752,11,47
00408166,139,40
00408727,229,49
00414093,63,12
00427500,352,27
00428809,494,8
00440086,233,25
00442208,234,46
00442224,394,4
0044264X,412,33
0044281X,135,1
00445991,139,19
00446033,62,31
00452068,181,16
00456039,227,14
00471828,169,48
00476374,207,5
00476552,425,41
00477206,256,26
00485772,333,28
00488062,448,2
00498254,212,6
00651281,193,9
00652229,132,33
0065227X,410,41
0065230X,264,25
00652571,303,48
0065258X,289,13
00652598,334,9
0065275X,381,13
00653233,107,31
00657743,207,41
00664154,479,11
00664278,404,4
00672904,249,34
00678694,153,38
00678856,106,46
00702153,210,4
00711365,133,38
00717886,196,19
00720151,335,6
00735655,473,34
00747696,358,18
00766879,268,13
00778923,157,41
00792047,261,23
00796107,452,19
00796336,429,45
00796352,412,11
00796565,355,1
00796603,460,24
00799920,156,7
00799963,157,25
00800015,361,21
00801844,208,15
00802042,317,1
00816337,498,12
00845353,426,7
00852988,433,15
00900028,137,21
00902977,48,19
00905046,347,29
00906980,369,25
00913057,138,33
00914150,276,49
00917370,485,32
00917451,450,49
00920606,482,35
00921157,443,44
00928240,160,38
00928674,424,26
00935387,487,11
00937711,307,35
00942405,108,8
00950963,272,46
00954527,261,14
00959065,153,10
00959782,355,2
00963925,121,46
00978485,69,9
00980331,378,3
00980366,11,21
00981532,394,26
00982997,313,8
00992240,263,48
01008358,149,2
01008455,462,6
0100879X,46,28
01012061,169,29
01051938,18,26
01082701,242,25
01087673,108,12
01087681,156,5
01095668,313,34
01204157,217,48
01214004,140,37
01218123,161,44
01252526,63,36
01268635,129,15
01287451,170,43
01333720,417,48
01340719,125,23
01375881,84,6
01384988,122,46
01388878,465,44
0140525X,429,43
01407791,431,45
01410229,113,21
01415425,349,23
01415492,263,43
01418130,236,16
01418955,121,47
01418956,482,15
01419846,108,25
01420453,162,36
01424319,358,11
01425463,411,15
01429612,393,4
01430815,375,21
01433334,347,13
01434004,203,22
01434160,319,19
01434179,172,34
01445979,217,14
01448463,454,4
01448757,178,48
01452126,493,46
0145305X,170,27
0145479X,77,29
01455680,298,47
01458884,407,28
01460641,286,35
01470272,313,8
0147619X,413,16
0147619x,393,42
01478087,401,36
01483919,144,30
01485016,204,18
0148639X,410,2
01487280,137,49
01487299,42,13
01557785,185,4
01585231,469,26
01589938,452,25
01598090,380,30
01615149,479,11
01615890,384,7
01617354,31,31
01617567,247,44
01619152,167,10
01620134,47,39
01621432,239,13
01631047,374,31
01632116,60,7
01633864,447,49
01634984,273,42
01634992,292,42
01635581,36,36
0163769X,235,20
01637827,286,4
0165022X,295,7
01651110,106,1
01651161,293,44
01651218,376,45
01651269,457,42
01651838,490,47
01653806,462,13
01654608,326,22
01658646,313,21
01661280,156,22
01663178,13,28
01666851,44,9
01668595,201,26
01670115,58,9
01674412,26,15
01674781,181,10
01674838,229,24
01674889,167,42
01674943,486,8
0167594X,55,24
01676806,382,16
01676865,15,49
01676903,108,26
01677004,389,27
01677012,242,37
01677063,46,4
01677314,289,24
01677659,358,19
01677799,311,36
01679457,190,39
01681656,104,10
01681702,108,25
01687972,197,18
01688170,490,19
01688227,125,36
01688472,200,10
01689452,262,33
01689525,478,5
0169328X,425,47
01694197,480,49
01695002,170,35
01696009,265,44
01711741,332,34
01715216,137,33
01719335,27,21
0171967X,290,17
01724606,499,22
0172780X,232,48
01728083,63,37
0172908X,67,15
01730835,332,35
0173783X,369,28
01741578,183,7
01747371,289,32
01757571,123,11
01757598,297,10
01761617,440,9
01768638,351,14
01773593,160,13
0178515X,459,25
01787888,136,2
01799541,164,35
01811916,499,7
01875779,395,21
01877380,483,18
01902148,282,3
01904167,113,42
01913123,426,39
01921193,402,41
01922521,308,49
0192253X,255,11
01926233,185,39
01931849,48,24
01931857,486,46
01963635,179,19
01964763,256,4
01969781,35,26
01970186,364,38
01974580,315,42
01978462,418,32
01980238,417,39
01986325,22,45
02018470,325,46
02043564,400,36
02048809,322,40
0211139X,45,37
02112299,182,33
02138514,29,36
02146282,330,3
02150883,273,9
0219581X,409,8
02197200,151,33
02220776,469,6
02315882,380,41
02327384,480,39
0232766X,152,4
02334755,101,13
0233528X,363,49
02337657,331,2
02365383,297,5
02376261,224,44
02484900,456,27
02496313,351,32
02500868,60,21
02504685,162,8
02505991,195,38
02507005,72,8
02511789,199,3
02521156,134,44
02521164,159,3
02530716,323,22
02531801,67,6
02536269,351,2
02543591,314,23
02547600,189,44
02549670,179,2
02561514,335,38
02572389,280,17
0258851X,63,35
02611929,453,34
02612429,110,23
02614189,490,30
02620898,273,8
02621746,62,22
02636352,69,44
02636484,117,36
02637855,14,5
0264410X,112,13
02646021,205,29
02646900,271,31
02648725,374,47
02650568,489,16
02650762,381,42
02651351,359,30
02655985,56,16
02656736,364,12
02659247,320,17
0265928X,433,16
02663082,317,12
0266349X,153,8
02669536,278,20
02674440,379,3
02676605,133,16
02678357,115,30
02680033,167,45
02682575,156,23
02689146,154,28
02692139,129,40
02693879,328,5
02698803,284,20
02698951,101,40
02703211,67,44
02704145,448,1
02706377,355,30
02707306,238,21
02715198,483,20
02715317,126,6
02716585,327,22
02716801,288,18
02722712,136,8
02724340,402,39
0272457X,405,32
02724995,138,33
02732289,67,16
02773732,131,12
02775379,10,38
02777037,248,34
02778033,299,14
02778068,105,36
02780232,135,33
02780240,127,23
02786273,57,45
02820080,98,2
02895447,497,41
02943506,246,21
03000605,382,2
03000664,394,27
03000818,281,9
03003256,198,1
03003604,496,11
03004864,201,3
03005127,456,23
0300595X,78,26
03008177,287,4
03008207,358,18
03008428,256,6
03008916,460,35
03009084,85,22
03009629,163,43
03009750,153,15
03009777,444,22
03010163,494,37
03010171,95,42
03010457,194,12
03011208,294,47
0301150X,471,49
03011798,229,42
03014460,78,38
03014622,56,18
03014681,103,45
0301472X,247,35
03014770,455,30
03014851,462,24
03015491,213,42
03015548,409,30
03015556,227,14
03015564,483,6
03015629,441,3
0301634X,350,16
03020800,48,7
03022994,109,14
03024598,298,9
0302766X,263,15
03028933,231,21
03032647,366,35
03034240,32,2
03034569,259,27
03036847,19,2
03037207,255,35
0304324X,334,18
03043568,109,14
03043835,299,20
03043886,189,18
03044157,232,10
03044165,403,25
03044173,259,2
0304419X,156,25
03044211,451,33
03044920,105,36
03048608,266,31
03050491,334,14
03051048,13,1
03051811,25,46
03051870,289,16
03051978,345,46
03056651,256,3
03057232,267,35
03060225,485,41
0306042X,393,6
03060632,169,25
03064530,484,13
03064565,349,34
03074412,161,8
03075095,405,21
03075494,187,34
03076962,172,4
03083616,389,25
03084086,42,15
0308664X,454,45
03091651,188,12
0311306X,436,32
03235637,110,32
03239950,277,28
03246523,332,13
03252957,74,31
03264610,426,14
03276309,177,20
03279545,339,18
0334018X,52,29
03381684,53,6
0340076X,294,32
03400794,406,29
03401200,21,43
03402061,104,2
03402118,311,23
03406717,262,31
03407004,251,5
03407594,44,19
03407616,224,34
03412040,346,10
03423026,99,25
03440338,273,2
03445704,102,11
03510042,419,31
0351580X,467,15
03529568,99,9
03544664,427,23
03603016,124,19
03610268,114,9
03610470,400,35
0361073X,205,21
0361090X,323,9
03615960,123,28
03621197,84,46
03622525,422,7
03624803,385,16
03630269,429,16
03636119,226,33
03636127,286,4
03636135,258,4
03636143,173,39
03636445,403,40
03643190,366,17
03659615,466,37
03666352,417,39
03678377,201,29
03679012,236,36
03682811,186,38
03699463,108,39
03700046,45,37
03700097,475,35
03703908,496,7
03704475,105,27
03724123,161,28
03728722,160,22
03735893,199,14
03743527,233,7
03767388,277,22
03780392,378,5
03781097,192,2
03781119,22,27
03784320,288,21
03785122,226,38
0378584X,364,15
03785858,370,21
03786501,295,10
03794172,282,23
0379864X,378,39
03850684,71,5
0386300X,93,1
03867196,377,13
03875253,226,21
03886107,351,26
03900037,406,45
03905748,196,21
03911977,28,18
03914097,109,45
0391481X,405,32
03917525,454,36
03919706,242,17
0392128X,412,35
03922227,85,49
03929078,274,11
03930564,464,21
03936155,293,26
03939685,215,4
0393974X,232,34
03943402,393,48
03949257,61,18
03949532,348,40
03987604,376,35
0423104X,153,41
05073758,382,29
05134870,78,29
05240476,108,38
05315565,405,42
05340012,34,21
05388066,445,42
05476844,388,13
05677734,478,49
05726565,493,41
05776171,62,17
05777496,160,9
05829879,153,41
05865581,66,1
07169760,48,2
07173458,118,48
0720213X,190,29
07245130,51,33
07246145,195,10
07248741,432,40
0730031X,407,21
07302312,232,28
0730725X,131,11
0730823X,142,34
07317085,172,8
0732183X,224,22
07326580,230,8
07328303,244,49
07328311,340,15
07329482,155,17
0733222X,248,23
07335210,85,24
0734600X,18,45
07348630,83,19
07349750,451,5
07350651,410,32
07351313,262,44
07353111,239,1
07357907,16,23
07357915,183,37
07359640,150,8
07360118,177,13
07360258,179,8
07364393,402,23
07365748,443,43
07366205,292,1
07371454,131,45
07374038,203,24
07388551,14,35
07391102,38,24
07394462,174,17
07397240,431,5
07407750,348,20
07407769,145,21
07415400,374,40
07418329,330,31
07420528,351,46
07422091,154,36
07423071,336,11
07423098,226,15
07424221,310,19
0742941X,141,7
07434634,301,28
07435800,79,43
07463898,261,5
07485514,424,5
07486642,284,30
07487304,454,32
07493223,373,8
0749503X,191,10
07495331,176,38
07644469,100,47
07657846,211,32
07665717,355,48
07670974,28,28
07924259,48,17
07926855,135,31
08035288,182,40
08044635,150,25
08044643,251,9
08189641,229,2
0829318X,135,15
08298211,67,3
08312796,157,49
08604037,485,36
08607796,465,4
08628408,326,14
08644551,392,41
08670609,370,41
08675910,432,25
08827974,10,10
08828245,470,36
08832897,357,12
08838364,199,27
08839182,200,40
08842884,378,2
08843996,418,13
08853177,321,32
08854505,426,31
08854513,431,16
08855765,126,32
08857490,143,32
08861544,67,34
08861714,53,11
08863849,182,10
08873585,169,15
08876134,182,17
08876924,326,40
08877963,312,18
08878013,158,9
08886008,89,25
08887543,383,40
08888809,222,14
08891605,212,25
0889311X,261,22
08896313,238,30
08897190,173,20
08898529,236,21
08905436,156,44
08906467,29,32
08906487,450,46
08908508,411,49
08909091,56,21
08909369,242,35
08914168,314,32
08915849,23,30
08916632,152,39
08920915,424,49
08921059,10,12
08922187,382,41
08926638,63,47
08928762,383,18
08932751,268,21
08935785,153,13
08939675,480,21
08940282,450,8
08957479,468,46
0896548X,21,40
08977194,339,46
08986568,233,7
08987750,281,23
08990220,465,44
08991987,367,32
09013393,469,11
09042512,417,22
09066705,165,22
09074449,382,43
09105050,17,25
09120009,131,22
09143505,357,28
09147470,173,29
09148779,99,13
09157352,145,18
09168451,195,2
09168737,325,29
09169636,187,21
09185739,37,15
09188959,229,27
09201742,366,31
09205063,50,15
09208569,237,23
09209069,201,24
09210423,420,44
09218734,456,13
09218777,154,22
09218912,210,43
09223371,426,37
0922338X,221,33
09230467,470,3
0923179X,229,19
09231811,249,23
09232508,422,29
09232532,406,30
09242244,55,39
09249877,44,44
09251618,262,47
09252738,399,25
09254439,91,37
09254773,380,47
09255125,265,8
09259864,206,42
09265287,312,16
09273042,418,8
09277765,459,1
09281258,19,44
09287329,321,5
09291016,295,3
09291903,251,1
09295666,260,4
09298665,374,40
09298673,14,35
0930035X,128,32
09310037,298,42
09311785,383,34
09311890,74,43
09312838,155,25
09334173,233,10
09334807,248,21
09335854,186,46
09340882,276,39
09349820,350,27
09365931,291,27
09366768,72,2
09370633,226,41
09377409,351,48
09388990,324,13
09393889,292,9
09394451,186,36
09394974,470,22
09395075,426,42
09396411,107,26
09402993,114,12
09405429,108,17
09405437,394,14
09406360,414,14
09409602,320,34
09409912,15,20
09412131,485,11
09412670,474,16
09412905,206,31
0943917X,360,6
09439404,142,19
09447113,367,37
0945053X,268,4
09456317,446,47
09462104,32,4
09462716,494,20
0946672X,62,10
09470867,174,24
09475745,211,35
09477349,467,26
09486143,92,37
09498257,154,38
0949944X,94,21
09501991,87,40
0950351X,466,39
0950382X,375,21
09505431,10,10
09509232,60,38
0951208X,182,46
09513590,214,4
09516433,269,45
09521178,455,20
09523278,458,17
09523480,378,7
09523499,497,4
09525041,297,29
09525238,43,14
09531424,357,3
09537562,104,24
09538194,81,37
0954982X,48,16
09550674,163,4
09552863,259,24
09553541,171,34
09558829,447,30
09565663,127,18
0956666X,268,19
09567135,388,31
09574522,315,19
09574530,277,49
09575243,458,46
09579672,63,19
09580344,245,22
09580670,398,24
09581669,487,45
09591991,231,12
09593020,260,30
09593993,322,38
0959437X,410,31
0959440X,121,36
09594973,264,19
09596658,312,48
09598049,416,45
09598278,216,36
09599673,238,30
09600760,350,49
09603085,407,33
0960314X,75,18
09607412,84,49
09607420,444,28
09607722,112,47
09608931,431,11
0960894X,201,45
09609776,261,33
09609822,235,17
09618368,303,6
09621075,315,4
09621083,107,20
09627286,347,48
09628436,295,47
09628452,344,27
09628819,356,15
09628924,444,6
09629351,456,47
09636897,491,14
09641947,317,11
09641955,258,39
09646906,175,9
09650407,490,26
09651748,481,16
09660844,344,5
09666362,39,10
09669051,256,3
09671994,115,13
09673334,60,43
09673849,90,49
09674845,142,30
09680004,294,45
09680519,397,6
09680896,147,17
09684328,193,45
09685243,410,19
09687688,339,42
09688773,282,35
09692126,349,46
09693653,481,26
09696970,78,5
0969711X,43,29
09697128,271,37
09698051,62,20
0970020X,459,49
09702067,214,21
0970938X,135,10
09711198,244,5
09711627,52,36
09715894,249,6
09715916,468,26
09716203,380,4
09716866,120,39
09717811,258,39
0972060X,160,35
09720626,192,1
09721045,345,24
09723005,104,36
09724524,468,6
09725849,383,41
09727566,409,46
09731245,17,44
09736263,397,31
09737154,369,20
09737510,397,24
09738363,193,25
09738916,290,36
09741496,204,21
09746773,204,24
09747435,164,44
09769668,169,30
09819428,443,22
09898972,70,28
09923039,131,7
0999193X,60,35
10003061,412,28
10003282,286,14
10008179,14,10
10008578,475,16
10008713,101,16
10009604,179,31
10010602,326,42
10035125,31,25
10049541,414,13
10066748,335,6
1006687X,10,44
10069305,142,9
10093419,242,45
10099980,21,36
10104283,355,43
10111344,55,20
10116206,43,18
10152008,442,43
10153845,87,21
10158987,227,4
10160922,310,33
10162356,420,27
10162372,82,7
10168478,291,6
10177825,258,15
10181172,56,18
10184813,130,32
10196439,223,11
10196773,248,20
1021335X,65,24
10217401,359,15
10217770,116,48
10227954,328,7
10236171,57,21
1023618X,70,42
10236244,346,26
10237763,35,44
10242422,301,14
10242430,266,37
1025028X,17,21
10253890,122,18
10258140,364,5
10270256,262,3
10273646,189,23
10273662,216,26
10286020,312,37
1028852X,136,24
10297073,65,49
10313613,223,19
10367128,23,25
10399712,483,21
10400605,37,12
1040452X,480,41
10404651,87,33
10405704,225,4
10407278,395,42
10407952,374,7
10408363,163,22
10408746,23,33
10409238,196,17
10420533,321,24
10422196,380,34
10425179,16,28
10426507,12,43
10428194,120,41
10430342,416,39
10430733,247,22
10431802,372,49
10432760,248,17
10434046,283,34
10434518,303,6
10434666,236,46
10434674,380,6
10440305,24,34
10441549,201,1
10445498,482,10
1044579X,128,21
10446672,494,5
10447393,37,2
10447431,211,22
10449523,48,48
10451056,450,2
10452257,282,10
10454403,240,34
10462023,95,16
10463976,483,48
10465928,135,39
10478477,309,22
10495398,34,12
10503862,154,24
10505261,22,47
10506411,221,40
10507256,34,38
10512306,77,10
10516794,403,35
10522166,76,49
10526773,242,32
10528040,118,7
10529306,155,21
10529551,120,20
10530509,237,26
10534296,120,4
10538550,479,46
10545476,43,22
10549803,120,15
10557903,273,40
10559612,433,21
10566716,378,15
10568727,245,22
10575634,92,28
10580468,51,14
10582916,434,27
10588388,110,41
10590501,15,40
10591524,189,28
10597794,291,26
10606823,329,49
10614036,235,2
10615385,452,25
10619526,449,3
10623329,324,8
10623590,374,44
10623604,463,33
1062936X,238,42
10635157,386,35
10640517,298,6
10640525,446,39
10641963,159,23
10643745,286,25
10645462,207,43
10653074,79,19
10656995,121,5
10658483,13,11
10665099,359,12
10665277,340,10
10667814,455,8
10669442,327,24
10680659,359,28
10681620,104,41
10683097,161,36
10698302,320,37
10702903,146,21
10703667,256,8
10712690,396,9
1071412X,252,47
10715762,40,15
10717323,49,48
10728368,238,46
10731199,45,40
10735070,417,18
10736085,232,42
10739688,15,20
10745521,331,6
1074939X,477,12
10752617,229,2
10754261,84,7
10761551,13,16
10763279,344,3
10763333,143,45
10773150,127,3
10780297,378,27
10780432,103,43
10788956,495,40
10795006,444,38
10795383,71,33
10799796,450,28
10799893,203,1
10799907,344,8
10802924,212,37
1080806X,401,32
10811672,35,48
10814442,444,43
10815589,182,37
10826068,309,4
10826076,142,30
10833021,335,6
10837159,419,46
10842020,127,19
10849521,333,32
10849785,284,9
10859195,221,12
10870024,234,11
10870156,29,46
10870571,122,16
10871845,149,1
10872906,56,45
10889051,10,21
10897771,99,30
10898603,151,13
10906592,329,34
10907807,47,4
10922172,302,28
1092678X,391,38
10944540,148,31
10945458,365,27
10948341,342,5
10955127,268,25
10956433,170,3
10956670,399,33
10964959,187,4
10966374,19,25
10967176,270,20
10967192,416,34
10972765,147,26
10978135,181,5
10988823,395,35
1099498X,22,28
11001704,177,29
11070625,139,9
11073756,93,38
11087161,330,6
11096535,328,19
11099518,110,44
11100362,338,11
11105313,282,2
11107243,274,47
11201797,468,44
11204826,408,44
11211709,417,9
1121760X,47,21
11229497,428,24
11387548,103,34
11485493,104,22
11738804,314,3
11752203,78,12
11756349,327,28
11762322,453,30
11769114,245,26
11769351,443,48
11771062,343,21
11772719,382,28
11779322,385,26
11782234,468,33
11925612,146,21
12056626,427,35
12100668,85,34
12107921,492,41
12119326,44,47
12121975,10,18
12138118,305,11
1214021X,329,23
12194956,415,48
12200522,69,22
1221356X,329,17
12218103,358,5
12245119,337,44
12245984,276,11
12258687,370,30
12263613,238,15
12264512,279,27
12267708,325,35
12268372,295,33
12268453,300,20
12292818,222,16
1230025X,174,34
12341983,14,2
12401307,348,35
12467820,388,40
12588210,87,28
12623636,419,47
12928933,71,39
12928941,141,6
12950661,98,9
12959359,246,20
12979562,51,1
13000152,98,8
1304530X,411,23
1308416X,305,3
13085727,337,4
13102818,304,25
1310392X,113,47
13106724,23,38
13108131,297,15
13110160,188,21
13132458,134,35
13141902,431,46
1314684X,362,14
13220829,32,36
13235818,72,12
13300962,152,17
13309862,490,39
1335048X,162,9
13356399,154,35
13386905,234,13
13402838,459,15
13403443,471,18
13411357,318,33
13417568,113,6
13417649,113,27
13421751,444,23
13424580,48,27
13446223,444,34
13446606,207,46
13446835,143,38
13447610,76,14
1345711X,400,36
13478613,465,35
13479032,51,19
13480391,457,30
13490079,24,14
13501925,120,20
13504533,166,49
13509047,298,25
13510002,487,40
13510088,240,24
13516337,420,14
13518488,429,26
13528661,166,38
13531131,47,23
1354750X,450,22
1355008X,106,48
13558145,494,19
13558382,420,46
13569597,448,3
13570560,298,42
13572725,263,19
13574310,205,9
13590278,95,28
13594117,331,20
13594184,19,45
13595113,14,7
13596101,132,14
13596349,339,9
13607413,362,19
13608185,127,47
13609947,303,14
13645072,406,38
13646745,168,36
13657852,312,40
13674803,237,17
13675435,374,30
13675931,225,9
13687646,445,33
13688375,193,25
1369703X,24,14
13706233,166,11
13781863,145,35
13803743,270,41
13811177,166,14
13811991,56,30
13813455,333,41
13815148,341,4
13815741,182,4
13835718,139,28
13835726,420,8
13835742,104,2
13860291,124,41
1386341X,252,46
13864238,429,22
13866338,301,41
13872176,291,16
13880209,308,29
13881981,292,49
13889532,78,48
13890344,157,30
13890352,20,12
13891723,263,35
13892002,339,11
13892010,369,46
13892029,47,21
13892037,143,21
13894501,209,5
13895575,32,48
13895729,312,20
13899155,355,37
13899333,311,3
13899600,372,44
13903799,405,33
13909347,227,9
1397002X,150,9
13981714,113,4
13989219,455,35
1412033X,219,17
14154757,482,34
14158426,490,24
14203030,120,32
14203049,113,1
1420682X,325,8
14217082,180,45
14220067,469,23
14222132,365,47
14243210,333,40
14243903,142,12
14248220,385,12
14248492,302,46
14248522,337,47
14248581,136,15
14249634,115,41
14254689,101,19
14258153,296,26
14282267,387,29
14310651,402,22
14316730,60,40
14319268,38,21
14322919,471,38
14335298,305,20
14336510,306,29
14337398,223,4
14343207,276,7
14345161,416,28
14346621,266,28
14362228,311,4
14363291,110,22
14382377,414,12
14385163,355,45
14387697,119,3
1438793X,429,22
14394227,191,44
14396319,480,2
14455781,322,24
14469235,10,34
14492288,328,27
14528258,447,41
14620316,64,1
14622416,380,8
14623994,433,23
14628732,408,38
14628902,158,6
14636778,440,22
14641801,466,25
14646722,318,18
14647931,146,17
14648431,211,12
14653249,445,6
14655411,322,26
1465542X,126,27
14656906,163,8
14657392,434,19
14664879,300,42
14673037,72,1
14675463,253,29
14677644,34,45
14678039,99,49
1469185X,84,35
1469221X,303,40
14701626,395,14
1470269X,400,35
14703203,219,48
14708175,484,45
14710056,427,20
14710072,356,49
14712091,26,13
14712105,137,38
14712121,436,49
1471213X,452,46
14712156,373,49
14712164,260,8
14712199,188,43
14712350,191,20
14712407,161,33
14712598,34,26
14714914,464,39
14718278,189,21
14723646,207,49
14726483,353,42
14726750,170,43
14726793,186,41
14726807,294,9
14728222,72,24
14730197,159,37
14732262,163,49
14733404,165,41
14735709,379,17
14736691,478,24
14737140,58,21
14737159,464,39
14739542,346,41
14739550,93,39
1474175X,370,13
14747596,186,11
1474760X,157,46
14749718,127,19
14750961,351,11
14752859,485,13
14752867,72,46
14759217,198,45
14760584,369,1
14764598,58,40
1476511X,336,44
14766647,266,19
14767961,233,12
14769255,150,8
14769271,487,8
14770520,224,45
14773155,444,12
14775751,388,48
14775956,449,33
14777827,220,45
14777835,327,26
14778599,41,39
14781336,167,28
14783967,294,5
14785854,314,8
14785951,438,25
14786419,486,27
1478811X,295,46
14789450,153,23
14790556,433,30
14792362,28,45
14792621,27,47
14795876,266,23
14796678,87,49
14796694,380,47
14797364,184,20
14799995,203,18
14809222,485,18
14888408,122,2
14992671,123,4
1509409X,231,30
15137368,175,33
15187853,444,36
15198928,328,18
15204553,141,37
1520541X,394,19
15207552,273,47
15209156,422,28
15216543,64,40
1521690X,368,20
15216926,140,49
15222152,297,33
15224724,275,12
15227235,467,15
15228002,476,41
15228517,375,39
1522936X,171,2
15230864,389,29
15237060,490,41
15240215,96,10
1524511X,64,2
15249557,485,11
15250016,297,13
15251578,187,10
15257304,400,14
15257770,358,18
15268004,17,9
15268209,330,39
1526954X,322,28
15269655,256,3
15270297,332,20
15278999,481,6
15289117,480,27
15307905,452,2
1530891X,264,29
15312267,337,38
15316912,63,3
15320456,258,16
15320820,248,30
15321819,238,40
15330346,76,2
15340384,60,17
15345807,106,41
15348644,101,12
15351084,273,35
15353508,427,43
15353702,300,1
15353893,105,45
15356108,97,15
15356760,87,26
15357163,297,37
15359476,129,21
15359778,311,49
15361241,409,31
15361632,461,25
15362302,174,23
15362310,191,24
15368378,478,38
15368599,407,28
15371891,232,21
15373649,320,43
1537744X,441,18
1538344X,475,36
15384047,16,35
15384101,339,45
1540658X,272,9
15417786,170,38
15419061,160,30
15420752,94,44
1542166X,156,34
15426416,121,32
15427528,390,3
15429733,412,3
1542975X,45,28
15431894,294,44
15432521,197,15
15432912,91,41
15438384,11,23
15439135,394,40
15446115,312,11
15449173,206,48
15454576,413,32
15455963,20,36
15457885,243,33
15458547,395,24
15459993,204,39
15473287,480,34
15476278,128,28
15476286,405,37
15476294,29,7
15487091,270,4
15489213,302,37
15491684,431,1
15499634,265,1
15504131,231,47
