Journal,Publications,Authors
00324663,152,45
0032471X,101,15
00324728,363,3
00328855,331,11
00330124,297,46
00330337,224,30
00331538,456,40
00332143,351,18
00333077,60,48
00333085,162,2
00333298,195,32
00333352,72,8
0033362X,199,22
00334987,134,6
00335177,159,12
00336297,323,47
00340111,351,36
00340553,314,15
00343404,189,28
00344087,179,49
00344893,335,45
00346535,63,2
00346551,110,45
00346705,490,15
00347191,273,20
00347329,62,29
00347612,69,42
00347701,117,29
00347981,14,3
00348082,112,19
0034818X,205,3
00348341,271,14
00348635,374,40
00349372,489,4
00349712,359,31
00350451,56,43
00350737,364,32
00350818,433,30
00350907,317,43
00351121,153,2
00351458,278,49
00351652,379,9
00351849,133,28
00352004,115,31
00352039,167,34
00352063,156,15
00352616,154,48
00352624,129,25
00352950,328,36
00352969,284,8
00353183,101,9
00353280,67,37
00353361,448,48
00353906,355,45
00353957,238,39
0035449X,483,32
00356085,126,17
00356220,288,37
00356697,136,19
0035676X,402,44
00358002,405,29
00358126,138,7
00358533,67,28
00358991,131,9
00360112,10,28
00360341,248,6
00365041,105,17
00365637,135,16
00365653,127,23
00368237,57,31
00368326,98,3
00369225,497,21
00369292,246,26
00369543,382,36
00369772,394,42
00370894,281,37
00371939,198,22
00371998,496,42
00376779,456,42
00376795,78,13
00377031,358,16
00377333,460,40
0037766X,85,40
00377686,163,45
00377732,153,2
00377791,444,30
0037783X,494,30
00377856,95,12
00378984,194,10
00379069,294,44
00379174,471,11
00380121,78,16
00380199,103,26
00380229,247,2
00380237,455,12
00380253,213,23
00380261,409,18
00380288,227,32
00380296,483,49
00380318,441,38
00380342,350,47
00380377,48,3
00380385,109,38
00380407,298,3
00381969,263,30
00382876,231,1
00383910,366,30
00384291,32,45
00384941,259,32
00385859,255,21
00386073,334,46
00387134,109,13
00389765,299,27
0038982X,189,36
00392936,232,7
00392944,403,22
00393193,259,10
00393533,156,39
00393606,105,15
00393665,266,4
00393738,334,32
00393746,13,23
0039405X,25,6
00396338,289,24
00397857,345,20
00398322,256,37
00400912,267,20
00403075,485,12
00404411,169,28
00405833,349,1
00405841,161,37
0040747X,405,22
00407585,172,21
00410020,389,32
00410683,42,35
00411450,426,15
00411612,454,5
00411655,188,46
00411868,436,48
00413216,110,6
00414255,277,25
0041476X,74,40
00415650,426,29
00416436,177,7
00418633,339,40
00419494,53,38
0041977X,294,18
00419907,406,2
00420905,104,11
00420980,311,33
00424935,262,48
00426032,251,27
00426601,44,20
00426806,224,12
00428744,99,31
0042899X,273,27
00431370,102,32
00432539,419,10
00435597,467,3
00437956,99,45
00438200,427,27
00438243,124,35
00438871,114,31
00440477,400,15
00441449,205,16
0044216X,323,13
00442305,84,35
00442380,385,21
00442666,286,48
00442747,258,35
00443247,173,22
00443751,366,31
00445975,466,14
00447447,417,24
00447870,201,49
00448613,236,32
00448699,108,32
00453102,45,15
00453609,475,43
00456713,496,35
00459453,105,3
00461628,161,16
00462497,160,5
00462616,199,21
0046435X,46,19
0046760X,277,25
00471178,192,29
00472328,22,19
00472336,288,43
00472352,226,2
00472484,364,10
00472530,370,43
00472794,295,25
00472875,282,20
00472891,378,48
00474045,71,19
00475394,93,23
00476765,377,24
00478105,226,11
00479586,351,46
00483931,406,34
00485829,196,28
00485950,28,5
00487163,186,5
0048721X,109,21
0048749X,405,12
00487554,454,4
00487694,242,49
00488046,412,42
00488402,85,20
00488593,274,38
0049089X,464,25
00491225,293,14
00491241,215,11
00493155,232,32
00494488,393,11
00497878,61,18
00498599,348,27
00498637,376,18
00498653,153,23
00498661,382,11
00650536,78,21
0065101X,108,44
00651249,405,5
00654124,34,23
0065860X,445,41
00661546,388,25
00661554,478,41
00661619,493,10
00662062,62,22
00662399,160,19
00664677,153,1
00664812,66,7
00665924,48,4
00665983,118,1
00666459,190,15
00666742,51,40
00666939,195,12
00667358,432,22
00668435,232,47
0067270X,131,17
00676195,142,29
00679674,172,46
0068113X,224,14
00681288,230,20
00682454,244,48
00682462,340,33
0068516X,155,43
00690058,248,15
00699667,18,40
0070251X,83,20
00703370,451,30
00711675,410,38
0071190X,239,28
00724769,16,26
00732435,183,30
00750778,150,13
00751634,177,13
00754161,179,2
00754242,402,37
00754269,443,49
00754277,292,38
00754358,131,2
00758914,203,36
0075966X,14,26
00760730,38,11
0076230X,431,44
00765147,348,40
00766097,145,43
00776297,374,22
00782696,330,20
0078463X,351,8
00786527,154,29
00787191,336,40
00788228,310,30
00791636,141,17
00794236,301,20
00794740,79,16
00794848,261,46
0079497X,424,43
00798215,284,7
00802549,454,16
00802557,373,45
00806757,191,47
00811750,100,27
00813834,211,23
00816272,355,24
00816353,28,9
00825433,48,35
00825638,135,20
00826049,460,37
00835897,182,42
0084005X,150,17
00843695,251,47
00845299,229,31
00845302,135,8
00845388,67,15
00852376,157,31
00856401,485,30
00856827,465,46
00902616,326,20
00905917,370,12
00905992,432,49
00906514,10,17
00906905,396,42
00907324,470,30
00908290,357,29
00908320,199,19
00910260,200,46
00910562,378,11
00911674,418,34
00912131,321,7
00913367,426,44
00913723,431,34
00914509,126,20
0091732X,143,38
00917710,67,24
00918369,53,10
00925853,182,32
00930334,169,15
00931896,326,20
00933139,312,3
00934690,158,37
00935301,89,40
00936502,383,8
00938157,222,40
00938548,212,44
0093934X,261,23
0093934x,238,40
00940496,173,11
00941190,236,46
00941700,156,8
00943037,29,29
00944467,450,30
00945145,411,10
0094582X,56,39
0094730X,242,28
00948705,23,36
0095327X,152,13
00953997,424,32
00954470,10,36
00957984,63,26
00958964,383,22
00961000,268,4
00961442,153,31
00963402,480,18
0096848X,450,38
00977004,468,24
00978507,21,23
00979740,339,22
00986283,465,11
00987913,367,28
00987921,469,46
00989053,165,5
00989444,382,38
00989495,17,10
00990086,131,40
01001574,173,24
01001965,99,35
01003143,145,44
01013157,195,48
01013262,325,23
01013289,187,17
01013300,37,1
01017330,229,31
01019074,366,31
01019759,50,42
01020188,237,42
01020420,201,34
01023098,420,9
01024450,456,22
01024744,210,25
01026445,426,48
01026909,221,18
01026992,470,12
0102700X,229,40
01032003,422,15
01032070,406,42
01033786,55,15
01034014,44,15
01034979,262,39
0103636X,399,13
01037331,91,17
0103863X,380,32
01040146,265,9
0104026X,206,40
01040588,312,20
01041290,459,27
01044036,19,21
01044478,321,18
01047183,295,13
0104754X,251,16
01048333,260,9
01049313,374,12
01049712,14,44
01088416,128,38
01161105,383,7
01171968,74,35
01200534,155,48
01200976,233,18
0120159X,248,16
01202456,276,4
01202596,350,25
0120338X,291,32
01203584,72,40
01204483,226,13
01211617,351,45
0121215X,324,17
01214705,292,49
01214772,186,37
01215051,470,6
01215612,426,19
01217550,107,13
01221450,114,26
01229893,108,14
01233432,394,31
01238418,320,39
0123885X,15,8
01245481,485,25
01247913,474,13
01258370,206,32
01267353,360,38
01292986,446,3
01297619,494,3
0129797X,62,45
01321625,211,16
01326503,467,22
01345486,92,32
01372459,154,38
01372475,94,8
01373080,87,8
01376608,466,6
01389130,375,14
01402382,10,32
01402390,60,35
01405284,182,10
01410423,214,3
01411926,269,12
01416200,455,49
01417789,458,31
01418211,378,29
0141982X,497,5
01419870,297,25
01419889,43,41
0142159X,357,31
0142257X,104,21
01425471,81,20
01425692,48,39
01426001,163,22
01426397,259,4
0142694X,171,13
01427164,447,45
01427237,127,42
01430343,388,20
01434632,315,13
01435124,277,17
01436228,458,36
01436597,63,33
0143781X,245,1
0143814X,398,15
01439685,487,13
01440365,231,17
01440381,260,24
0144039X,322,8
01441647,410,27
01442872,121,45
0144333X,264,23
01443410,312,46
01445596,216,8
0144686X,238,26
01447394,350,47
01448188,407,13
0144929X,84,37
0144932X,444,49
01451707,112,28
01455532,431,25
01455788,201,16
01459740,235,18
01462679,303,17
01465945,315,30
01466216,107,39
0147037X,347,13
01471694,295,32
01471767,344,29
01472011,356,46
01473085,444,30
01479032,456,18
01479156,491,13
01490389,490,21
01492195,481,48
01494929,344,17
01495933,39,40
01497189,256,19
01497952,115,15
01499408,60,9
01510193,90,10
01520768,142,44
01527401,294,31
01529668,397,23
01533320,147,30
0155977X,193,33
01566555,410,9
0157244X,339,47
01576895,282,1
01587919,349,44
01597868,481,35
01600176,78,11
01602527,43,34
0160449X,271,16
01607383,62,9
0160791X,459,32
01607987,214,15
01608002,244,33
01609513,52,45
01611461,249,14
01612492,468,8
01614681,120,27
01617761,160,1
0161956X,192,43
01620436,345,40
01622439,104,42
01622749,468,11
01622889,383,39
01623532,409,43
0162895X,397,17
01629778,369,33
01634372,397,32
01634437,193,29
01634445,290,21
01635158,204,21
0163660X,361,40
0163755X,204,23
0163853X,164,6
01638548,102,22
01639374,169,38
01639625,443,37
01640275,70,45
0165005X,131,8
01650157,60,41
01650254,412,49
01650653,286,35
0165070X,14,11
01650750,475,24
01651153,101,49
01652516,179,21
01652826,326,2
01654004,31,40
01654888,414,19
01654896,335,39
01655515,10,28
01659367,142,17
01660462,242,6
01662740,21,19
01665294,355,38
01673831,55,28
01674048,43,2
01674544,442,38
01674870,87,37
01674943,227,4
01675133,310,22
01675249,420,26
01675265,82,49
01675923,291,43
01676164,258,36
01676318,56,13
01676393,130,32
01676768,223,17
0167806X,248,41
01678329,65,36
01678507,359,46
01682601,116,19
0168275X,328,35
01686291,57,46
0168647X,70,40
01686577,346,28
01690965,35,1
01692046,301,42
01693441,266,18
01693816,17,48
01694839,122,40
0169796X,364,33
01698141,262,12
01706241,189,8
01708643,216,24
01715860,136,4
01722190,65,38
01726404,223,44
01728865,23,27
01735322,483,9
01737600,37,47
01740202,480,16
01743635,87,12
01761714,395,24
01762680,374,14
01764225,163,45
01764268,23,25
01814095,196,34
01847783,321,3
01850121,380,24
01851918,12,9
01852574,120,26
01852698,416,20
01853082,247,40
01854186,372,10
01860348,248,19
01867210,283,3
0187358X,303,24
01878298,236,5
01882503,380,3
0188252X,24,27
01884611,201,16
01887653,482,49
01888145,128,15
01888218,494,35
01900692,37,12
0190292X,48,44
01903187,450,26
01903659,282,47
01907409,240,34
01909320,95,23
01912615,483,31
01914537,135,20
0191491X,309,12
01916319,34,23
01916599,154,4
01925121,22,23
0192513X,221,48
01930826,77,1
01937235,76,2
01937758,242,30
0193841X,118,3
0194472X,120,25
01956051,237,20
01956086,120,49
01959255,43,21
01963228,120,33
01972243,433,15
01973975,378,46
01976664,245,15
01976745,92,46
01977261,51,25
01979183,434,21
01979337,110,24
01989715,15,5
01990039,189,6
02017083,291,49
02022532,329,43
02042061,235,48
02084228,452,44
02084589,449,47
02100614,324,23
02101963,374,4
02102862,463,27
02103702,238,18
02103729,386,21
02104822,298,28
02104911,446,35
02105233,159,22
02105462,286,40
02105810,207,23
02105853,79,3
02105934,121,40
02106124,13,10
02109174,340,49
02111608,455,8
02112175,327,11
02113589,359,5
02115557,104,45
02116820,320,45
02118572,146,38
0211979X,256,29
02119803,396,5
02120585,252,9
02121573,40,48
02124521,238,1
02125056,45,40
02129426,232,11
0212999X,15,28
02130181,331,44
02132370,229,39
02132958,84,26
02133865,344,8
02134691,143,28
02138646,103,39
02140039,495,31
02141744,444,21
02142570,71,47
02147564,203,31
02148188,344,25
02149141,212,12
02179520,401,1
02182173,35,22
02196492,444,40
02197472,182,37
02205610,309,47
02216280,142,1
02229838,335,1
02233711,419,42
02235102,127,42
02235404,333,21
02255189,284,15
02260174,221,17
02295113,234,22
0232704X,29,38
02328461,122,35
02353490,149,45
02366568,56,16
02428962,10,8
02447827,99,47
0247106X,151,17
02484951,329,17
02489430,47,26
02496739,302,13
02497638,391,17
02500167,148,38
02504952,365,17
02506505,342,48
02507161,268,14
02508281,170,45
02511894,399,6
02512432,187,35
02512513,19,46
02512920,270,14
02513420,416,47
02513625,147,8
02521865,181,15
02528843,395,27
02533952,177,49
02541106,139,31
02541637,93,35
02549239,330,6
02549948,328,5
02550636,110,22
02550962,338,49
0255660X,282,23
02556812,274,25
02557614,468,34
02558106,408,26
02560046,417,47
02560100,428,26
02562928,103,20
0256596X,78,18
02568543,327,4
02570254,453,17
02573032,245,14
02579774,443,14
02582384,343,13
02583127,382,7
02583690,385,44
02586770,468,15
02588102,146,19
02589001,427,43
02589184,85,47
02589346,492,44
0259238X,44,35
02601370,10,17
02602105,305,35
02602938,329,19
02606755,415,20
02606917,69,36
02607476,358,32
02609541,337,48
02610183,276,44
02611430,238,24
02613050,279,17
02613530,325,7
02613794,295,43
02613875,300,1
02614340,174,32
02614367,14,36
02614448,348,13
02615177,388,6
02615479,87,14
0261927X,419,37
02619288,71,48
02619768,141,15
02622750,98,47
02625253,246,4
02627280,51,40
02627817,98,16
02630257,411,28
02630338,305,16
02632764,337,4
02632772,304,45
0263323X,113,26
02633957,23,28
02635143,188,45
02636751,134,2
02637189,431,31
0263774X,362,3
02637758,32,8
02637960,72,24
02640473,152,15
02641615,490,43
02642751,162,31
02645491,154,9
02645505,234,39
02646811,459,45
02648377,471,2
02650487,318,8
02650517,113,7
02650525,113,44
02650533,444,39
02650665,48,42
02651068,444,16
02654075,207,35
02655012,143,30
02655322,76,10
02655527,400,38
02656590,188,18
02656914,465,5
02658135,51,29
02658240,457,39
02659646,24,34
02660784,120,43
02660830,166,45
02664666,298,23
02664909,487,5
02665433,240,30
02666030,420,6
02666669,429,46
02667215,166,44
02671522,47,4
02673037,450,29
02673231,106,23
02673649,494,6
02673843,420,32
02675730,298,18
02676583,263,15
02676591,205,40
02680513,95,32
02680556,331,9
02680939,19,37
02681064,14,10
02681072,132,20
02681102,339,6
02681145,362,48
02681153,127,3
0268117X,303,42
02681307,406,11
02683679,168,43
02683962,312,17
02684012,237,32
02684160,374,4
02684527,225,4
02684535,445,17
0268540X,193,41
02685809,24,19
02687038,166,5
02690055,145,32
02691213,270,22
02691728,166,6
02692821,56,35
02693798,333,22
02697459,341,1
02697580,182,20
02698897,139,22
02699206,420,48
02699702,104,11
02701960,124,13
02702711,252,42
02704676,429,3
02710633,291,12
02712075,308,23
02715309,292,14
02722011,78,33
02722631,157,18
02722690,20,49
02723638,263,41
02724316,339,9
0272684X,369,23
02727757,47,10
0272930X,143,19
02731371,209,47
02732297,32,5
02733072,312,47
02734753,355,23
02735024,311,30
02738457,372,25
02750392,405,28
02750740,227,34
02751100,150,45
02757206,113,48
02757257,455,47
02761114,219,25
02763605,482,10
02763893,120,42
02764741,113,46
02768739,325,30
02771322,180,41
02773791,469,25
02773945,365,14
02775395,333,35
02775921,142,48
02777126,385,34
02779536,302,10
02780097,337,35
02780771,136,11
02783193,115,11
02784165,101,21
02784254,296,21
02784416,387,22
02785927,402,45
02786648,60,7
02787261,38,17
02787393,471,2
02789434,306,42
02789671,223,18
02796015,276,11
02896001,416,16
02920107,266,49
02940337,311,18
02952319,110,35
0300211X,414,26
03003930,355,16
03004279,119,6
03005402,429,44
03007839,480,47
0300953X,322,47
03013294,10,48
03014207,328,42
03014428,447,12
0301603X,64,13
03016307,380,4
03017036,433,39
03021475,408,2
03023052,158,26
03023427,440,27
03025160,466,27
03031853,318,15
03034178,146,8
03035247,211,7
03038300,445,47
03042294,126,40
03042340,163,12
03042421,434,13
03043487,300,43
03043754,72,17
03043797,253,17
03043878,34,36
03044092,99,21
03044130,84,8
0304422X,303,5
03050009,395,26
03050068,400,16
03050629,219,36
03050718,484,28
03051498,427,29
03054403,356,47
03054985,26,12
03055698,137,37
03055728,436,30
03055736,452,23
03056244,373,16
03057070,260,14
03057267,188,10
03057410,191,7
03057488,161,45
0305750X,34,37
0305764X,464,29
03057925,189,3
03058298,207,15
03059006,353,36
03059049,170,47
03059332,186,46
03062848,294,19
03063127,72,13
03063631,159,42
03063968,163,21
03064190,165,37
03064220,379,27
03064573,478,29
03066150,58,20
03066800,464,25
03068293,346,6
03068374,93,36
03069192,370,2
03069400,186,22
03069885,157,32
03070131,127,16
03071847,351,18
03074803,485,5
03075079,198,30
03075133,369,45
03075400,58,19
03080110,336,23
03080188,266,34
03081060,233,13
0308275X,150,43
03085147,487,29
0308518X,224,36
03085759,444,22
03085961,388,47
0308597X,449,36
03086534,220,9
03088839,327,39
03090590,41,19
03091317,167,38
03091325,294,6
03091333,314,47
03092445,438,15
03096564,486,20
03098168,295,9
03098249,153,32
03098265,433,4
0309877X,28,18
03122417,27,5
03130096,87,23
03135373,380,11
03136647,184,37
03137155,203,22
03160041,485,4
03170861,122,29
03186431,123,44
03210391,175,13
03231119,328,9
03231267,141,42
03233790,394,31
03234045,273,7
03234096,422,4
03234142,64,19
03237982,368,42
03244652,297,31
03267458,275,35
03281205,467,21
03293807,375,19
03298213,171,31
03323315,96,10
03325865,485,2
03335275,297,24
03344355,187,17
0334701X,400,32
03355985,358,16
03361454,17,16
0337307X,330,46
03380599,322,39
0338487X,256,31
03400352,332,43
03401804,481,24
03402827,480,1
03404099,452,11
03404560,264,21
03405222,337,4
03407403,63,7
03408728,258,26
03408744,248,47
03410137,238,12
03411966,76,31
03412059,60,17
03417638,106,33
03418642,101,11
03421279,273,28
03421287,427,32
0342734X,300,1
03432521,105,47
03448169,97,28
03452328,87,42
0346251X,297,7
03496287,129,2
03500241,311,42
03501361,409,24
0350154X,461,4
03503593,191,19
03503895,478,26
03506134,407,11
03506320,232,40
03507165,320,43
03507599,441,11
03520447,475,45
03525007,339,12
03525317,272,3
03535738,170,42
03536483,160,27
03548724,94,49
03553930,156,2
03566528,121,49
03585522,390,16
03587024,412,2
03600025,45,30
03601277,294,20
03601315,197,38
03601323,91,28
03602206,11,25
03603989,312,10
03604918,206,42
03605949,413,40
03609081,20,33
03610160,395,41
03610365,204,42
03611434,480,47
0361204X,128,37
03612317,405,16
03613666,29,45
03613682,270,22
0361476X,302,20
0361526X,431,43
03616843,265,27
03617882,231,41
03623319,402,16
03625028,62,32
03629805,437,26
03630277,364,25
03631990,351,2
03633624,373,12
03634523,289,40
03638111,211,12
03640094,167,26
0368492X,129,9
03697827,68,10
03721426,224,32
03728854,137,34
03732444,233,48
03732568,218,20
03732630,379,39
03735346,124,2
03736032,218,1
03736237,23,36
03736245,18,24
0373658X,49,27
03740463,459,2
03755444,246,31
03766349,290,14
03768163,368,2
0376835X,210,29
03777332,255,15
03777480,287,12
0377919X,244,37
03781100,13,28
03782166,163,20
03784169,451,39
03784177,38,24
03785920,118,21
0378777X,107,10
03787931,224,46
03788733,84,37
03793664,335,18
03795721,155,24
0379606X,137,14
03797724,51,12
03798682,365,22
03801489,431,36
03802361,43,45
03861112,174,22
03880001,162,14
03899160,495,16
03900592,387,36
03900711,85,25
03902412,96,32
03906701,126,33
03911535,371,45
03915654,351,36
03918165,478,20
03918440,36,18
03919099,322,38
0392095X,296,3
03921921,143,23
03924866,228,32
03924939,177,45
03925048,107,16
03926664,277,5
03926753,246,4
03927261,318,21
03928667,464,40
03929701,403,14
03930157,182,39
03932451,410,31
03932729,419,14
03934551,478,6
03938255,485,12
03939375,199,16
03939383,131,17
03942287,55,45
03947297,73,23
03952649,139,14
03977870,319,7
03991253,372,46
03991989,202,32
04189744,190,44
04247116,301,17
04254597,380,41
04305027,291,47
04308778,38,44
04352866,158,34
04353676,276,5
04353684,305,45
04394216,20,27
04409213,173,23
04587251,196,14
0458726X,304,15
04848616,241,43
04848942,236,33
04860349,319,31
04866525,107,35
05142717,64,17
05147336,120,28
05219744,161,19
05246881,255,46
05390184,415,23
05472504,78,32
05479665,321,40
05515343,298,13
0554498X,259,20
05552419,45,35
05566533,248,5
05567807,157,9
05572665,476,29
05577705,236,6
05602793,253,25
05638682,346,31
05676002,455,22
0567784X,374,2
05699746,491,45
05699878,210,5
05701864,163,27
05702259,459,25
05705398,82,8
05706084,210,1
05707218,305,20
0570734X,26,44
05708966,138,23
05711371,226,32
05751330,70,11
05786967,436,39
05788072,113,47
05806712,51,24
05848776,48,29
05855292,300,26
05900239,117,20
05912385,181,46
07011008,444,3
07030428,487,1
07036337,111,47
07053436,363,1
07053657,21,17
07061706,284,2
07075332,110,29
07078552,53,20
07116780,452,6
07135815,454,29
07149808,26,48
0716050X,339,33
07160542,66,3
07160747,320,35
07160925,312,5
