Journal,Publications,Authors
03043878,243,30
03043932,181,35
0304405X,161,21
03044068,472,37
03044076,324,5
0305750X,383,19
03059049,169,14
0306686X,105,26
03068293,481,4
03069192,189,45
03073378,122,42
03074358,327,25
03085147,451,18
03085961,61,40
0308597X,277,8
0309166X,304,39
03098168,395,40
03135926,396,14
03135934,122,32
0322788X,110,38
03361454,122,33
03380599,449,23
03384551,90,15
03405370,196,33
03408728,122,25
03408744,11,17
03412687,139,33
03422852,229,47
03461238,352,14
03470520,494,40
03614476,233,40
03732630,234,39
03777332,394,6
03784266,412,6
03785920,135,3
03796205,139,7
03912078,62,8
03915026,181,42
03915115,227,15
03925048,169,47
03933415,207,29
0424267X,425,33
04247558,256,30
04433158,333,39
04866134,448,27
05150361,212,36
05694345,193,29
05900239,132,38
07078552,410,33
07160046,264,37
07165927,303,27
07173830,289,33
07328516,334,4
0734306X,381,22
07350015,107,2
07360932,207,10
07381360,479,5
07388942,404,10
07398859,249,33
07416261,153,38
07424477,106,13
07439156,210,31
07474938,133,47
07526180,196,36
07704518,335,45
08105391,473,24
08120439,358,15
08189935,268,29
08239150,157,8
08434379,261,5
08580855,452,29
08826110,412,4
08826994,355,12
08837252,460,45
08852545,156,2
08853908,157,27
08887233,361,31
08891583,208,36
08893047,317,36
0889938X,498,26
08939454,433,27
08944865,137,5
08953309,48,20
0895562X,347,11
08955638,369,10
08955646,138,40
08965803,276,38
08985626,485,6
08997764,450,8
08998256,482,23
0920203X,443,47
09208550,160,26
09212736,424,46
09213449,487,43
09218009,307,12
0921898X,108,26
09221425,272,13
0922680X,261,40
09230645,153,18
09237992,355,25
09246460,121,33
0924865X,69,47
09255273,378,40
09264957,11,43
09266437,394,12
09275371,313,44
0927538X,263,36
09275398,149,48
09275940,462,4
09277099,46,5
09277544,169,37
09285040,18,8
09287655,242,42
09291199,108,49
09291261,156,28
09318658,313,31
09324569,217,9
09331433,140,29
09369937,413,14
09370862,161,40
09382259,63,41
09393625,129,22
09405550,170,11
09492984,417,23
09500170,125,1
09500804,84,46
09513574,122,37
09535314,465,21
09538259,429,26
09541314,113,36
09541985,349,23
0954349X,263,1
09556419,236,40
09571787,121,15
09593969,482,21
09601627,108,47
09603107,162,9
09606491,358,9
09628770,411,10
09638008,393,26
09638024,375,41
09638180,347,35
09638199,203,25
09641998,319,26
09645292,172,11
09668136,454,2
09670750,178,7
09672567,493,18
09675426,170,27
09685650,77,34
09692290,298,27
09695931,407,17
09703772,286,43
09703896,313,44
09711554,413,24
09713557,393,25
09717927,401,7
09725792,144,6
09726527,204,24
09729380,137,49
09738010,452,26
09763996,384,49
09767479,31,7
09944524,247,17
10108831,167,20
10114548,47,41
10116702,239,49
10128255,374,20
10149562,60,22
10152881,447,28
10158812,273,40
10168737,292,49
10185895,36,7
10196781,235,1
10242694,286,32
10253866,295,13
10255508,106,30
10266542,376,19
10293523,457,32
10301763,490,30
10309616,462,29
10353046,326,49
10353704,313,45
10422587,156,29
10424431,13,30
1042444X,44,16
10427716,201,40
10429573,58,19
10434062,26,18
10438599,181,1
1043951X,229,14
10440283,167,47
10445005,486,2
10448136,55,28
10452354,382,49
10490078,15,30
10511377,108,38
10520457,389,4
1052150X,242,1
10527001,46,8
10535357,289,29
10538372,358,39
1054853X,311,3
10550925,190,32
10575219,104,10
10580476,108,10
10583300,197,19
10586407,490,46
10587195,125,34
10590560,200,33
10598596,262,23
1060586X,478,28
10619518,425,32
10629408,480,7
10629769,170,29
10662243,265,8
10680896,332,1
10682805,137,3
10685502,27,24
10705511,290,23
10741240,499,8
10743529,232,47
10754253,63,37
10757007,67,3
10769307,332,33
10792457,369,28
10805699,183,47
10808620,289,8
10811826,123,34
10830898,297,35
10834346,440,32
10835547,351,24
10849467,160,14
10861718,459,32
10864415,136,46
10867376,164,43
10867872,499,16
10879595,395,4
10906738,483,37
10909443,282,21
10909516,113,14
10911421,426,31
10913211,402,48
10920277,308,18
10942025,255,7
10944060,185,10
10965572,179,23
10971475,256,21
10973923,35,19
10974954,364,48
10981616,315,19
10983708,418,36
10988394,417,29
10999264,22,18
11046899,325,2
11082976,400,1
11099526,322,47
11202890,45,5
11209496,182,20
11228784,29,11
11228792,330,42
11261668,273,2
11308354,409,3
11322799,151,23
1133455X,380,20
11360593,152,37
11456396,101,38
11612770,363,30
11755652,331,9
12045357,224,44
12100455,456,35
12132446,162,24
1225651X,195,17
1226508X,72,10
1229828X,199,30
12335835,134,46
12408095,159,23
12454060,323,32
12622788,67,17
12659576,351,17
12674982,314,14
12946303,189,9
1295926X,179,40
12962074,335,2
1309422X,63,25
13094297,453,39
13127462,110,9
13160354,490,22
13215906,273,43
13217348,62,46
13304860,69,4
1331677X,117,26
13439006,14,29
1350178X,112,45
13504851,205,34
1350486X,271,23
1351847X,374,37
13522523,489,11
13524739,381,6
13545701,359,18
13547798,56,21
1355770X,364,42
13571516,320,36
13573217,433,41
13581988,317,38
13590790,153,34
1361374X,278,17
13614916,379,37
13630539,133,25
1364985X,115,38
13651005,167,12
13670271,156,23
1368275X,154,42
13684221,129,22
13691066,328,21
13693034,284,27
1369412X,101,31
13704788,67,6
13760971,448,27
13806645,355,40
13814338,238,34
13841289,483,12
13853074,126,45
13859587,327,7
13861999,288,10
13864157,136,45
13864181,402,17
13872834,405,26
1387585X,138,21
13876996,67,28
13881973,131,46
13882627,10,2
13895753,248,43
13896563,299,1
13899341,105,36
13915614,135,26
1406099X,98,11
14108046,497,40
14138050,246,11
14159848,382,36
14182106,394,49
1432847X,281,39
14344742,198,40
14355469,496,35
14355930,201,34
14356104,456,47
14413582,78,24
14468956,287,22
14502194,358,5
14502275,256,33
14502887,460,36
1452595X,85,47
14601559,163,20
14603799,153,19
14628732,444,35
1463001X,494,43
14631377,95,17
1463578X,194,45
14636689,294,43
14636786,471,34
14646668,229,9
14651211,78,26
14654466,56,2
14654520,103,9
14656485,247,9
14657252,455,40
14681218,462,17
14682702,213,1
14695405,409,25
14697688,227,43
1470594X,483,40
14706423,441,42
14707853,350,25
1471678X,48,39
14735903,109,35
14747332,298,3
14747456,263,37
14747472,231,44
14747731,366,44
14751461,32,30
14757702,259,38
14761297,19,34
14765284,255,12
14765667,334,19
14766930,109,37
14768917,299,44
14768971,189,49
14779056,232,17
14780917,403,10
14785315,259,49
14789906,156,47
14792931,451,12
14798409,105,16
15082008,266,24
15114554,334,19
15140326,13,8
15177580,25,31
15197077,289,21
15203255,345,17
15214842,256,23
1522936X,267,37
15232409,485,16
15245004,393,6
15245861,169,8
15265943,484,25
15270025,349,18
15297373,161,25
15297470,405,12
15339114,187,15
15345963,172,26
15345971,389,41
1534598X,42,45
15345998,426,26
15346005,454,47
15347524,188,32
15353516,436,10
15380645,110,16
15387216,277,7
15401960,332,17
1540496X,74,23
15420485,426,26
15424766,177,21
15427560,339,22
15446123,52,7
15448037,53,14
15501949,294,15
15513114,21,9
15533832,104,48
15540189,311,8
15540642,395,23
1554964X,262,29
15550753,251,18
15551296,44,31
15555879,224,30
15583708,346,39
15586235,99,35
15587894,273,18
15597431,102,42
15660141,419,39
15661679,467,17
15666573,99,14
15672395,427,31
15679764,124,24
15691721,114,35
15695239,400,44
15697371,205,45
1570677X,323,34
15707156,123,3
15721701,84,37
15723089,422,43
15723097,385,40
15723739,429,26
15739414,226,23
15760162,286,44
15784460,258,39
15784487,173,15
15826163,403,49
15829146,366,4
15889726,417,22
15926117,201,25
15937879,236,13
15938883,186,18
15945685,108,33
15982408,45,16
16059786,475,45
16078616,496,42
16081625,105,44
1610241X,161,2
16102878,160,35
16111699,199,42
1611311X,233,34
16116607,46,30
16120663,277,13
16124804,378,13
16132548,192,18
16142446,22,32
1615245X,288,32
1617982X,226,35
16187598,364,39
1618954X,370,46
16261682,295,29
16482603,282,49
16484460,378,29
16607112,71,44
16712234,93,16
16718135,377,44
16733444,226,47
16899024,351,10
16957253,406,30
16981359,196,25
16985117,28,39
16986989,186,20
17034949,405,1
17203929,454,30
17382122,412,3
17408008,85,45
17413591,274,14
17421772,464,30
17423945,293,4
17427355,215,18
17427541,232,37
17439132,393,25
17441056,61,48
17441374,348,1
17446414,376,46
17446546,153,15
17446619,382,9
17446740,78,15
17449480,108,49
17449928,405,24
17456452,34,4
17460573,445,12
17465370,388,37
17473616,478,37
17484995,493,43
17487870,160,39
17501938,153,46
17504554,66,24
17506204,48,11
17506816,118,13
17507219,190,34
17508614,51,25
17516447,195,7
17520452,432,4
17520479,407,8
17520843,232,20
17521378,131,29
17521440,142,45
17528887,172,46
17530822,224,10
17538254,230,43
17538270,244,34
17538394,340,26
17538963,155,41
17539269,248,49
17539579,85,3
17539641,18,6
17544416,83,5
17553091,451,5
17553830,410,47
17554179,262,23
17558077,239,49
17563607,183,35
17565804,150,20
17566266,177,49
17569850,179,42
17571170,402,35
17575648,443,18
17576385,292,17
17585880,131,24
17597323,203,3
17598885,14,32
17739578,38,35
17915961,174,38
17938120,431,13
17939933,348,47
18005845,145,25
18009581,374,9
18024696,330,4
1804171X,351,14
18094538,154,37
18104967,336,34
1811038X,226,11
18142427,310,41
18154654,301,28
18167403,79,29
18195164,261,9
18195490,424,3
18234992,284,25
18242979,454,34
18325912,373,12
18328105,191,42
18342000,176,9
18346707,100,15
18347649,211,40
18376614,355,25
1840118X,28,5
18424120,48,11
18432298,135,34
18436110,460,24
18480225,182,15
18590020,251,8
1860711X,229,5
18629679,135,48
18632505,67,26
18638171,157,18
18644031,485,6
18651704,465,37
18651984,326,48
18681026,370,28
18683967,432,5
18687865,10,13
18689612,396,17
18694187,470,40
18747655,357,45
18778585,199,32
18779166,200,29
18784917,378,3
18799337,418,40
1911382X,431,27
19186444,126,13
19237529,67,33
19302975,53,6
19321465,182,24
19324391,169,19
19328575,182,16
19336837,326,40
19344554,312,28
1937321X,158,33
19389027,89,48
19405979,383,41
19411340,222,13
19411367,212,43
19411383,261,45
19420676,238,25
19457669,173,42
19457707,236,36
19457731,156,27
19457782,29,38
19852517,450,7
19933738,411,5
19941625,314,31
19945124,23,23
19952848,152,42
19967845,424,10
19986041,10,32
20100078,382,43
20101392,63,30
20102690,383,39
20104952,268,31
20294913,480,36
20373635,468,14
20399340,21,13
20405790,233,12
20414161,281,39
20419945,465,2
20425961,367,32
20430795,417,46
20436238,165,27
20440839,382,49
20441398,17,41
20459920,131,17
20469128,357,40
20471238,173,31
2049372X,145,24
20495323,195,45
20503318,325,35
20503326,187,48
20527764,229,19
20534604,366,30
20540892,50,7
20545819,237,10
20556314,201,41
20557795,420,32
20571607,456,34
2068651X,426,30
2071789X,221,37
20718330,470,29
20726414,229,22
20736606,422,20
20771886,406,32
2077429X,55,36
20780389,44,4
20800886,399,17
20840845,380,22
20954638,265,17
20954816,206,10
20957254,312,1
21107017,418,22
21135207,459,26
21154430,19,18
21464138,321,14
21530785,295,47
21547238,251,29
21548919,260,12
21585571,374,36
21605882,14,35
21606544,128,12
21645744,298,7
21678375,383,29
21909733,74,11
21912203,155,33
21945888,248,47
21946094,186,15
21946140,276,32
21946353,291,23
21946507,72,26
21947740,351,46
21954194,324,34
21983526,292,29
2199322X,186,4
21999023,470,17
22105395,426,35
22106723,107,13
22120122,114,41
22121099,108,39
22124284,394,15
2212828X,414,29
22133968,320,29
22146350,15,11
22148043,485,32
22148450,474,2
22209352,360,14
22212264,142,20
22321640,367,22
22391959,268,11
22409971,446,27
22543295,32,3
22806180,494,17
22807659,62,44
22813993,174,28
23052147,467,21
23069856,154,16
23210222,94,37
23266198,466,6
23266899,375,19
23288272,10,5
2329194X,60,3
23294884,182,1
23294906,214,38
23335955,455,34
23366494,458,35
23409436,297,24
23527285,43,12
2364933X,104,15
2373518X,81,44
23781815,48,16
23805005,163,27
23816724,259,8
2382624X,171,46
23939575,447,25
2398628X,127,17
24058513,388,8
24058726,315,15
24146722,277,27
24448451,63,7
24448834,245,3
24522929,398,29
24606146,487,44
24964646,231,24
25002597,322,20
25011960,410,46
25097962,121,15
25103148,264,25
25105019,312,30
25147641,416,14
25149369,216,7
25156918,238,17
25307614,407,20
25324969,75,36
25349244,84,9
25732323,444,38
25739638,112,48
25766392,431,22
25776975,201,2
25875671,261,24
26187213,235,8
26403943,303,11
26604647,315,13
26667843,347,8
26673789,295,21
26946416,344,18
27888614,356,30
87566222,444,18
