Journal,Publications,Authors
09311793,264,42
09320113,303,17
09324739,289,5
09348840,334,29
09368671,381,4
09391983,107,10
09437312,207,17
09445013,479,10
09503544,404,17
0950382X,249,20
0951208X,153,24
09527915,106,5
09538178,210,34
09540105,133,6
09547894,196,2
09553886,335,13
09563202,473,43
0956960X,358,43
09574190,268,48
09586946,157,11
09593993,261,47
09594957,452,23
09598030,429,16
09602178,412,31
09605428,355,11
09607420,460,16
09628452,156,8
09628479,157,4
09629351,361,40
09642536,208,4
09648305,317,25
09652310,498,3
09663274,426,32
0966842X,433,3
09668454,137,27
09670149,48,29
09674845,347,32
09680519,369,19
09699252,138,21
09702822,276,5
09717196,485,18
09723005,450,28
09724567,482,42
09725849,443,22
09727566,160,21
09729062,424,6
09736263,487,1
09737510,307,5
09965637,272,12
10003061,261,26
10007423,153,46
10035125,355,34
10058915,121,49
1006687X,69,14
10128204,378,26
10177825,11,45
10180532,394,27
10182438,313,9
10188916,263,26
10189068,149,47
1020895X,462,22
10217401,46,47
10233830,169,30
1025028X,18,43
1025496X,242,48
10367128,108,17
10408401,156,26
1040841X,313,36
10434666,217,1
10445323,140,8
10445773,413,49
10446672,161,35
10451056,63,15
10467408,129,47
1049233X,170,22
10495150,417,14
10503862,125,26
10504648,84,28
10529276,122,23
10536426,465,14
10538550,429,24
10567909,431,2
10586687,113,45
10600051,349,26
10603999,263,14
10616128,236,7
10665234,121,3
1067795X,482,47
1071412X,108,23
10716564,162,46
10736085,358,43
10747613,411,47
10759964,393,45
10766294,375,18
10775552,347,38
10779450,203,35
10799907,319,15
10811206,172,25
10817050,217,37
10870156,454,28
10871845,178,10
10906592,493,39
10909508,170,17
10922172,77,39
10932607,407,26
10955127,286,44
10967176,313,25
11204826,413,17
11219750,393,13
11301406,401,20
11350946,144,25
11396709,204,4
11485493,410,10
11645563,137,3
11645571,42,41
11925612,185,45
12123536,469,18
1214021X,452,47
12178950,380,36
12245984,479,47
12258873,384,22
12267708,31,34
12268372,247,47
12298093,167,8
12302821,47,40
1252607X,239,49
12678694,374,44
12864579,60,19
13000152,447,42
1301109X,273,41
13120832,292,37
13244272,36,6
13500872,286,34
13502816,295,45
13502840,106,6
13520504,293,37
13550284,376,33
13595113,457,22
13596101,490,21
13602276,462,6
13645072,326,6
13675435,313,48
13684736,156,4
13695274,13,30
13802933,44,11
13835769,201,30
13862618,58,31
13866532,26,24
13890352,181,9
13891723,229,3
13909347,167,31
13981714,486,40
14209519,55,37
14222132,382,36
14245485,15,24
14246074,108,31
14249634,389,6
14263912,242,2
14310651,46,20
14344610,289,28
14384221,358,11
14492288,311,4
14543389,190,15
14620308,104,6
14622912,108,49
14625814,197,30
14640570,490,38
14641801,125,2
14653249,200,15
14664879,262,11
14665026,478,8
1466531X,425,26
14673037,480,45
14709465,170,44
14712172,265,5
14712180,332,6
14714906,137,26
14714922,27,4
14723646,290,19
14729725,499,20
14729792,232,33
14741733,63,20
14752859,67,49
14752875,332,12
14759292,369,47
14760584,183,1
14767961,289,26
14768518,123,14
14769433,297,38
14773155,440,37
14778599,351,11
14784041,160,36
14786354,459,13
14787210,136,43
14790505,164,3
14790556,499,33
15178382,395,6
15216616,483,10
15219437,282,5
1524511X,113,23
15249557,426,10
15252647,402,44
15258165,308,2
15284050,255,13
15291049,185,40
15292908,48,2
15297322,486,20
15303667,179,1
15321819,256,37
15353141,35,9
15359778,364,17
15368599,315,9
15403416,418,11
15449173,417,15
15451097,22,24
15457885,325,38
1547691X,400,35
15483568,322,30
1553619X,45,31
15537366,182,49
15540014,29,5
15548600,330,44
15566811,273,14
15571858,409,11
15571890,151,9
15587452,469,34
15671348,380,12
15671356,480,35
15675769,152,35
1568010X,101,1
15680142,363,40
15689972,331,22
15691705,297,29
1570162X,224,8
15720004,456,11
15733955,351,41
15769887,60,37
15904261,162,14
15982629,195,30
16052471,72,35
16085906,199,21
16310691,134,37
16602854,159,5
16660390,323,19
16727681,67,14
16740769,351,26
16789180,314,4
16789199,189,25
16841182,179,45
16845315,335,42
1687708X,63,18
16878639,453,40
1687918X,110,8
16879260,490,39
16879686,273,40
16904648,62,14
17101484,69,32
1721727X,117,38
17331331,112,23
17351383,205,15
17357020,271,33
17401526,489,17
17402522,381,33
17404118,359,47
17422094,56,2
17424690,364,14
17424933,320,40
17426405,433,40
1743422X,317,39
17443121,153,6
17444292,278,6
1744666X,379,3
17460794,133,7
17460913,115,8
1746630X,167,42
17469600,156,15
1748670X,154,47
17494613,129,29
1750743X,328,33
17517362,284,30
17517907,101,39
17533783,67,27
17534259,448,36
17546834,355,29
17548403,238,38
17554365,483,33
17584310,126,37
17920981,327,27
18108830,288,33
18164900,136,4
18164935,402,22
18606768,405,2
18631959,138,10
18632297,67,5
18651674,131,10
18665195,10,33
18670334,248,38
18671306,299,13
18715230,105,31
18715281,135,47
18722083,127,36
18754104,57,45
1877282X,98,24
1877959X,497,15
18788181,246,29
1878948X,382,8
18796257,394,5
1895104X,281,29
19313128,198,47
19330219,496,4
19343671,201,12
19348525,456,45
19357877,78,2
19369751,287,27
19382030,358,31
19394551,256,36
19395906,460,36
1940087X,85,26
19419066,163,43
19420862,153,27
19450494,444,5
19450516,494,20
19466536,95,11
19490976,194,10
19491018,294,40
19954484,471,38
19967012,229,6
19994915,78,8
20082835,56,23
20083289,103,47
20083645,247,26
20083866,455,46
20366590,462,43
20367473,213,12
20380305,409,26
20411006,483,40
20461402,441,18
20477724,350,25
20504527,48,33
20522975,109,47
20556640,298,40
20575858,263,43
20592302,231,12
20734468,366,44
2079052X,32,36
20900023,259,48
20900422,19,4
20906609,255,5
20927355,334,37
20970684,109,8
20971699,299,42
21501203,189,49
21505594,232,28
21612129,403,31
21615861,259,9
21624011,156,29
21645515,451,14
21655979,105,40
21907188,266,41
22113207,334,22
22117539,13,11
22132244,25,23
22133291,289,1
22137165,345,46
22147993,256,37
22295070,267,21
22317538,485,26
22494669,393,46
23146133,169,36
23148861,484,23
23221984,349,1
23259574,161,40
23265191,405,15
23266066,187,21
2327056X,172,47
23452641,389,9
23455357,42,9
23473584,426,10
23744235,188,41
23971983,436,35
24057843,110,25
24233439,277,26
24664812,332,11
25873458,426,2
25893823,177,7
25901389,339,18
26322900,52,27
26416530,53,34
26627655,294,27
26662345,406,17
26666790,21,43
26667967,104,44
2667145X,311,24
26731665,395,25
27065944,262,7
2724542X,251,6
27686701,44,24
27705986,224,33
87558920,346,49
