Journal,Publications,Authors
0024998X,386,21
00253316,292,46
00253324,455,39
00255289,130,27
00255300,125,27
00255327,470,2
00255408,242,41
00255416,268,48
00255432,368,13
00256455,207,9
00256544,465,36
0025696X,420,22
00259195,146,42
00260576,327,26
00260657,174,12
00260673,234,17
00260681,316,14
00260746,243,14
00260800,181,34
00260843,161,20
0026086X,472,11
00260894,324,16
00261394,383,31
00262692,169,6
00262714,105,19
00263702,481,37
00263982,242,4
00268941,189,47
00281522,327,20
00284939,451,10
00291021,61,24
00295493,277,35
00295922,304,26
00295981,395,37
00298018,396,38
00298026,122,21
00300608,122,39
00302430,449,21
00303917,90,10
00303992,196,38
00304018,122,46
00304026,11,4
00304077,139,45
00306177,229,20
0030834X,63,17
00317926,494,4
00318086,233,29
00318523,234,14
00318663,394,3
0031868X,412,24
00318914,135,37
00319171,139,16
00320145,62,4
00320188,181,24
00323950,227,34
00325899,169,30
0032678X,207,18
00332097,425,19
00333840,256,31
0033524X,448,49
00335614,212,46
00337579,193,19
00337722,132,22
00338443,410,24
00338451,264,45
00339008,303,12
00341223,289,30
00345806,334,38
00347752,381,31
00348619,107,36
00353116,207,19
00353175,479,48
00353183,404,45
00353434,249,36
00353612,153,30
00354066,106,49
00354279,210,33
00354511,133,18
00356794,196,49
00357448,335,28
00360678,473,47
00360821,358,11
00361682,268,45
00368792,157,33
00369748,261,17
00372366,452,6
00379808,429,4
00379875,412,20
00380741,355,48
00380806,460,47
00381101,156,27
0038111X,157,15
00382221,208,47
0038531X,317,14
00392103,498,11
00392316,426,39
00392480,433,9
00396265,137,26
0040165X,48,16
00402494,347,5
00402508,369,10
00404969,276,13
00405000,485,43
00405167,482,30
00409243,443,45
00410683,160,6
00411655,487,45
00411906,307,19
00412678,108,42
0041414X,261,46
00423114,355,5
00424455,121,29
0042790X,69,37
00429929,11,49
00431338,394,21
00431354,313,10
00431648,263,5
00432288,149,36
00432296,462,6
00432318,46,26
00432326,169,4
00432822,18,39
00436011,242,39
00437719,108,35
00442267,156,1
00448680,313,24
00457825,217,36
00457906,140,6
00457930,413,41
00457949,161,46
00458198,63,44
00465828,129,31
00467316,170,20
00485012,125,25
00486604,84,36
00494488,122,21
00664138,465,30
00709816,431,44
00741612,113,42
00746843,349,30
00783234,263,22
00796727,236,28
00811661,121,7
00820784,108,28
00845841,162,14
00849162,358,10
00903973,411,16
00906778,393,16
00906964,375,31
00908657,347,42
00911062,203,25
00913286,319,13
00933651,172,6
00936413,217,44
00939978,454,9
00939994,178,45
0094114X,493,36
00941492,170,43
00944289,77,20
00944548,298,18
00945765,407,43
00949930,286,21
00961620,313,4
00961884,413,33
00962007,401,7
00962015,144,6
00962244,204,15
00962430,410,18
00968390,137,32
00972002,185,20
00972460,469,24
00978493,452,15
00982202,380,48
00982571,479,7
00983063,384,21
00984094,31,42
00988847,247,26
00989886,167,44
00990094,47,14
00999512,239,37
01031759,374,21
01036513,60,18
0104530X,447,5
01049224,273,3
01049631,292,23
01095641,36,26
01100718,235,37
01205609,286,24
01206230,295,49
0121750X,106,19
01225383,293,25
01232126,376,21
01258281,490,41
01266209,462,33
01279696,326,4
01291564,313,42
01324160,156,7
01342452,13,22
01371223,201,17
01371339,58,24
01376365,26,34
01400118,181,28
01407007,229,43
01410296,167,41
01411187,486,39
01411195,55,22
01413910,382,49
01415530,15,17
01416359,108,34
01418637,389,6
01419382,242,46
01420356,289,34
01420615,358,1
01421123,311,10
01422448,104,5
0142694X,108,2
0142727X,197,22
01429612,490,48
01430084,125,2
01430750,200,10
01432087,262,34
01433369,478,16
01436244,425,48
0143702X,480,39
01437038,170,22
01437046,265,12
01437054,332,24
01437062,137,47
01437070,27,40
01437089,290,38
01437097,499,10
01437100,232,35
01437836,63,49
01437838,67,32
01438166,332,7
01438174,369,21
0143974X,183,20
0143991X,289,26
01442600,123,4
01442880,297,46
01444565,440,22
01445154,351,15
01446045,160,40
01446193,459,21
01453068,136,15
01457632,164,22
01463535,499,28
01464116,395,14
01466518,483,27
01469428,282,41
01480731,426,28
01486055,402,26
01486411,308,49
01487191,255,2
01489062,185,25
01489119,48,3
01489267,486,8
01490397,256,33
0149144X,35,42
01491970,364,35
01495720,418,39
01496123,417,23
0149645X,22,25
01589938,325,43
01601741,400,19
0160564X,322,5
01611852,45,11
01616382,182,12
01616404,29,10
01621432,330,8
01627546,273,24
01631918,151,41
01633767,469,36
01635964,380,37
01636006,480,21
01636804,152,8
01642006,101,9
01648322,363,47
01651633,331,15
01651684,297,48
01655817,224,46
01656074,456,40
01660810,351,18
01663615,60,42
01664972,162,20
01666622,195,6
01669834,72,12
0167188X,199,2
01673785,134,7
0167420X,159,16
01674730,323,3
01675087,67,45
01675419,351,3
0167577X,314,27
01676105,189,43
01676377,179,40
01676636,335,38
01676911,280,33
01676989,63,28
01677187,453,1
01677977,110,8
01678396,273,32
01678442,62,48
01678493,69,43
01678922,117,37
01679031,14,4
01679260,112,30
01679287,205,6
01679317,271,46
01682601,374,19
01687336,489,32
0168874X,381,9
0169121X,359,12
01691864,56,11
01694243,364,46
01695983,320,16
01697552,433,1
01704214,317,45
01709739,153,21
01714511,278,30
01718096,379,13
01734911,133,34
01739980,115,4
01770667,156,38
01775146,154,31
01782312,129,27
01787675,328,5
01823329,284,25
01864076,101,3
01878336,67,33
01889532,448,4
01899546,355,25
01901494,238,20
01909177,483,34
01912216,126,26
01912615,327,5
0191278X,288,35
01915649,136,28
01915665,402,29
01916319,405,9
01919059,138,38
01926225,67,6
01936530,131,19
01950118,10,44
01950738,248,11
01959271,299,2
01959298,105,47
01962892,135,44
01964305,127,44
01964313,57,9
01964321,98,21
01970216,497,24
01972618,246,34
01976729,382,22
01977385,394,3
01979140,281,12
01987593,198,28
01998595,496,30
02085216,201,26
02093324,456,48
02126389,287,28
02131315,358,26
02181266,85,35
02181274,163,34
02184885,153,41
02185393,444,47
02194554,494,18
02195194,95,11
02195259,194,23
0219581X,294,48
02196867,471,22
02198436,229,17
02234335,78,5
02286203,56,44
02323869,103,11
02362945,455,15
0237028X,462,27
02397528,213,35
02421283,409,33
02446014,227,20
02458292,483,16
02460963,441,34
02461528,350,2
02501589,48,35
02504707,109,40
0250541X,298,28
02506874,263,47
02521059,231,39
02527308,366,6
02529246,32,9
0253231X,19,1
02532778,255,8
02533200,334,23
0253360X,109,3
02533839,299,4
02534177,189,25
02534193,232,47
02534754,403,38
02534827,259,15
0253987X,156,21
02539993,451,35
02540037,105,46
02540770,266,14
02544121,334,36
02544156,13,12
02546051,25,17
02546124,289,39
02547805,345,9
02552701,256,35
02556952,267,13
02564602,485,15
0256596X,393,18
02573423,169,33
02579731,161,23
02580934,405,27
02581825,187,34
02587025,172,46
02588013,389,38
02588021,42,14
02602288,426,36
02613069,188,35
02617277,436,19
02619180,110,30
0262401X,277,14
02625091,332,20
0262642X,74,49
02630346,426,25
0263080X,177,40
02632241,339,24
02632772,52,14
02634368,53,26
02634546,294,38
02635577,406,23
02635747,21,22
02636476,104,48
02637863,311,19
02638223,395,46
02638231,262,3
02641275,251,42
02643413,44,19
02644401,224,9
0264682X,346,28
02647419,99,20
02650584,273,45
02650665,102,7
02650754,419,14
02650916,467,9
02656027,99,19
02656582,427,47
02658135,124,14
0265928X,114,38
02661144,400,36
02663503,205,40
02663511,323,17
02663538,123,30
02664720,84,9
02667185,422,33
02668920,385,25
0266996X,429,14
02670836,226,11
02673762,286,35
02673932,258,41
02675730,173,14
02675900,403,30
02676192,366,41
02677261,466,4
02677768,417,4
02681110,236,8
02681242,186,2
02681900,108,41
02683768,45,46
0268652X,475,22
02686961,496,41
02690136,105,16
02699648,161,29
02700255,160,49
02705214,199,48
02712091,233,30
02714310,46,12
02721708,277,35
02721724,378,11
02721732,192,46
02724332,22,21
02726343,288,21
02726963,226,5
02729172,364,48
02731177,370,20
02748096,295,37
02750473,282,3
02750708,378,44
02755416,71,33
02759306,93,9
02761459,377,9
02774275,226,4
02774488,351,35
0277786X,406,17
02778270,196,34
02779374,28,24
02780046,186,32
02780062,405,8
02780070,454,45
02780097,242,23
02783649,412,47
02784017,85,40
02784513,274,12
02786125,464,12
02786648,293,46
0278940X,215,47
02850192,232,15
02859831,393,41
02884534,61,19
02898063,348,26
02961598,376,29
02962918,153,22
02997258,382,40
03009416,78,21
03009467,108,38
03015696,405,20
0301679X,34,29
03019233,445,4
03019322,388,7
03020738,478,28
0302184X,493,28
03023524,160,22
03031268,153,12
03036936,66,45
03037800,48,3
03043622,118,22
03043797,190,44
0304386X,51,2
03043886,195,24
03043908,432,34
03045102,407,27
0305215X,232,41
03053091,131,1
03054608,142,8
03054624,172,23
03055477,224,38
03056120,230,6
0305750X,244,22
03061396,340,25
03062619,155,18
03063453,248,17
0306400X,85,12
03064190,18,6
03064573,83,26
03066746,451,27
03068552,410,8
03068919,262,19
03071693,239,42
03080161,16,1
03081079,183,29
03084213,150,45
03084590,177,49
03085953,179,35
03085961,402,40
03088839,292,35
03089126,131,48
03091902,14,20
03091929,38,49
03093247,174,13
03097846,431,38
03151468,348,49
03158977,145,46
03246000,374,49
03246051,330,8
0324721X,351,43
03248569,154,20
03249395,336,33
03249565,226,26
03270793,310,39
03321649,141,21
03327353,301,49
03340082,79,42
03346455,261,43
03348938,424,41
03403343,284,9
03403793,454,24
03409422,373,37
03410552,191,49
03410676,176,41
03412660,100,17
0346718X,355,21
03529045,28,39
03535320,48,41
03536483,135,39
03542025,460,13
03548996,182,11
03579387,150,46
03585522,251,19
03601218,229,11
03601307,135,13
03601323,67,46
03602133,157,45
03602141,485,1
03605442,465,40
03605450,326,44
03607275,392,19
03608352,370,12
03608581,432,8
03608867,10,8
03610853,396,45
03611000,470,12
03611434,357,48
03611981,199,33
03614395,200,45
03615235,378,26
03616428,418,39
03617610,321,28
03618765,426,5
03620565,431,8
03620972,126,25
03621669,143,27
03636399,67,46
03638235,53,23
03638855,182,30
03639061,169,45
03649059,182,47
03654877,326,23
03658414,312,49
03663175,158,47
03666352,89,20
03676234,383,18
03681947,222,18
03684466,212,2
0368492X,261,4
03685306,238,30
03687147,173,33
03702529,236,36
03705552,156,18
03710580,29,37
03722112,450,19
03725715,411,47
03730891,56,28
03732029,242,40
0373322X,314,20
03734331,23,49
03734633,152,33
0373532X,424,12
03735346,10,15
03736601,382,41
03741001,63,39
03743535,383,2
03760421,268,29
03764265,153,41
03764583,480,10
03765075,450,2
0376723X,468,11
03769429,21,13
03770257,339,10
03772063,233,14
03772217,281,18
0377841X,465,9
0378309X,367,39
03783804,469,28
03783839,417,3
03784363,165,20
03785963,382,6
03787753,17,27
03787788,131,2
03787796,357,29
03792285,173,38
0379380X,99,3
03795462,145,16
03796566,195,30
03796779,325,40
03796787,187,2
03797112,37,17
03854205,366,12
03854213,50,35
03854221,237,43
03861112,201,1
03871533,456,15
03871940,154,26
03875008,210,37
03875016,426,21
03875024,221,49
03878805,470,31
03899160,249,23
03905519,422,24
03913155,406,38
03913988,55,28
03923029,44,21
03928764,262,43
03931420,399,18
0397006X,91,36
03979210,380,35
04021215,265,45
04121961,206,9
04247701,312,38
04247760,418,30
04395689,459,44
04491947,19,34
0449749X,321,32
04515994,295,3
04585860,251,3
04591879,260,28
04652746,374,44
04812085,14,15
04925882,128,41
0497137X,298,23
05031540,383,40
05083443,74,11
05145163,155,48
05328799,233,32
05361486,248,36
05361516,186,33
05379989,350,39
05431972,291,34
05435846,72,28
05493811,351,7
05536626,324,4
05552923,292,37
0556171X,186,1
05599350,426,47
05621887,107,20
05677718,114,19
05695503,108,29
05698197,394,10
05776686,414,18
05848539,320,28
05849667,15,35
05865581,485,43
05891019,474,47
05891485,206,31
07020481,360,27
07160852,142,11
07162952,367,49
07168756,268,49
07173644,446,38
07177925,32,5
07181299,494,8
0718204X,62,34
07182309,174,48
07183291,211,12
07188447,467,38
07205953,92,1
07217250,154,31
07217269,94,4
07232632,87,49
07234864,466,45
07243472,375,5
07252986,10,30
07302010,60,24
07306784,182,3
0730725X,214,11
07309244,269,45
0731356X,455,4
07315090,458,26
07316844,378,27
07328818,497,46
07338716,297,43
07339364,43,27
07339372,357,42
07339399,104,6
07339402,81,15
07339429,48,30
07339437,163,42
07339445,259,37
07339453,171,37
0733947X,447,42
07339488,127,37
07339496,268,35
0733950X,388,23
07341415,315,6
0734189X,277,4
0734211X,458,18
0734743X,63,9
07349041,245,49
07351917,398,29
0735245X,487,13
07352727,231,47
07362293,260,17
07362501,322,45
07362536,410,32
07365845,121,48
07365853,264,22
07370059,312,4
07372884,416,5
07376278,216,37
07380666,238,41
07380895,350,49
0738100X,407,13
07387989,84,45
07390572,444,22
07395175,112,23
07400551,431,3
07402511,201,42
07407475,261,34
0740817X,235,32
07412223,303,45
07413106,315,49
0741983X,347,46
07420269,295,44
07421303,344,21
07424787,356,44
07424795,444,11
0742597X,456,39
07430760,491,4
07431562,317,1
07431619,258,28
0743166X,175,24
07439636,490,35
07452993,481,13
07457138,344,47
07471599,39,34
0747668X,256,11
07479182,115,36
07481896,60,17
07484658,90,35
07487991,142,18
07488017,294,40
07488025,397,22
07496036,147,24
07496419,193,19
07507240,410,37
07517971,339,39
07555016,282,21
0758489X,349,8
07589735,481,28
07612494,78,5
07612508,43,17
07612516,271,37
07618980,62,36
07650019,459,19
07802285,214,27
07921233,135,34
07984065,244,11
08266220,249,47
08268185,468,12
08327823,380,21
08408688,120,11
08576149,258,39
08582114,160,28
0858849X,192,5
0860293X,345,17
08608229,104,20
08616663,468,41
08654824,383,46
08669546,409,12
0867888X,17,6
08688257,397,17
08698643,369,19
08708312,397,26
08824959,193,48
08824967,290,44
08827508,204,44
08827516,361,32
08832889,204,6
08832900,164,36
08837554,102,38
08838542,169,11
08840709,443,33
08842914,70,24
08843627,131,23
08850259,60,15
08853010,412,27
08853282,286,11
08854513,14,17
08857474,475,14
08858950,101,27
08858969,179,18
08858977,326,28
08858985,31,47
08858993,414,47
08859000,335,4
08859221,10,7
08859507,142,45
08865930,242,35
08867798,21,48
08869367,355,9
08873801,55,8
0887381X,43,45
08873828,442,17
08876258,87,17
08878722,227,49
08879672,310,33
08880611,420,32
08883270,291,19
08885885,258,38
08887462,56,3
08888817,130,5
08893241,223,13
0889325X,248,47
0889504X,65,46
08899746,359,31
08900604,116,16
08904332,328,32
08905363,57,22
08905452,70,29
08905487,346,22
08906327,35,43
08906955,301,3
08912513,266,10
08916152,17,42
0892211X,122,21
08926875,364,16
08927219,262,12
08929270,189,2
08929882,216,41
08929912,312,24
08931321,136,35
08933960,65,30
08936188,223,30
08940525,23,47
0894069X,483,35
08941777,37,19
08943214,480,8
08943222,87,26
08943370,225,49
08946507,395,40
08949077,374,7
08949166,163,30
08950156,23,7
08952477,196,3
08953996,321,1
08956308,380,36
08956340,16,25
08981507,12,37
08982090,120,1
08982112,416,15
08985901,247,37
08990956,372,13
08991499,248,40
08991561,283,8
08995141,303,5
08998205,236,9
08998213,380,1
08998221,24,36
08999406,201,35
08999457,482,2
09056866,128,40
09056947,494,23
09102043,37,9
09110704,211,34
09120289,48,46
09125434,450,14
09136339,282,4
09148817,240,30
09150560,95,31
09151168,483,38
09151559,135,11
09153942,309,35
09161821,34,8
09167005,154,3
09168508,22,14
09168516,221,13
09168524,34,45
09168532,77,32
09202307,403,34
09203796,76,45
09204741,242,19
09205063,118,38
09205071,155,16
09206299,120,2
09209069,237,40
09210296,120,17
09214526,479,34
09214534,43,42
09215093,120,16
09215107,273,38
09215956,433,2
09218831,378,2
09218890,245,26
09225382,92,13
09225773,51,47
09226443,434,31
09230408,110,34
09231137,15,39
09231730,189,3
09234748,291,8
09235965,329,23
09238174,235,14
09240136,452,27
0924090X,449,29
09242716,324,39
09243046,374,39
09243089,463,1
09244247,238,17
09246703,386,41
09248625,298,30
09252096,446,13
09253467,159,21
09254005,286,19
09254668,207,19
09255273,79,25
09257535,121,22
09258388,13,31
09259635,359,17
0926227X,340,23
0926549X,455,32
09265805,327,10
09269630,359,10
09270256,104,36
09273034,161,8
09276513,320,20
09277951,146,32
0927796X,256,14
09284931,396,28
09285105,252,46
09287329,40,24
09296212,49,15
09307516,238,22
0930777X,45,30
09309276,417,4
09311955,232,13
0931704X,15,23
09317058,331,8
0932383X,477,18
09323902,229,12
09324194,84,31
09333630,13,14
09335137,344,34
09344373,127,34
09347348,378,11
09349839,103,41
09349847,495,12
09351175,444,49
09354964,71,15
09359648,203,49
09377069,344,29
09377255,212,26
09380108,401,18
09381287,35,32
09388974,444,22
09391533,182,38
09398368,309,17
09408789,142,23
09410589,335,24
09424962,127,41
09441018,333,6
09446524,284,5
09467076,221,44
09470085,234,29
09473580,29,28
09475117,122,11
09477047,149,1
09478396,56,43
09483276,10,19
09484280,99,9
09487921,151,27
0949149X,329,34
09491775,47,44
09500618,302,4
0950107X,391,36
09504214,365,15
09504230,342,13
09505423,170,49
09505431,399,6
09506608,187,48
09507116,19,12
0951192X,270,37
09515240,416,17
09517197,147,23
09518312,181,26
09518320,395,29
09518339,22,33
0951953X,177,27
09521976,139,25
09528091,93,10
09528911,330,47
09531092,328,23
09532048,110,21
09537287,282,43
09540695,274,13
09540911,468,37
09541810,408,33
09544054,417,24
09544062,47,44
09544070,428,11
09544089,103,17
09544097,104,4
09544100,314,47
09544119,78,25
0954478X,327,30
09544828,453,9
09546553,245,21
09548998,443,20
09555986,343,19
09557997,382,19
09560521,385,12
09560599,468,37
09563385,146,42
0956375X,427,17
09563768,85,37
09563776,492,48
09565515,44,39
09565663,10,28
0956666X,305,41
09567143,329,35
09567151,415,47
0956716X,69,48
09569618,329,18
09569944,358,14
09570233,337,35
09574158,276,44
09574174,370,41
09574344,238,7
09574484,279,41
09574522,325,13
09574530,295,18
09574565,300,37
09575820,222,13
09576061,174,36
09576509,14,31
09577572,348,2
0957767X,388,16
09579656,87,9
09581669,419,9
09582118,71,38
0958319X,141,11
09589465,98,22
09591524,246,33
09592989,51,36
09596518,98,45
09596526,411,23
09598111,305,45
09600833,337,45
09601317,304,34
09603182,113,9
09603409,23,24
0960667X,297,8
0960764X,188,7
09607919,134,36
09611215,431,18
09611290,362,3
09613218,32,28
09613552,72,6
09615539,152,44
09617353,490,44
09619526,162,21
09628444,154,28
09633308,234,40
09636897,459,1
09636935,471,36
09637060,318,21
09638180,113,43
09638199,113,35
09638695,444,13
09639314,48,49
09639659,444,10
09641726,207,44
09641807,143,47
09645993,76,10
09650393,400,46
0965089X,188,13
09650903,465,37
09650911,51,38
0965092X,457,24
09650946,24,2
09653562,120,22
09658564,166,17
09659978,298,36
09669795,487,14
09670661,240,10
09673334,429,25
09678638,166,3
0968090X,47,47
09685677,450,38
0968784X,106,17
09691170,494,12
09698078,420,24
09698086,448,29
09699988,298,43
0970423X,263,25
09709851,205,36
09711600,95,26
09714588,331,38
09715010,19,1
09720405,14,20
09725768,132,28
09731318,339,16
09734562,362,47
09734686,127,17
0974262X,303,40
09743154,406,28
09745904,168,12
09753060,312,27
09756809,237,42
09758364,374,47
09766308,225,30
09766340,445,41
09977538,193,34
09995714,24,37
10000054,166,6
10000879,145,7
10000887,270,32
10000909,166,32
10001026,56,25
10001158,333,33
10001298,341,7
1000131X,182,12
10001328,139,16
10002383,420,16
10002618,104,43
10002758,124,36
10003673,252,13
10003835,429,7
10003851,301,36
10004750,291,47
10004874,308,9
10004939,292,32
1000565X,78,11
1000582X,157,8
10006753,20,33
10006761,263,23
10006788,339,25
10006893,369,8
10006915,47,45
10007598,143,22
10008152,209,4
10009345,32,40
10009361,312,3
10009442,355,29
10010505,311,41
1001053X,372,29
10010548,405,34
10010920,227,34
10010963,150,28
10011609,113,13
10012060,455,15
10012400,219,23
10012486,482,44
10014055,490,26
10014322,120,4
10014381,113,26
10014632,325,40
1001506X,180,9
10015515,469,5
10015868,365,32
10015965,333,20
10016058,142,11
1001652X,385,15
10017372,302,32
10018360,337,28
10019669,136,22
10019731,115,41
10020446,101,17
10020470,296,26
1002185X,387,44
10026819,402,7
10036520,60,42
10037985,38,26
10040579,471,25
1004132X,305,10
10043756,306,45
10044523,223,19
10047220,416,13
1004731X,266,8
10050086,311,40
10050302,110,4
10051120,414,47
10052615,355,31
10053026,119,28
10054537,429,11
10055053,191,43
10056734,480,1
10059113,322,49
10059784,10,47
10059830,328,38
10062793,447,24
10062823,64,47
10063080,380,31
10064125,433,41
10065911,408,46
10066748,158,26
10067043,440,49
1006706X,466,5
10067191,318,20
10068023,146,41
10069321,211,11
10072014,445,33
10072276,322,38
1007449X,126,27
10074708,163,34
10076417,434,15
1008973X,300,32
10093087,72,21
10093095,253,46
10095896,34,5
1009606X,99,6
10096744,84,38
10112367,303,22
1012277X,395,18
10133119,400,14
10139826,219,10
10162356,484,46
10162372,427,13
1016796X,356,31
10168664,26,30
10170715,137,3
10179909,436,30
10183639,452,6
10184864,373,29
10196587,260,8
10212019,188,44
10220038,191,45
10224653,161,43
10224793,34,44
10232796,464,33
1023621X,189,17
1023697X,207,48
10238883,353,11
1024123X,170,13
10241752,186,11
10248072,294,31
10255842,72,28
10263098,159,44
10269428,163,6
10275851,165,41
10279636,379,16
10283358,478,4
1028365X,58,35
10286284,464,48
10286608,346,26
10286861,93,12
10298436,186,37
10299599,157,25
10325298,127,18
10375783,351,19
10386807,485,23
10402004,72,38
10402659,198,18
10403108,369,26
10407685,58,6
10407790,336,4
10408398,266,44
10408436,233,29
10408800,150,34
10411135,487,17
10420967,224,43
10421467,444,43
1042296X,388,16
1042346X,449,2
10423915,220,34
10426914,327,8
10429247,41,13
10431802,167,42
10437398,294,8
10444300,314,30
10445471,438,32
10445803,486,36
1044677X,295,47
10451064,153,30
10452699,433,1
1045389X,28,43
10457828,27,39
10459243,266,17
10464883,87,20
10466770,380,24
10466789,184,22
10473203,203,29
10474838,485,22
10479627,122,44
10489002,123,9
10489959,231,37
10498923,175,10
10499652,444,36
10499660,328,37
10500472,141,28
10501827,394,28
10504729,273,42
10506934,422,43
10508414,64,21
10512004,368,24
10518207,140,42
10518215,297,40
10518223,275,2
10526188,467,8
10535381,476,48
1053587X,375,27
10535888,171,22
10538801,389,37
10544887,490,27
1054660X,96,29
10547460,64,3
10554181,485,44
1055677X,297,13
10556877,187,45
10556915,400,10
10567895,358,36
10575715,17,9
1057610X,330,27
10577122,322,34
10577130,256,1
10577157,332,32
10582916,481,25
10584587,480,29
10587268,452,7
10589759,264,49
10590145,337,3
10591478,63,20
10599495,258,20
1060278X,248,30
1060992X,238,35
1061026X,76,35
10613773,60,49
10618309,106,39
10618562,101,27
10620125,273,26
10627995,427,14
10630988,300,17
10631674,105,18
1063293X,97,45
10634584,87,29
10635246,297,20
10636404,129,27
10636528,311,18
10636536,409,4
10636676,461,1
10636692,174,1
10636706,191,26
10636722,478,45
10637095,407,20
10637397,232,23
10637818,320,10
10638210,441,11
1064119X,475,41
10641246,16,41
10641858,339,5
10641866,272,1
10642269,170,17
10642277,160,22
10642285,94,34
10642307,156,45
10642315,121,41
10646671,390,29
10652221,412,4
10652744,45,5
10653090,294,11
10655131,197,21
1065514X,91,35
10655247,11,12
10657355,394,26
1066033X,312,19
10660763,206,45
10667857,413,7
10668527,20,47
10678212,243,7
10681302,395,26
10682767,204,40
10683666,480,5
10683755,128,21
10685200,405,14
10687998,29,4
1068820X,270,23
10689605,302,42
10693629,431,20
10694730,265,15
10698299,231,45
10704698,402,29
10706631,235,8
10709622,62,41
10709762,437,48
10709789,364,19
1070986X,351,48
10709878,373,39
10709886,289,46
10709894,90,28
10709908,211,46
10709916,167,27
10709932,129,4
10710922,68,15
10711023,224,35
10712836,137,37
10715797,233,1
10715819,218,3
10724761,379,47
10726349,124,24
10731199,218,27
10734511,23,40
10735615,18,36
10735623,49,34
10743227,459,29
10745351,246,24
10750207,290,24
10760342,368,42
10760431,210,4
10763333,255,3
10765670,287,34
10772014,244,49
1077260X,13,23
10772618,163,23
10775463,451,45
10783466,38,5
10786236,118,31
10789669,107,41
10792724,224,6
10803548,302,37
10810595,84,10
10812865,335,40
10816011,155,7
10817735,137,39
10820132,350,38
10833668,365,20
10834419,50,3
10834427,431,22
10834435,43,47
10840680,26,4
10840699,174,28
10840702,162,12
10844309,495,38
1084578X,387,36
10846999,85,47
10868259,126,5
