Journal,Publications,Authors
03616274,229,21
03637425,63,19
03638111,352,48
03785920,233,36
03787206,234,29
03912078,394,18
03925048,412,2
03935108,135,1
04433158,139,47
04925882,62,5
05150361,181,20
07003862,207,2
07168756,425,3
07303564,256,23
07308884,333,12
07317239,448,20
07322399,212,5
07339364,193,37
0734306X,132,38
07353766,410,30
07359683,264,9
07363761,303,34
07374607,289,44
07376782,334,35
07391854,381,22
07393172,107,44
07421222,404,10
0742597X,249,30
07426046,153,46
07439156,106,23
07484526,133,17
07485751,196,17
07495978,335,14
07526180,473,9
07596340,358,40
07673701,268,2
07730543,157,45
07981015,261,25
08105391,452,39
08109028,429,9
08239150,412,22
08250383,355,43
08276331,460,46
08580855,156,4
08826110,157,26
08832323,361,29
08837066,208,45
08839026,498,23
08841241,426,37
08843848,433,11
08853134,137,6
08853908,48,18
08858624,347,21
0887302X,369,42
08876045,138,36
0888045X,276,41
08884773,485,38
08887985,450,34
08887993,482,17
08893268,443,37
08894019,160,25
08896402,424,38
0889938X,487,12
08908389,108,42
08911762,261,21
08927626,355,31
08929912,121,6
08933189,69,27
08939454,378,40
08943257,11,34
08943796,394,12
08944865,313,45
08948453,263,7
0895562X,149,10
08955638,462,45
08955646,46,17
08956308,169,26
08959285,18,21
08961530,242,28
08965803,108,46
08974438,156,2
08975930,313,43
08985626,217,1
09208550,413,26
0921898X,161,29
09230645,63,21
09234748,129,11
0924865X,170,40
09255001,417,11
09255273,125,36
09262644,84,49
09264957,122,39
09275371,465,40
09275940,429,35
09277544,431,34
09291199,349,24
09291261,263,22
09318658,236,5
09359915,482,36
09369937,108,47
09388249,162,20
09410589,358,19
09432779,411,35
09470085,393,43
09496181,375,17
09500170,347,45
09504222,203,43
09507051,319,34
0951354X,172,9
09513574,217,26
09521895,178,9
0952617X,493,9
09526862,170,40
09534814,298,1
09537287,407,25
09537325,286,43
09540962,313,40
09541314,413,42
09544127,393,25
0954478X,401,39
09545395,144,35
0955534X,410,37
09556222,137,44
09556419,42,44
09564233,185,30
09565221,469,38
09570411,380,12
09571787,479,19
09574093,384,37
09578765,31,44
09585192,247,49
09585206,167,17
09590552,47,10
09593969,239,49
09596119,374,47
09596526,60,12
09596801,447,16
09598022,273,24
09600035,292,19
0960085X,36,8
09601627,235,31
09604529,286,21
09606491,295,17
09615652,106,23
09628770,293,37
09631690,376,16
09631798,457,6
09636048,490,8
09637346,462,25
09638180,326,18
09638687,313,25
09639284,156,12
09644733,13,15
09645993,44,26
09647775,201,41
09648410,58,45
0965075X,181,47
0965254X,229,32
09653562,167,10
09658564,486,16
09660879,55,7
09669582,382,17
09670734,15,23
09675426,108,26
09686673,242,22
0969160X,46,7
09695931,289,14
09695958,358,15
09696016,311,7
09696474,190,9
09696989,104,48
09696997,108,8
09697012,197,23
09699988,490,29
09703772,125,18
09703896,200,31
09711554,262,30
09713557,478,39
09716858,425,35
09721509,480,18
09722696,265,39
09727272,332,17
09727302,137,14
09727981,27,31
09730052,232,44
09746250,67,34
09756809,369,37
09758364,183,43
10108831,289,40
10128255,123,26
10149562,297,23
10185895,459,49
10196781,136,4
10242589,164,29
10245294,499,22
10253866,483,13
10291954,282,18
10293132,113,33
10301763,402,45
10309616,308,42
10323732,255,44
10353046,185,2
10353704,48,35
10356908,486,42
10384111,179,34
10384162,256,30
10401628,35,13
10406190,364,13
10422587,418,32
10429247,417,32
10438599,22,35
10444068,325,39
10445005,400,46
10448004,322,29
10448136,45,49
10452354,182,29
10453172,29,44
10454446,330,16
1046669X,273,44
10468188,409,47
10468781,151,10
10477039,469,30
10477047,380,25
10478310,480,39
10486682,152,20
10489843,101,5
10492127,363,1
10495142,331,30
10496483,297,49
10496491,224,3
10507051,456,45
1051712X,351,14
10520457,60,30
1052150X,162,4
10525629,195,18
10527001,72,37
10531858,199,25
10534822,134,48
10548408,323,46
10564926,67,15
10569219,351,9
10577408,314,15
10579214,189,49
10586407,179,24
10591478,335,4
10595422,280,12
10596011,63,37
10599231,453,37
10605487,110,43
10610421,490,6
10613846,273,39
10619518,62,46
10627375,69,24
10632921,117,11
10641734,14,13
10647570,205,25
10669868,271,7
10680896,374,4
10686967,489,8
1069031X,381,20
10690727,359,29
10696679,56,45
10725245,364,46
10739467,320,10
10743529,433,43
10754253,317,34
10769307,153,26
10795545,379,49
10805699,133,3
10808620,115,6
10818510,167,5
10821910,156,5
10834346,154,47
10835423,129,23
10835547,328,49
10835601,284,9
10849467,101,35
10860266,67,20
10861718,448,49
10864415,355,42
10878572,238,35
1088128X,126,17
10906738,327,24
10909516,288,3
10913211,136,32
10924604,402,35
10927026,405,38
10934537,138,13
10941665,67,47
10944060,131,25
10944281,10,9
1094429X,248,4
10946705,299,14
10949968,105,37
10956298,135,34
10957960,127,11
10961879,57,41
10963367,98,3
10963480,497,28
10964762,246,29
10967494,382,9
10974954,394,3
10976736,281,25
10978526,198,34
10981616,496,12
10982140,201,42
1098304X,456,9
10983058,78,15
10988394,287,40
10992340,358,25
10999264,256,5
11082976,163,24
11092858,153,15
11099526,444,38
11217081,494,8
11261668,95,5
11316837,194,48
11318635,294,26
11322799,471,18
11384891,229,6
11397861,78,37
11612770,56,48
11674687,103,13
11745398,247,28
11766093,455,5
12045357,462,13
12063312,213,17
12123609,227,45
12225347,483,32
1226508X,441,29
1229828X,350,3
12303666,48,40
12335835,109,34
12408095,298,40
12460125,263,27
12507970,231,13
12604984,366,45
12622788,32,33
12674982,259,6
12864892,19,24
12946303,255,19
13094297,334,16
13159984,109,40
13215906,299,28
13217348,189,33
13264443,232,48
13307533,403,41
13310194,259,13
13327461,156,43
13350617,451,45
1338130X,266,42
13468073,13,27
1350231X,25,38
13505076,289,7
13505084,345,5
13511610,256,43
13522752,267,45
13527258,485,31
13527266,393,23
13527592,169,42
13533452,484,10
13545701,349,32
13547798,161,43
13548166,405,30
13552511,187,39
13552554,172,31
13555855,389,18
13563289,42,36
13567667,426,2
13571516,454,14
13581988,188,13
13583883,436,29
1359432X,110,12
13598546,332,2
13602381,74,32
13603124,426,13
13603736,177,46
13606719,339,27
13610244,52,49
13612026,53,41
13620436,406,40
13630539,21,31
1363254X,104,34
13633589,311,24
13637681,395,45
13639080,262,35
13639196,251,48
13662716,44,6
13665545,224,19
13665626,346,30
13669877,99,7
13673270,273,10
13675567,102,41
13678868,419,32
13682148,467,34
1368275X,99,28
13683047,427,15
13683500,124,30
13684892,114,37
13691066,400,29
13695258,205,22
13806653,323,4
13841289,123,20
13853457,84,32
1385951X,422,36
13861793,385,4
13922785,226,17
13923730,286,12
14156555,258,22
14241277,173,17
14356104,403,10
14413523,366,1
14413582,466,22
1443458X,417,26
14476770,201,18
14479338,236,14
14498618,186,47
14502194,108,29
14502275,45,12
14524864,475,36
14601060,496,35
14603799,105,12
14606720,161,7
14608545,160,29
14616688,199,11
14626004,233,33
14628732,46,6
1463001X,277,47
14635771,378,15
1463578X,192,32
14636689,22,11
14637154,288,23
14642859,226,26
14646668,364,34
14651211,370,46
14654520,295,34
14656612,282,29
14657503,378,4
14668297,71,17
14672227,93,35
14673584,377,13
14684322,226,41
14684330,351,39
14687976,406,15
14691930,196,29
14693569,28,29
14695405,186,11
14697017,109,32
14705931,405,2
14705958,454,47
14706067,242,14
14706423,412,20
14707853,85,22
14708272,274,11
14709503,464,27
14709511,293,3
14709589,215,17
14714825,61,29
14715201,348,21
1471678X,376,47
14717727,153,16
14718197,382,37
14719037,78,20
14720701,108,6
14724049,405,19
14724782,34,5
14725967,445,3
14728117,388,1
14742748,478,38
14747332,493,15
14747472,62,34
14757702,160,35
14758962,153,49
14759551,66,25
14761270,118,12
14761297,190,18
14766086,51,15
14766825,195,44
14766930,432,16
14767503,232,8
14775085,131,46
14775212,142,25
14775360,172,17
14777266,224,29
14777282,230,8
14778238,244,15
14779048,340,27
14779056,155,46
14783363,248,7
14784092,85,3
14785315,18,29
14789647,83,44
1479053X,451,24
14792494,262,20
14793059,239,46
14793121,16,15
14794853,183,25
14808986,150,30
14927713,177,14
15022250,179,7
15186776,402,17
15197077,443,44
15213250,292,20
15230406,131,36
15232409,203,9
15234223,14,38
15234614,38,48
15241904,174,22
15245004,431,2
1525383X,348,24
15256480,145,8
15259951,374,11
15265943,330,13
15266125,351,17
1528008X,154,8
15297470,336,21
15309576,226,18
15329194,310,30
15330915,141,18
15332667,301,46
15332845,79,47
15332969,261,31
15344843,424,38
15353958,284,32
15365433,373,45
1537260X,191,25
15377857,176,33
15392937,100,38
15393062,211,41
15404595,355,8
15420485,28,11
15426297,48,22
15442721,460,41
15462234,251,46
1546542X,229,32
15470148,135,15
15475816,67,16
15476715,157,22
15477355,485,28
15480518,465,20
15480631,326,33
15480666,392,10
15481115,370,40
15481131,432,32
15499324,10,33
15501949,396,2
15510123,470,33
15513114,357,33
15533832,199,41
15535495,200,13
15540642,378,30
15541908,418,33
15547191,321,13
1554964X,426,26
15550753,431,22
15551296,126,39
15586235,143,2
15587894,67,38
15589080,53,39
15592448,182,26
15606074,169,46
15660141,182,15
15661679,326,34
15667170,312,42
15667529,158,44
15674223,89,49
15691721,383,40
15691829,222,11
1569755X,212,3
15707156,261,6
15707385,238,9
15723097,173,6
15765962,236,9
15822559,156,39
15837327,29,31
15889726,411,41
16078055,56,12
16081625,242,8
16102932,314,8
16111699,23,28
16168216,10,7
1618162X,382,11
16184742,63,20
1618954X,383,16
16194500,268,4
16195515,153,6
1619697X,480,22
16258312,450,26
16378962,468,3
16459261,21,41
16480627,339,42
16484460,233,14
1648715X,281,11
16494946,465,18
16522354,367,12
16592395,469,23
16605373,417,12
16607112,165,13
16737326,17,45
16793390,131,19
16798171,357,46
16843703,173,36
16981359,99,45
16985117,145,8
17277051,195,29
17279232,325,32
17293774,187,44
17382122,37,18
17400589,229,6
17401267,366,18
17402816,50,19
17402832,237,22
17402891,201,37
17403812,420,32
17404754,456,41
17408008,154,3
17408776,210,28
17408822,426,10
17408849,221,35
17408938,470,29
1741038X,229,15
17410398,249,33
17410401,422,7
17411025,406,12
17411041,55,49
17411432,44,30
17413591,399,31
17415357,91,24
1741539X,380,20
17418437,265,37
1741847X,206,4
17418763,312,28
1741878X,418,44
17422043,459,20
17425360,19,24
17427150,321,49
17427541,295,32
17427967,251,41
17435110,374,34
17438187,14,36
17438268,128,2
1743873X,298,15
17439132,383,34
17442370,74,36
17442869,155,6
17446740,233,39
17449359,248,42
17449480,186,12
17452007,276,3
1745641X,350,45
17457904,291,18
17460166,72,40
17460573,226,21
17460972,351,15
17465265,324,33
17465370,292,35
17465648,186,26
17465664,470,8
17465680,426,36
17466474,107,48
17468809,114,30
1746966X,108,23
17471117,394,42
17481252,320,14
17487870,15,14
17500664,485,2
17501938,206,5
1750385X,360,38
17504090,142,45
17504554,367,41
17504708,268,47
17505933,446,14
17506123,32,39
1750614X,494,25
17506182,62,20
17506204,174,2
17506220,211,39
17508614,467,6
17509653,92,17
17510252,154,25
17511062,87,2
17511348,466,35
17511879,375,37
1751200X,10,5
17516447,182,40
17516757,214,12
17518040,269,36
17518202,455,45
17521882,458,23
17530822,378,47
17531942,497,31
17533627,297,11
17536715,43,10
17537983,357,3
17538254,104,14
17538335,81,16
17538351,48,10
17538378,163,29
17538394,259,10
17538432,171,12
17539269,447,30
17542413,127,41
1754243X,268,1
17542731,388,5
17544416,315,20
17545730,277,8
1755182X,458,43
17553091,63,12
17553830,245,1
17554195,398,20
17554217,487,28
1755425X,231,43
1755750X,322,47
17558077,410,37
17558913,121,12
17560047,264,37
17563607,312,49
17565804,416,49
17566266,216,44
17566517,238,28
1756669X,350,47
17567017,407,15
17569850,75,6
17572223,84,44
17574323,444,20
17575818,112,14
17582954,431,2
1758938X,201,9
17589401,261,37
17590817,303,26
17590833,315,29
17591163,107,1
17662524,347,35
17793572,295,6
17835917,344,37
17908418,356,5
17939933,444,33
18009581,456,49
1804171X,491,14
18054854,317,12
18064892,258,42
18082882,175,20
18104967,481,43
18108601,344,34
18142427,39,25
18155669,256,29
18167403,115,39
18195490,60,31
18234992,90,47
18325912,142,43
18333672,294,23
18342000,397,44
18346707,147,38
18347649,193,20
18376614,410,23
1840118X,339,45
18420206,282,16
18422845,349,42
18424120,481,8
18436110,78,21
18466168,43,1
18546250,271,8
18553303,62,29
18590020,459,32
1860711X,214,38
18611303,135,5
18624472,244,47
18628516,52,22
18632386,249,47
18636683,468,34
1865035X,380,1
18651984,120,26
18665888,258,43
1869814X,192,30
18714757,345,18
18747655,104,17
18778585,468,26
18784917,383,8
18952038,397,49
1911382X,369,12
19186444,397,27
19314361,290,25
19321465,204,46
19322054,361,4
19324391,204,33
19344554,164,1
19348835,102,19
1935472X,169,31
19355688,443,16
19355726,70,14
19368623,131,48
19369735,60,5
1937321X,412,41
19388160,286,26
19389655,14,28
19395442,475,2
19405979,101,6
19406940,179,9
19407963,326,33
19415842,31,41
1941627X,414,25
19416520,335,48
19420676,10,13
19437536,142,9
19478186,21,31
19478585,355,41
19488289,43,4
19852517,442,34
19854064,227,46
19859899,310,4
19947658,82,19
19952880,291,6
1995459X,258,34
20084889,56,18
20085893,130,13
20088302,223,41
20101392,248,23
20104952,65,19
20138423,359,45
20143214,116,11
20349130,57,24
20373635,346,25
2040106X,301,15
20404166,266,1
20404468,17,12
20407122,122,7
20407149,364,15
20408005,262,21
20408021,189,19
20408269,216,29
20408749,312,25
20412568,136,33
20413866,65,49
20414161,223,32
20421168,23,49
20425791,483,35
20425961,37,44
20426747,480,38
20426763,87,26
20427913,225,11
20430795,395,35
20436238,374,8
20439032,163,46
20441266,23,14
20452101,196,10
2045855X,321,2
2046469X,380,46
20466749,16,9
20469012,12,3
20469128,120,21
20471238,416,26
20490887,247,8
2049372X,372,48
20493983,248,2
20498799,283,6
20503318,236,29
20503326,380,26
20516614,201,12
20518803,482,5
20534604,128,34
20534620,494,48
20545819,37,37
20555911,450,36
20556225,282,15
20564945,240,43
20564961,95,48
20565607,483,23
20571607,309,46
20595794,34,44
20595891,154,43
20596014,22,45
2071789X,221,21
20718330,34,23
20726414,77,43
20737904,403,16
2077429X,76,47
20777973,242,15
20785585,118,25
20808208,155,36
20812221,120,11
20817452,237,15
20818858,120,4
20840845,479,21
20869614,43,13
20884443,120,22
20925212,273,19
20932685,433,34
20962320,378,14
21107017,245,4
21501173,51,46
21547238,434,27
21548919,110,29
21552851,15,47
21568316,189,28
21639159,291,35
21640629,329,8
21643962,235,16
21678375,452,42
21680256,449,36
21914761,324,30
21939438,374,18
21946175,463,2
21954194,238,49
21981620,386,13
21983402,298,4
21985804,446,26
22049029,286,30
22105395,207,11
22106723,79,7
22119736,121,31
22121447,13,44
2212571X,359,10
22130780,340,39
2213297X,455,13
22147160,327,31
22172661,359,7
22178309,104,49
22209352,161,42
22321640,146,36
22391959,256,20
2245800X,396,4
22697195,252,7
22779779,40,1
22785337,49,44
22813993,238,45
22886206,45,42
22891471,417,47
22916822,232,13
23052147,331,21
23069856,477,22
23173963,229,28
23197145,84,9
23220937,13,26
23256192,143,15
23266899,127,10
23270012,378,24
23278005,495,8
23286261,71,16
23288272,450,49
23291656,203,26
23294884,344,27
23294906,212,37
23299460,401,4
23302674,35,24
23303131,444,19
23322373,182,36
23332050,309,39
23366494,142,10
23405317,335,25
23409436,419,18
2373518X,333,36
23750472,284,10
23781815,221,33
23805005,234,5
23816724,29,47
2382624X,122,49
23831359,149,35
23949643,10,34
23970022,99,33
23973757,151,21
23985038,47,22
23985364,302,48
2398628X,391,37
24058726,365,35
24146722,268,7
24448451,187,10
24448788,19,9
24448834,270,14
24449695,416,13
24704067,147,25
24733938,181,2
24742376,395,35
24753718,22,7
24970107,139,18
25002597,93,3
25011960,330,42
25097962,328,39
25105019,110,41
25126962,338,49
25147641,282,11
25149792,274,39
25220691,408,46
25307614,417,19
25436597,47,4
2568020X,103,38
25875671,104,42
26403943,78,39
26437015,327,45
26661888,245,36
26946416,443,40
27550761,343,37
7653697,382,33
87550024,385,36
87566222,468,3
87569728,146,9
