Journal,Publications,Authors
03677524,169,41
03699579,105,45
03764699,481,18
03768716,242,47
03778282,189,36
03784274,122,47
03785173,327,22
03786501,451,34
03787966,61,47
03788741,277,8
03790355,304,40
03798305,395,49
03855414,396,44
03863603,122,19
0386846X,110,42
03881350,122,41
03881601,449,37
03906019,90,6
03919048,196,26
03920607,122,34
03926699,11,45
03935345,139,6
03946320,229,37
03987639,63,33
04280296,352,22
0484811X,494,21
05134870,233,6
05153700,234,6
0722348X,394,48
07248741,135,30
07249004,139,11
07300913,62,30
07313810,181,31
07313829,227,24
07313837,169,9
07317085,207,3
07318898,425,31
07326580,256,40
07329482,333,37
07350414,448,36
07357915,212,24
07418329,193,31
07422091,132,6
07428413,410,2
07434863,264,20
07439539,303,28
07482337,289,11
07532830,381,15
07533322,107,6
07586922,207,49
07673981,479,30
0768598X,404,38
07712367,249,2
07925077,153,15
07926855,106,11
07930291,210,8
08670609,196,45
08675910,335,44
08842884,358,6
08848181,268,26
08854513,157,4
08872082,261,19
08872333,452,20
0888319X,429,33
08906238,412,20
08909083,355,49
08920362,460,12
08923973,156,47
0893133X,157,1
0893228X,361,26
08958378,208,14
08975957,317,38
08982104,498,37
08982848,426,11
08990042,433,36
09019928,137,13
09019936,48,43
09135006,347,3
09149198,369,33
09186158,138,6
09203206,276,10
0920654X,485,5
0921299X,450,23
09218319,482,10
09218777,443,44
09224106,160,2
0924977X,424,13
0924977x,487,40
09251618,307,2
09254692,108,20
09266917,272,1
09280987,261,37
09281231,153,9
09282866,355,17
09297855,121,9
09298673,69,11
09318771,378,15
09330453,11,24
09349545,394,38
09349820,313,35
09350411,263,30
09369589,149,31
09396411,462,49
09399488,46,5
09402993,169,44
09439404,18,14
09446486,242,11
09447113,108,9
09455566,156,34
09461965,313,12
09462716,217,35
09464832,140,35
09467785,413,1
0951418X,161,40
09520600,63,22
09529500,129,29
09530673,170,8
09542299,417,11
09548602,125,41
09558810,84,37
09561250,122,14
09563202,465,30
09580344,429,35
09580581,431,21
09594973,113,37
09595244,349,5
0960314X,263,19
09603271,236,14
0960894X,121,26
09613692,482,4
09617671,108,25
09639292,162,45
0964198X,358,42
09644679,411,25
09652310,393,18
09661719,375,40
09667822,347,8
09667954,203,39
09678298,319,40
09680519,172,14
09680896,217,32
0970020X,454,38
09709185,178,33
09716580,493,23
09724559,170,15
09725547,77,33
09728228,298,25
09731245,407,17
09731296,286,33
09738258,313,47
09738916,413,2
09741496,393,14
09742441,144,40
09743618,204,39
09744304,410,6
09746242,137,6
09751459,42,3
09751491,185,7
09753575,469,8
09759476,380,15
0976044X,479,47
0976500X,384,29
10003002,31,33
10005048,247,30
10011978,167,39
10012494,47,27
10015302,239,36
10042857,374,29
10058915,60,38
10100423,447,33
10110283,273,37
1011601X,292,27
10151362,235,4
10219498,286,22
10220178,295,2
10233830,106,10
1025028X,293,5
10273956,376,10
10284796,457,33
10286020,490,38
10288945,462,13
10292659,326,31
10298428,313,47
10408304,156,36
10408444,13,45
10429611,44,24
10430733,201,15
10431802,58,29
10436618,26,8
10451056,181,5
10496475,229,29
10517235,167,47
10528040,486,4
10534245,55,12
10534725,382,45
10538550,15,2
1054044X,108,27
10542523,389,31
10543406,242,36
10559612,46,36
10568719,289,26
10569014,358,43
10588108,311,27
10601333,190,5
10603271,104,20
10604456,108,11
10606823,197,10
1061186X,490,40
1062936X,125,38
10641297,200,6
10717544,478,23
1071894X,425,47
10742484,480,26
10745521,170,46
10752617,265,43
10752765,332,12
10760458,137,26
1076397X,27,13
10766294,290,40
10769188,499,18
10780297,232,25
10792082,63,33
10797440,67,47
1080563X,332,40
10807683,369,43
10826076,183,12
10834087,289,44
10837450,123,36
10849785,297,48
10870571,440,4
10871101,351,5
10872906,160,37
10878378,459,8
10915818,136,42
10937404,164,49
10956670,499,28
10966080,395,31
10979336,483,9
10988823,282,29
1099498X,113,14
10998012,426,40
11001801,402,41
11100052,308,22
1120009X,255,11
11212098,185,23
11306343,48,1
11315253,486,46
11571489,179,37
11571497,256,21
11677422,35,26
11707690,364,46
11738804,315,36
11745886,418,23
11752203,417,1
11756365,22,40
11759038,325,15
11762551,400,21
11766336,322,47
11769114,45,9
11771062,182,9
11772719,29,10
11778881,330,26
11782595,273,41
11786973,409,35
11787007,151,25
1179559X,469,26
1214021X,380,11
12263907,480,38
12264512,152,2
12306002,101,7
13000608,363,18
13004182,331,27
1300638X,297,34
1304530X,224,27
13072080,456,17
13190164,351,43
13300075,60,44
13376853,162,24
13403443,195,25
13407007,72,7
13449702,199,6
13474367,134,24
13478613,159,33
13502816,323,49
13507702,67,29
13516337,351,43
13518488,314,22
13543776,189,26
13543784,179,28
13556215,335,21
13556568,280,49
13566881,63,7
13579215,453,17
13594117,110,20
13596446,490,41
13596535,273,49
13608185,62,20
13619195,69,22
1364369X,117,28
13648233,14,40
13649027,112,49
13676733,205,7
13678280,271,1
13684736,374,32
13687646,489,13
13690663,381,30
13695207,359,23
13697056,56,19
13811991,364,32
13816128,320,30
13826689,433,29
13835726,317,49
13862073,153,45
13880209,278,29
13892002,379,30
13892010,133,16
13892827,115,40
13894501,167,19
13895575,156,18
14198711,154,1
14203049,129,14
1420682X,328,47
14222868,284,2
14246074,101,28
14608081,67,49
14611457,448,30
14615347,355,38
14622416,238,4
14630095,483,1
14648431,126,8
1464844X,327,29
14648466,288,39
14656566,136,3
14694344,402,32
1470269X,405,10
14712210,138,10
14712598,67,19
14714892,131,46
14724472,10,34
14726904,248,33
14727463,299,23
14728214,105,28
14728222,135,32
14739542,127,7
14741776,57,29
14748665,98,8
14756366,497,1
14760584,246,3
14768518,382,24
14773155,394,23
14775751,281,8
14778599,198,47
14797364,496,37
14821826,201,3
15169332,78,28
15204081,287,47
1521298X,358,8
15219437,256,34
15221059,460,35
15228940,85,32
15249557,163,24
15250016,153,14
15287394,444,32
15296318,494,46
15307905,194,16
15309932,294,4
15320456,471,37
15334023,229,21
15361241,78,14
15363694,56,31
1537064X,103,48
15371891,247,18
15376516,455,7
15376524,462,10
15384047,213,7
15385698,409,33
15391604,227,23
1540658X,483,21
1542166X,441,19
15429733,350,48
15432521,48,19
15432912,109,36
15438384,298,29
15439135,263,18
15443191,231,2
15476294,366,1
1547691X,32,47
15499634,259,5
15507033,19,20
15507416,255,11
15517411,334,42
15548600,109,2
15551741,299,3
15563650,189,23
15569039,232,12
15569527,403,20
15569543,259,5
15571890,156,37
15574962,451,38
15590631,105,30
15602214,266,9
15608115,334,34
15665232,13,44
15672018,25,35
15672697,289,22
15672700,345,44
1567567X,256,24
15675769,267,17
15680053,485,10
15680061,393,30
1568007X,169,46
15680096,484,23
1568010X,349,32
15680118,161,17
15680126,405,17
15680134,187,14
15680142,172,9
15680266,389,40
1570159X,42,2
15701603,426,45
15701611,454,25
15701638,188,39
15701808,436,9
15720004,110,22
15725995,277,43
15733149,332,46
15734064,74,4
15734072,426,26
15734080,177,29
15734099,339,45
15734129,52,34
15734137,53,23
15748847,294,37
15748855,406,11
15748863,21,6
15748871,104,18
15748898,311,21
15748901,395,42
1574891X,262,36
15748928,251,41
15830012,44,38
15965996,224,34
1611020X,346,17
16188276,99,37
16248597,273,25
16602854,102,38
16605527,419,12
16714083,467,23
16731581,99,42
16746384,427,22
1674800X,124,21
16789180,114,27
16789199,400,31
16851994,205,6
16874757,123,40
16876334,84,34
16878191,422,12
1695405X,385,45
16993993,429,7
17151635,226,10
17341140,286,45
17350328,258,17
1735403X,173,26
17357780,403,21
17404118,366,28
17406757,466,46
17406765,417,2
17406773,201,43
17407745,236,1
17410541,186,36
17418372,45,29
17425247,475,21
17425255,496,11
17427835,105,40
17435390,161,11
17438977,160,36
17446872,199,49
17451183,233,39
17451981,46,40
17457904,277,35
17460441,378,34
17466334,192,47
17469600,22,24
17470277,288,22
17480132,226,5
17512433,364,33
17520363,370,36
17528054,282,20
17547326,378,19
17555914,71,35
17555930,93,43
17560756,377,17
17560799,226,45
17562856,351,43
17568919,406,34
17576180,196,9
17584310,28,26
17598885,186,2
17625858,109,9
17697344,405,9
17732247,454,40
17819989,242,17
17833914,412,1
17939844,85,25
18117775,274,43
1816496X,464,40
1819155X,293,42
18269745,215,25
18607179,232,39
18608965,393,35
18681743,61,3
1868596X,348,37
18686958,376,44
18715206,153,44
18715214,382,30
18715222,78,38
18715230,108,34
18715257,405,12
18715265,34,19
18715273,445,37
18715281,388,44
1871529X,478,49
18722113,493,17
1872213X,62,10
18722148,160,49
18723128,153,47
18725120,66,12
18744672,48,16
18744710,118,24
18750710,190,19
18754104,51,8
18756921,195,31
1877282X,407,17
18785077,232,23
1885642X,131,37
19061714,142,16
19329520,172,6
19337213,224,8
19338244,230,25
1934578X,244,18
19348282,340,25
19349254,155,12
19371888,248,15
19375387,85,26
19393210,18,41
19412711,83,45
19427603,451,26
19440049,410,47
19453337,262,32
19454481,239,10
19466536,16,16
19614209,183,7
19768257,150,17
19769148,177,23
19835922,179,26
19848250,402,21
1991007X,443,22
19960875,292,7
20059752,131,14
20083866,203,15
20089295,14,7
20394705,38,9
20402503,174,48
20415990,431,8
20451253,348,23
2045452X,145,29
20461402,374,18
20468954,330,31
20479956,351,30
20499434,154,39
20506511,336,35
20726651,226,18
20734468,310,42
20738099,141,39
2084980X,301,17
20935552,79,14
20936966,261,31
20951779,424,24
20956975,284,35
21412502,454,44
21504792,191,34
21593337,176,3
2160763X,100,37
21615861,211,43
21645515,355,40
21684790,28,26
21691401,48,23
2190393X,460,39
21922195,182,15
21922640,150,49
21949379,251,4
22103031,229,29
22103155,135,22
22107703,67,25
22113525,157,13
22113835,485,18
22115560,465,33
22120661,326,16
22121099,392,45
22134344,370,42
22147500,432,44
22233806,10,2
22285652,396,35
22285881,470,42
22311866,357,34
22314040,199,30
22873651,200,13
22995684,378,13
23074345,418,18
2314436X,321,32
23148535,426,32
23223049,431,35
23321512,126,39
23452641,143,46
23520078,67,29
23638907,53,49
23652411,182,29
23760540,169,44
24056650,182,16
24138568,326,44
24518654,312,47
24519456,158,10
24681113,89,30
25094262,383,25
25117157,222,39
25868195,212,20
25883623,261,5
25901567,238,1
25901710,173,30
26160684,236,49
26328682,156,3
26336588,29,45
27709191,450,14
27724328,411,30
87551225,56,4
87563320,242,18
