Journal,Publications,Authors
00263648,139,20
00263788,63,44
00266493,352,37
0026704X,494,24
00269786,233,44
00275514,234,33
0027769X,394,20
00281042,412,48
00281344,135,30
0028209X,139,44
00282596,62,9
00282928,181,45
00282944,227,49
00282960,169,17
0028646X,207,36
00287199,425,14
00288233,256,19
0028825X,333,7
00288330,448,3
00294470,212,33
00295035,193,44
00296635,132,32
00298131,410,47
00298519,264,11
00298549,303,42
00301299,289,2
00302082,334,26
00305316,381,4
00305685,107,17
00305693,207,17
00305707,479,28
00306053,404,30
00306525,249,40
00307270,153,23
00307793,106,46
00309923,210,24
00310182,133,29
00310239,196,4
00310603,335,38
00311049,473,29
00311820,358,19
00314056,268,27
00315362,157,29
00315850,261,36
00317454,452,35
00318884,429,6
00319317,412,23
0031935X,355,39
00319422,460,46
00319457,156,44
00319465,157,48
0031949X,361,8
00319511,208,2
00320781,317,13
0032079X,498,40
00320862,426,21
00320889,433,31
00320935,137,48
00323764,48,36
00323780,347,48
00325791,369,38
00327786,138,27
00328332,276,36
00329452,485,48
00330779,450,23
0033183X,482,21
00332615,443,13
00335770,160,37
00344257,424,47
00345466,487,26
00346659,307,40
00346667,108,7
00347744,272,46
00351865,261,39
00352829,153,22
0035418X,355,39
00356050,121,23
00356190,69,30
00356875,378,18
00358894,11,42
0035919X,394,18
00361488,313,46
00363375,263,10
00364827,149,39
00367818,462,30
00367842,46,26
00372102,169,7
00375330,18,7
00375349,242,5
00378941,108,1
00379271,156,46
00379557,313,18
0037962X,217,13
00380717,140,25
00380741,413,40
0038075X,161,8
00380768,63,10
00382167,129,32
00382353,170,17
00384909,417,38
00389056,125,15
00395471,84,15
0039646X,122,48
00400262,465,40
00401889,429,20
00405000,431,15
00405752,113,35
00405809,349,6
00407496,263,30
00413216,236,8
00413291,121,31
00416436,482,48
0041994X,108,47
00423106,162,32
00423211,358,45
00425184,411,15
00427500,393,18
00431737,375,13
00431745,347,24
00435643,203,40
00437719,319,14
00439339,172,28
00442240,217,11
00442259,454,6
0044264X,178,25
00442887,493,1
00443026,170,25
00443255,77,2
00443263,298,32
00443565,407,13
00443573,286,33
00443581,313,32
00444596,413,24
00444847,393,27
00445134,401,4
00445169,144,24
00445231,204,23
00445401,410,29
0044586X,137,34
00445967,42,21
00445983,185,30
00448435,469,26
00448486,452,20
00450316,380,16
0045205X,479,3
00455067,384,49
00456888,31,37
00458511,247,40
0046225X,167,44
00465070,47,25
00469750,239,23
00469939,374,44
00472484,60,1
00472565,447,33
00480134,273,15
00483575,292,17
00494747,36,34
00496650,235,17
00651583,286,41
00652296,295,44
00656755,106,4
00661759,293,13
00664286,376,4
00668435,457,7
00671924,490,46
00671940,462,9
00671975,326,23
00672238,313,33
00678546,156,33
00699616,13,20
00713260,44,4
00716677,201,1
00730912,58,42
00733407,26,34
00734675,181,27
00734705,229,21
00734721,167,24
00735655,486,15
00740195,55,35
00749664,382,25
00751243,15,9
00755192,108,17
00755974,389,21
00756458,242,13
00759511,46,3
00771813,289,4
00775711,358,4
00779962,311,43
00780421,190,28
00783234,104,7
00785237,108,26
00785326,197,11
00792047,490,24
00792985,125,43
00796611,200,10
00799920,262,37
0080889X,478,13
00809462,425,44
00820598,480,42
00837792,170,39
00842230,265,19
00845604,332,19
00845841,137,12
00852988,27,22
00854417,290,47
00855626,499,37
00857289,232,30
00900222,63,46
00900656,67,12
00901830,332,29
00903558,369,21
00904996,183,11
00928240,289,37
00934666,123,48
0093691X,297,18
0093691x,440,44
00937355,351,27
00947733,160,37
00948373,459,48
00953628,136,12
00954527,164,23
00963712,499,34
00963925,395,38
0096848X,483,23
00970298,282,25
00973157,113,4
00974463,426,30
00977403,402,30
00980331,308,13
00988472,255,42
00992240,185,49
00995444,48,14
01000683,486,47
0100204X,179,8
01002945,256,24
0100316X,35,18
01004158,364,35
01004859,315,25
01005405,418,17
01006762,417,32
01008358,22,24
01008404,325,7
01012061,400,13
01013122,322,27
01018175,45,48
01020323,182,5
01023306,330,26
01026712,273,42
01032003,409,45
01033131,151,31
01035657,469,10
01038478,380,46
01039016,480,26
01039954,152,22
01047760,101,12
01050761,363,32
0107055X,331,27
01080288,297,33
01106465,224,20
01140671,456,39
01166514,351,41
01200488,60,40
01200690,162,13
01202812,195,14
0120548X,72,44
01209965,199,40
01213784,134,22
01214004,159,18
01221450,323,48
01228706,67,29
01229761,351,43
01256726,314,16
01260472,189,46
01260537,179,35
01268643,335,34
01281283,280,3
01287680,63,4
01311379,453,5
01316397,110,10
01328069,490,29
01333720,273,32
01336215,62,31
01360027,69,2
0136006X,117,12
01371592,14,27
01375881,112,5
01380338,205,37
01393006,271,27
0139570X,374,23
01397893,489,33
01401963,381,4
01407775,359,21
01407791,56,24
01411136,364,44
01416707,320,31
01425242,433,44
01427873,317,48
01432044,153,24
01433768,278,49
01436147,379,10
01436228,133,49
01448609,115,49
01448765,167,2
01458876,156,31
01458884,154,25
01458892,129,4
01466283,328,11
01466623,284,17
01469428,101,44
01471724,67,2
01480227,448,6
01496085,238,5
01499483,483,20
01538756,126,29
01584197,327,21
01608347,288,9
01618202,136,28
01640291,402,8
01640399,405,31
01647954,138,20
01650424,67,27
01650521,131,8
01651269,10,21
01651404,248,28
01651587,299,23
01657836,105,6
01660616,135,3
0166445X,127,5
01668595,57,9
01671731,98,7
01671987,497,4
01674366,246,39
01674412,382,5
01674501,394,11
01675427,281,15
01675877,198,34
01676857,496,13
01676903,201,48
01678809,456,7
01681591,78,40
01681605,287,6
01681699,358,39
01681923,256,30
01686291,460,22
01687972,85,25
01688162,163,28
01688170,153,20
01689452,444,39
01691317,494,3
01693867,95,5
01694286,194,1
01695150,294,15
01695347,471,26
01696149,229,3
01711113,78,40
01718177,56,41
01718630,103,47
01735373,247,42
0173783X,455,34
01739565,462,5
01741578,213,31
01758659,409,13
01761617,227,43
1775103,483,1
1782762,441,22
1791613,350,15
1799541,48,26
1811568,109,18
1811576,298,48
1811584,263,9
1811789,231,1
1811797,366,43
1811916,32,9
1853880,259,23
1875779,19,43
1877380,255,45
1888897,334,2
1904167,109,14
1912917,299,38
1919040,189,40
2053640,232,18
2108984,403,16
2109778,259,29
2111322,156,44
2116529,451,11
2125919,105,6
2136686,266,3
2138409,334,14
2144565,13,2
2148358,25,32
2150883,289,31
2169223,345,11
2172445,256,22
2183390,267,3
2324393,485,31
02357224,393,33
02366495,169,24
02368722,484,1
02380161,349,44
02381249,161,15
02408759,405,37
02408813,187,27
02481294,172,38
02495627,389,48
02496313,42,27
02497395,426,44
02504162,454,12
02505991,188,3
02506432,436,30
02508052,110,32
02510480,277,23
02510952,332,2
02531453,74,7
0253150X,426,34
02531933,177,32
02532417,339,39
02534193,52,32
0253505X,53,43
02535696,294,43
02536730,406,14
0253939X,21,3
02540223,104,46
02541858,311,32
02543591,395,43
02545381,262,36
02546299,251,17
0255965X,44,48
0255982X,224,3
02571862,346,10
02577615,99,47
02601230,273,40
02603799,102,18
02608774,419,3
02609541,467,39
02612194,99,10
02613131,427,9
02634546,124,46
02648377,114,46
02650746,400,11
02650762,205,33
0265086X,323,36
0265203X,123,26
02655640,84,27
02660032,422,38
0266349X,385,22
02664674,429,26
0266996X,226,22
02674440,286,5
02677261,258,35
0268005X,173,2
02680130,403,35
02689146,366,9
02690136,466,49
0269249X,417,18
0269283X,201,43
02697270,236,12
02697653,186,3
02698463,108,18
0269915X,45,38
02705060,475,7
02727714,496,33
02738457,105,6
02738570,161,18
02752565,160,45
02755947,199,22
02757540,233,39
02773791,46,9
02775786,277,35
02780372,378,23
02780771,192,12
02784343,22,24
02785226,288,40
02786915,226,9
02827581,364,13
02832631,370,40
02890003,295,42
02890011,282,17
02890771,378,7
02943506,71,17
02997258,93,24
03001237,377,2
03003256,226,35
03003604,351,28
03005267,406,19
03009483,196,33
03014223,28,21
0301486X,186,10
03015564,109,46
0301603X,405,45
03016226,454,9
0301634X,242,38
03021688,412,6
03031853,85,42
03036812,274,35
03039153,464,18
03042847,293,19
03043770,215,5
03044211,232,25
03044238,393,11
03045250,61,10
03045609,348,17
03048799,376,36
03050270,153,26
03050491,382,31
03051838,78,32
03051978,108,21
03057364,405,18
03060632,34,18
03064565,445,1
03067319,388,14
03069192,478,8
03071375,493,2
03076946,62,15
03076962,160,34
03076970,153,36
03078698,66,1
03079457,48,21
03080838,118,42
03084329,190,1
0308521X,51,32
0308597X,195,20
03088146,432,47
03088197,407,36
03091740,232,39
03100049,131,30
03107841,142,7
03115518,172,22
03129764,224,45
03209180,230,10
03234320,244,8
03235408,340,27
03240770,155,10
03246523,248,14
03258718,85,46
03263169,18,11
03275477,83,6
03276244,451,21
03279383,410,33
03342123,262,19
03345114,239,39
03349152,16,24
0339722X,183,18
0340269X,150,35
03405443,177,43
03406725,179,37
03407330,402,19
03407594,443,24
03407616,292,34
03408159,131,22
03410145,203,4
03418391,14,10
03427188,38,2
03427536,174,8
03448657,431,33
03505189,348,38
03544664,145,43
03601234,374,28
03610470,330,10
03615995,351,45
03616525,154,1
0362028X,336,34
03622525,226,3
03632415,310,9
03633586,141,5
03636445,301,42
03650340,79,10
03650359,261,12
03650588,424,18
03650812,284,21
03652807,454,21
03657450,373,1
03657655,191,3
03659631,176,5
03661326,100,25
03665232,211,49
03670244,355,8
03671216,28,17
03672530,48,9
03674223,135,32
03675041,460,6
03676722,182,49
03678245,150,40
03678318,251,21
0367973X,229,7
03682927,135,7
03682935,67,47
03698211,157,39
03700097,485,27
03700461,465,8
03702774,326,9
03703908,392,28
03704327,370,15
03704661,432,2
03706583,10,7
0370663X,396,47
03721426,470,18
0372333X,357,22
03724123,199,10
03731332,200,33
03732266,378,7
03732568,418,3
03732967,321,14
03734137,426,44
03735680,431,46
0373580X,126,36
03735893,143,13
03736687,67,16
03738493,53,16
03741036,182,5
03746534,169,25
0374793X,182,38
03749444,326,38
03750183,312,38
03750418,158,39
03751325,383,41
03751589,222,26
03759237,212,13
03766357,261,44
03773205,238,26
03778401,173,1
03781127,236,8
03781909,156,4
03782697,29,21
03783774,450,22
03784290,411,37
03784320,56,49
03787818,242,3
03789519,314,19
03794369,23,1
03795292,152,29
03795721,424,23
03801330,10,33
03862208,382,41
0388788X,63,23
03935582,383,5
03935965,268,7
03941914,153,6
03943402,480,49
03946169,450,22
03946975,468,49
03949257,21,13
03949370,339,12
03987604,233,4
03990974,281,8
03991784,465,37
04044266,367,31
04229576,469,37
04292766,417,45
0429288X,165,26
04345541,382,43
04406605,17,8
04416651,131,40
04533402,357,33
04586859,173,45
04953843,99,29
05119618,145,5
0513353X,195,28
05240476,325,40
05291526,187,17
05340012,37,23
05468191,229,45
05513677,366,9
05529034,50,2
05545579,237,32
05563321,201,49
05617332,420,31
05643295,456,7
05685443,154,30
05701783,210,3
05701791,426,9
05707358,221,10
05777496,470,46
07060661,229,47
0706652X,249,26
0716078X,422,1
07161069,406,30
07168756,55,38
07169760,44,15
07173326,262,25
07173644,399,6
0717652X,91,18
07177518,380,1
07185820,265,3
07189508,206,17
07189516,312,48
07193882,418,8
0720213X,459,49
07217595,19,40
07217714,321,17
07224028,295,25
07224060,251,41
0722494X,260,12
07231520,374,29
07232020,14,25
07308000,128,36
07333188,298,25
07335210,383,29
07339437,74,11
07350147,155,4
07352689,233,14
07356161,248,46
07357036,186,38
07359640,276,17
07374038,350,2
07386028,291,8
07394462,72,36
07397240,226,10
07400020,351,7
07402783,324,36
07409710,292,16
07424477,186,14
07426348,470,16
07438141,426,25
07483007,107,41
07483260,114,4
07498004,108,29
07534973,394,6
07590644,414,1
07613032,320,39
07644469,15,1
07672861,485,40
07713312,474,3
07767943,206,1
07776276,360,1
07784031,142,39
07858760,367,21
07916833,268,45
07917945,446,30
0792156X,32,32
07924259,494,33
07929978,62,48
07980752,174,22
07981759,211,30
07987269,467,46
08152195,92,4
08153191,154,23
08161089,94,44
08180164,87,25
08240469,466,12
0829318X,375,17
08537291,10,15
08554307,60,10
08582114,182,35
08593132,214,29
08604037,269,12
08607796,455,1
0862867X,458,1
08670730,378,10
08696918,497,18
08739749,43,2
08825734,357,49
08831351,104,8
08838364,81,22
08855765,48,22
08873593,163,26
08874840,259,26
08878250,171,9
08888892,447,21
0889048X,127,31
08891575,268,43
08898480,388,6
0890037X,315,14
08903069,277,33
08905436,458,7
08909997,63,24
08912963,245,9
08921016,398,11
08922284,487,23
08927014,231,48
08927553,260,2
08927936,322,15
08935785,410,35
08938849,121,36
08940282,264,28
08974438,312,39
08986207,416,44
08988048,216,4
08997659,238,10
09013393,350,6
09064702,407,30
09064710,75,46
09066691,84,35
09067590,444,49
09088857,112,43
09096396,431,10
09123814,201,32
0913557X,261,42
09150560,235,42
09168818,303,3
09189440,315,26
09199268,107,15
09201742,347,17
09212728,295,27
09214488,344,18
09218971,356,19
09219668,444,12
09230750,456,24
09234861,491,5
09242244,317,24
09243860,258,27
09247963,175,48
09255214,490,30
09259864,481,15
09265287,344,47
09266690,39,38
09281541,256,44
09291016,115,34
09291393,60,27
09291873,90,20
09311785,142,41
09311890,294,32
09312048,397,4
09312250,147,5
09312439,193,8
09312668,410,22
09314202,339,42
09320113,282,7
09320814,349,22
09328629,481,46
09335854,78,30
09340882,43,37
09352147,271,16
09366768,62,15
09369902,459,5
09377409,214,3
09396314,135,23
09397140,244,10
09398600,52,5
09406360,249,23
09430105,468,15
09442006,380,18
09475745,120,25
09483055,258,8
09493026,160,31
0949944X,192,21
09501746,345,2
09503293,104,22
09504230,468,8
09505423,383,23
09517359,409,32
09523863,17,8
09524622,397,4
09528369,369,30
09537562,397,19
09538178,193,23
09540105,290,18
09541020,204,29
09546324,361,23
09552235,204,33
09556664,164,47
09561250,102,18
0956666X,169,44
09567135,443,33
09571264,70,7
09580344,131,28
09580956,60,1
09582118,412,39
09583157,286,34
09586946,14,39
09592709,475,19
09602585,101,31
09603085,179,13
09603115,326,24
09603166,31,5
09603182,414,23
09604286,335,19
09607412,10,1
09607447,142,33
09609822,242,33
09619534,21,32
09621075,355,28
09621083,55,37
09624562,43,41
09627286,442,12
09628436,87,9
09628452,227,11
09628819,310,33
09637486,420,19
09639969,82,42
09645691,291,34
09651748,258,7
09660844,56,31
09670262,130,2
09670637,223,19
09670874,248,38
09676120,65,32
09679952,359,10
09691251,116,41
0969997X,328,8
09700153,57,26
09703012,70,30
09704078,346,11
09706011,35,41
09712119,301,20
09714456,266,20
09714693,17,9
09715894,122,8
09716378,364,15
09716777,262,34
0971765X,189,24
09717811,312,41
09720626,136,41
09721045,65,45
09721525,223,40
0972172X,23,27
0972205X,483,21
09723226,37,5
09724923,480,35
09725849,87,21
09729984,225,4
09731245,395,49
09731555,374,48
09738363,163,16
09747435,23,31
09747893,196,26
09758364,380,6
09760504,16,33
09819428,12,21
09900632,120,16
09907440,416,47
0999193X,247,39
10000933,372,34
10001050,248,42
10001298,283,15
10001522,303,6
10007598,236,2
10017488,380,24
10020160,24,49
10025618,201,28
10026819,482,1
10035427,128,1
10050094,494,28
1006687X,37,36
10068023,211,20
10069305,48,48
1007662X,450,8
10077561,282,1
10099980,240,26
1010061X,95,43
10106960,483,49
10112367,135,25
10116966,309,10
10134425,34,12
10151621,154,41
10161597,22,7
10181806,34,47
10183337,77,40
10184171,403,17
10185674,76,5
10187081,242,14
10213589,118,34
10214437,155,48
10215506,120,17
10219498,237,35
10220119,120,1
10234063,479,36
10236244,43,15
10239030,120,19
1026051X,273,42
10262296,433,5
10262881,378,19
10282092,245,43
10284796,92,39
10286098,51,5
10286276,434,12
10288880,110,19
10295151,15,47
10295925,189,12
10297073,291,36
1029788X,329,12
10301887,235,18
10313613,452,49
10325298,449,48
10353712,324,43
10369872,374,34
10370544,463,48
10402381,238,33
10404651,386,49
10407413,298,18
10408398,446,29
10408827,159,45
10411232,286,5
10420533,207,25
10427260,79,24
10434534,121,29
10440046,13,38
10452249,359,33
10454438,340,10
10454446,455,37
10456767,327,33
10460756,359,23
10462821,104,11
1049233X,161,24
10495398,320,24
10496505,146,7
10498001,256,21
10498850,396,20
10499644,252,10
10504648,40,25
10527613,49,47
10543139,238,36
10545476,45,48
10546006,417,47
10549811,232,15
10553177,15,44
10557903,331,40
10566171,477,40
10575634,229,6
10585893,84,37
10587195,13,2
10588337,344,12
10600558,143,4
10603271,127,23
10612971,378,13
10617361,103,17
10619526,495,31
10623590,444,16
10630198,71,41
10630740,450,26
10635157,203,28
10641262,344,1
10642293,212,47
10645462,401,12
10647554,35,37
1065657X,444,20
10657258,182,2
10674136,309,36
10682805,142,15
10685502,335,38
10700048,419,22
10709428,127,44
10712232,333,32
10717323,284,20
10718443,221,36
10754377,234,33
10763333,29,15
10778306,122,46
10807446,149,3
10811710,56,29
10820132,10,47
10826467,99,27
1083446X,151,5
10842020,329,31
10853278,47,22
10857117,302,35
10888705,391,7
1088937X,148,6
10900233,365,26
10905138,342,1
10926194,268,19
1092678X,170,7
10942912,399,36
10955674,187,12
10956433,19,20
10964959,270,23
1099209X,416,25
11009233,147,30
11026480,181,29
11026510,395,31
11026812,22,18
11046899,177,41
1108393X,139,19
11092580,93,4
11099518,330,1
11101768,328,41
11106131,110,15
11201770,338,8
11204052,282,15
11206012,274,15
11206349,468,39
11228628,408,22
11250003,417,18
11254653,47,16
11254718,428,2
11257865,103,36
11259078,104,20
11261668,314,16
11263504,78,3
11273496,327,30
11295767,453,2
11298723,245,35
11303204,443,26
11317965,343,5
11326891,382,2
11385952,385,20
11391472,468,34
1146609X,146,34
11479213,427,20
11510285,85,25
11610301,492,20
11645563,44,25
11645571,10,14
11656638,305,47
11667699,329,44
11747986,415,43
11755326,69,43
11755636,329,39
11759003,358,12
11793155,337,48
11877863,276,5
11956860,370,2
12103209,238,16
12103306,279,30
12105759,325,47
12113174,295,43
12118516,300,38
12119520,222,45
12121800,174,42
12121819,14,24
12121975,348,30
12122580,388,37
12124834,87,39
12129151,419,11
1214021X,71,14
12141178,141,23
12151610,98,16
12178837,246,21
12199672,51,4
12224227,98,33
12232254,411,47
12245119,305,14
12245984,337,19
12246808,304,5
12258563,113,36
12262617,23,31
1226332X,297,45
12267708,188,18
12268615,134,44
12269239,431,31
12292818,362,30
12300322,32,21
12301388,72,47
12306428,152,30
12321966,490,41
12396095,162,4
12401307,154,5
12499951,234,41
12518050,459,45
1252607X,471,10
12538078,318,27
12575011,113,16
12588210,113,30
12808571,444,13
12809551,48,36
12864560,444,21
12900796,207,45
12976318,143,40
1300008X,76,45
1300011X,400,15
13000152,188,20
13000179,465,20
13000861,51,45
13001361,457,5
13012894,24,32
13020250,120,6
13030248,166,30
13032712,298,26
13100351,487,37
13118706,240,13
13119109,420,29
13132644,429,5
13132989,166,25
13141902,47,13
13142011,450,24
13144057,106,31
1314684X,494,20
13146947,420,8
13160354,448,9
13163361,298,21
13175262,263,20
13179152,205,15
1319562X,95,26
13206133,331,42
13220829,19,11
13227130,14,37
13231650,132,41
13235818,339,11
13266756,362,27
13300520,127,30
1330061X,303,19
13307142,406,34
13309862,168,38
13317768,312,23
1335048X,237,1
13352555,374,3
1335258X,225,3
13356372,445,28
13356380,193,14
13363824,24,30
13364561,166,5
13365266,145,49
13368672,270,15
13373463,166,38
13380230,56,14
13386905,333,14
13403540,341,49
1341027X,182,8
13411357,139,8
13416979,420,19
13418998,104,32
13424580,124,31
13426311,252,29
13428144,429,41
13430874,301,11
13434152,291,45
13438786,308,13
1343943X,292,27
13443941,78,19
13446606,157,26
13447610,20,37
13452630,263,48
13455834,339,9
13457942,369,28
13467395,47,32
13468073,143,3
13470558,209,32
1348589X,32,5
13510754,312,8
13535226,355,14
13535773,311,3
1353985X,372,24
1355557X,405,13
13558250,227,43
13577298,150,29
13590847,113,8
13596004,455,42
13601385,219,31
13621971,482,26
13630601,120,18
1364727X,113,7
1364985X,325,48
13657305,180,38
1365781X,469,48
1366638X,365,16
13669516,333,33
13695266,142,3
13706233,385,38
13737163,302,4
13803743,337,36
13808427,136,4
13834517,115,42
13850237,101,9
13851101,296,40
13851314,387,17
13852256,402,17
13862588,60,33
13863509,38,20
13866141,471,14
13873547,305,22
13883127,306,27
13885545,223,43
13887890,276,3
1389224X,416,24
13899341,266,30
13903799,311,8
13921355,110,22
13921657,414,25
13923196,355,10
1394035X,119,49
13947990,191,40
13991183,480,1
1399560X,322,21
14050471,10,39
14053195,328,24
14062070,447,9
1406894X,64,44
14069954,380,26
14078619,433,9
1408533X,408,20
14093871,158,35
1412033X,440,36
14137054,466,42
14139324,318,36
14150980,146,9
14154366,211,22
14182106,445,1
14206803,322,5
14227584,126,9
14245108,163,37
14245485,434,38
14248492,300,19
14274345,72,8
14297426,253,42
14317613,34,43
14319292,99,32
14329840,84,13
14338319,303,20
14342944,395,36
14350211,400,43
14351935,219,44
14351951,484,37
14358603,427,30
14359448,356,10
14362228,26,31
14365693,137,25
14368730,436,29
14374781,452,24
14382377,373,39
1438387X,260,21
14383896,188,41
14387697,191,9
14391791,161,42
14396092,34,42
14398621,464,2
14427001,189,4
14429985,207,8
14446162,353,32
14454408,170,14
14455226,186,49
14472546,294,13
14480107,72,21
14492288,159,24
1450216X,163,18
14508109,165,45
14590255,379,40
14596067,478,26
1461023X,58,32
14619555,464,44
14620316,346,33
14622912,93,31
14624605,370,18
14634988,186,35
14646722,157,12
14647931,127,25
14655489,351,45
14656906,485,31
14662523,72,10
14665026,198,47
1466822X,369,34
14668564,58,3
14672960,336,46
14677644,266,39
14678039,233,8
14681641,150,32
1469185X,487,43
1470160X,224,29
14702061,444,22
14712148,388,20
14712229,449,6
14723646,220,43
14724677,327,49
14726785,41,29
14728028,167,42
14730928,294,17
14735504,314,31
14735903,438,34
14747596,486,38
1474760X,295,37
14753324,153,4
1476945X,433,2
14772000,28,12
14785854,27,35
14786419,266,6
14792362,87,46
14792621,380,8
15024873,184,21
15052249,203,46
1505232X,485,35
15067629,122,48
15081109,123,15
15111768,231,7
15112780,175,15
15113701,444,45
15139700,328,6
15163598,141,47
15163725,394,17
1516635X,273,4
15167275,422,22
15176398,64,32
15187853,368,22
15191397,140,27
1519556X,297,46
1519566X,275,15
15196984,467,44
15198928,476,22
1520541X,375,28
15219429,171,42
15220613,389,38
15222055,490,9
15222152,96,34
15226514,64,36
1522886X,485,9
1522936X,297,15
15230430,187,45
15235475,400,20
15244695,358,8
15252647,17,28
1526498X,330,19
15273741,322,16
15280470,256,11
15287092,332,42
15310353,481,8
15311074,480,33
15320383,452,10
15320456,264,18
15323641,337,35
15324982,63,43
15353141,258,3
15361098,248,40
15362442,238,27
1537209X,76,28
15375110,60,46
15376176,106,6
15377881,101,47
15378020,273,14
15392422,427,7
1539607X,300,10
15407063,105,15
15409295,97,31
15414337,87,29
15419576,297,42
15420485,129,17
15427528,311,29
15428052,409,49
15449173,461,44
15457885,174,15
15458547,191,26
15471063,478,12
15488969,407,25
15507424,232,41
15525007,320,5
15528014,441,4
1553734X,475,44
15537390,16,48
15538362,339,41
15555275,272,31
15555542,170,3
15563758,160,3
15571858,94,26
15574539,156,17
15574555,121,10
15574571,390,2
15574989,412,24
15592316,45,11
15592448,294,24
15592723,197,35
15594491,91,23
15596109,11,32
15602745,394,23
15608530,312,34
15610713,206,41
15610837,413,19
1561882X,20,2
15622916,243,2
15627020,395,15
15659801,204,21
15660621,480,35
15671348,128,5
15687767,405,43
15689883,29,27
15707539,270,24
15707555,302,7
