Journal,Publications,Authors
09574174,486,34
09576061,55,46
09579656,382,34
09583440,15,29
0958695X,108,4
09588221,389,17
09591524,242,35
09593845,46,13
09598022,289,41
09600833,358,39
0960085X,311,15
09601295,190,29
09603174,104,29
09611215,108,11
09615539,197,32
0962029X,490,2
09635483,125,47
09638687,200,14
09639314,262,20
09641726,478,22
09650393,425,11
09652590,480,27
09659978,170,3
09670661,265,17
09671846,332,44
0968090X,137,28
09691170,27,29
09696016,290,21
09727272,499,47
09729038,232,16
09729976,63,37
09740635,67,20
09743154,332,6
09752293,369,19
09766308,183,5
09883754,289,3
0992499X,123,1
10000054,297,38
10001026,440,15
10001239,351,34
10002383,160,35
10002618,459,49
1000436X,136,25
1000582X,164,24
10006788,499,12
10009000,395,18
10009825,483,15
10010920,282,44
10012400,113,16
10020446,426,27
10036059,402,8
10039775,308,46
10043756,255,25
1004731X,185,17
10049037,48,29
10053026,486,8
10058885,179,15
10065911,256,27
10066748,35,46
10072014,364,7
1007449X,315,3
10092757,418,29
10096124,417,44
10096744,22,24
10122443,325,3
10162364,400,20
10163328,322,46
10179909,45,15
10183639,182,25
10196781,29,30
10220038,330,14
10227091,409,17
10255818,469,20
10255842,380,36
10263098,480,9
1039723X,152,38
1040550X,101,48
10407413,363,22
10407790,331,2
10414347,297,24
10421467,224,8
10421726,456,11
10429832,351,13
10436871,60,17
10437398,162,8
10447318,195,21
10459219,72,18
10459227,199,30
1045926X,134,18
10468188,159,46
10468781,323,47
10473203,67,31
10477047,351,38
10478310,314,32
10479627,189,11
10492615,179,45
10493301,335,25
1049331X,280,33
10494820,63,38
10498907,453,41
10500472,110,8
10504729,490,11
10508414,273,22
10509844,62,24
10512004,69,41
10514651,117,17
10518266,14,12
10526234,112,46
10528725,205,32
1053587X,271,15
10535888,374,16
10538801,489,22
10546618,381,28
10547460,359,20
10556788,56,33
10557148,364,10
10577122,320,40
10577130,433,32
10577149,317,33
10580530,153,2
10586180,278,33
10586393,379,33
10589244,133,41
10597123,115,13
10600396,167,30
10603425,156,33
10609857,154,13
1060992X,129,26
10613773,328,22
10615369,284,39
10623701,101,2
10627375,67,38
10631100,448,39
1063293X,355,26
10636404,238,46
10636676,483,15
10636692,126,34
10636706,327,42
10636730,288,44
10636900,136,49
10636919,402,40
10637109,405,11
10637125,138,3
10637192,67,6
10638016,131,9
10638210,10,6
10641246,248,9
10642307,299,39
10642315,105,31
10645462,135,32
10647570,127,41
10650741,57,12
1065075X,98,8
10653090,497,8
1065514X,246,28
10665277,382,20
10668888,394,47
10682767,281,7
10683070,198,11
10689605,496,20
10692509,201,16
10693769,456,4
10698299,78,6
1070986X,287,22
10709908,358,26
10709932,256,3
10715819,460,41
10719458,85,42
10730516,163,14
10745351,153,11
10746005,444,18
10762787,494,12
10765204,95,23
10769757,194,12
10772014,294,13
10772626,471,25
10773142,229,45
10773169,78,19
10774866,56,46
10778926,103,36
10798587,247,45
10801820,455,8
10816011,462,29
10823409,213,32
10824006,409,44
10834419,227,18
10834427,483,6
10834435,441,18
10836101,350,19
10844309,48,22
10844627,109,37
10847529,298,32
10848045,263,41
10871357,231,3
10874089,366,28
1088128X,32,10
1088467X,259,35
10896503,19,29
10897771,255,15
1089778X,334,33
10897798,109,7
10897801,299,12
10919392,189,49
10919856,232,30
10930159,403,21
1093023X,259,31
10933263,156,24
10939547,451,20
10939687,105,37
10943420,266,4
10943501,334,28
10946136,13,44
10946705,25,20
10946977,289,24
10947167,345,49
10949224,267,41
10949313,485,36
10963936,393,34
10964290,169,36
10967516,484,2
1097198X,349,15
10981241,161,34
10983058,405,36
10987584,187,6
10987789,172,39
10988068,389,42
10994300,42,12
11092742,426,3
11092750,454,45
11092777,188,18
11092858,436,40
11108657,110,21
11108665,277,15
11125209,332,33
11206861,74,35
11209550,426,26
11320214,177,8
11343060,339,36
11355948,52,48
11373601,53,30
11755636,406,42
11779322,21,44
1195096X,104,14
12045357,311,14
1206212X,395,2
12062138,262,37
12100552,251,5
12136972,44,38
1214021X,224,45
12201766,346,41
12236934,99,47
12256463,273,14
12268046,102,39
12292370,419,25
12300535,467,20
1232308X,99,2
12404543,427,39
12404551,124,6
12460125,114,17
12489433,400,25
12595969,205,28
12595977,323,2
12595985,123,35
12696935,84,37
12962074,422,5
13000632,385,1
13111728,429,40
13119702,226,12
13136569,286,36
13191578,258,45
13200682,173,23
13272314,403,47
13287265,366,31
13301136,466,11
13301365,417,10
13359150,201,3
13365274,236,14
13426907,186,16
13430130,108,10
13434500,45,29
13453041,475,10
13460714,496,12
13465597,105,30
13476890,161,41
13483447,160,1
13488503,199,5
13494198,233,20
13498614,46,8
13501917,277,43
13502387,378,12
13502395,192,1
13502417,22,20
13502433,288,28
1350245X,226,43
13513249,364,37
13557718,370,47
13558250,295,37
13583948,282,12
13594338,378,37
13600834,71,49
13614568,226,28
13614576,351,47
13618415,406,15
13634127,196,6
13637681,28,44
13648152,186,20
13658050,109,14
13658816,405,2
13674803,454,9
13675567,242,37
13675788,412,20
13682148,85,26
13682199,274,29
13687506,464,1
13704621,293,35
13807501,215,6
13811231,232,37
13811991,393,5
13812416,61,33
1381298X,348,49
13816551,376,14
13823256,153,12
13823892,382,42
13826905,78,20
1383469X,108,24
13837133,405,43
13837575,34,34
13837621,445,25
13845640,388,29
13845810,478,39
13846175,493,31
13853139,62,47
1385951X,160,43
13859587,153,23
1386145X,66,44
13862073,48,38
13864564,118,20
13866338,190,23
13867857,51,45
13872532,195,16
13873326,432,42
13873954,407,8
13875485,232,21
13875868,131,1
1387974X,142,8
13881957,172,29
13883690,224,32
13890417,230,38
13891286,244,5
13892576,340,47
13894420,155,22
13895753,248,47
13896911,85,34
1390650X,18,1
1392124X,83,26
13960466,451,43
14006529,410,10
14036835,262,30
14055546,239,18
14076160,16,17
14139936,183,26
14200597,150,8
14220067,177,47
14243210,179,40
14248220,402,49
14256908,443,12
1430189X,292,27
14322994,131,8
14324350,203,25
14327643,14,46
14329360,38,4
14332779,174,33
14332833,431,1
14335298,348,19
14337541,145,31
14343207,374,16
14344653,330,14
14355558,351,48
1443458X,154,5
14485869,336,41
14498618,226,26
1450216X,310,28
14514869,141,2
14538245,301,6
14548658,79,9
14549069,261,33
14569418,424,41
14601559,284,25
14606720,454,48
14606925,373,13
14607425,191,9
14611570,176,13
14614111,100,31
14625970,211,41
14626055,355,11
14626268,28,4
14627264,48,34
14634201,135,38
14635003,460,46
14639246,182,4
14649055,150,38
14658763,251,19
14666642,229,6
14675463,135,34
14684349,67,18
14684527,157,13
14689367,485,41
14690268,465,23
14706067,326,19
1470949X,392,45
14709503,370,11
14710242,432,1
14710684,10,24
14712105,396,7
14714175,470,25
14717727,357,21
14727978,200,1
14728915,378,12
14738031,418,7
14738716,321,15
14740346,426,21
1475939X,431,19
1476072X,126,29
14761289,143,25
14768186,67,33
14778394,53,49
14778424,182,32
1477965X,169,49
1477996X,182,35
14780771,326,44
14785951,312,38
14789906,158,26
14798336,89,11
14798352,383,35
14801752,222,8
15082806,212,46
15094553,261,14
15206130,173,2
15206149,236,46
15209202,156,9
15209210,29,3
15219097,450,21
15219615,411,26
15224899,56,8
15227383,242,48
15232867,314,2
15240703,23,6
15242560,152,28
15249050,424,29
15261492,10,26
15261719,382,25
15293181,63,12
15293785,383,5
15300226,268,34
15301044,153,48
15301346,480,37
15301362,450,15
15301834,468,44
15302016,21,36
15302067,339,15
15308669,233,43
15309827,281,48
1531636X,465,23
15320464,367,6
1532060X,469,46
15320626,417,44
15322882,165,43
15324435,382,45
15335399,17,21
15337146,131,23
15337928,357,43
15344320,173,16
15355535,99,47
15361233,145,15
15361241,195,25
1536125X,325,36
15361268,187,11
15361276,37,15
15361284,229,4
15362639,366,21
15369323,50,13
15372456,237,22
15391523,201,19
15392791,420,34
15392937,456,14
15393062,154,4
15393100,210,48
15399087,426,46
15403459,221,27
15406008,470,29
15407993,229,47
15409589,249,28
15411672,422,35
15414922,406,8
15423980,55,16
15427730,44,42
15429423,262,36
15430537,399,30
15431649,91,18
15443558,380,2
15443566,265,49
15443574,206,13
15455971,312,4
15457362,418,26
15462218,459,25
15462234,19,30
15464261,321,11
15472450,295,7
15479714,251,31
15480631,260,44
15480666,374,10
15480992,14,39
15481093,128,13
15481115,298,31
15481131,383,7
15483657,74,49
15483673,155,42
15483886,233,42
15483908,248,36
15483924,186,20
15487199,276,4
15487660,350,7
15487741,291,1
15493636,72,44
15498328,226,45
15499596,351,42
15499618,324,47
15501329,292,13
15501876,186,22
15504085,470,21
15504832,426,22
15504859,107,28
15504875,114,9
15508390,108,26
15510123,394,9
15513203,414,15
15513939,320,10
15513955,15,24
15514897,485,42
15516857,474,8
15519899,206,24
15523098,360,16
15525244,142,49
15526283,367,26
15526674,268,27
15533077,446,37
1553734X,32,4
15539105,494,24
1554057X,62,19
15540669,174,36
15541045,211,39
15541908,467,10
15548716,92,25
15548732,154,18
15551229,94,19
15553396,87,36
15553434,466,10
15554120,375,33
15561607,10,5
15561801,60,47
15564665,182,49
15564673,214,35
15564681,269,44
15564959,455,34
15566013,458,33
1556603X,378,21
15566056,497,17
15566463,297,22
1557170X,43,48
15573958,357,37
15575969,104,15
15583457,81,35
15591131,48,28
15593940,163,7
15604292,259,32
15607534,171,11
15614042,447,10
15622479,127,9
15630277,268,14
1566113X,388,13
15662535,315,25
15672190,277,2
15674223,458,35
15677818,63,7
15678326,245,21
15684539,398,18
15684946,487,3
15691829,231,42
1569190X,260,39
15694410,322,41
15700755,410,49
15700844,121,11
15701255,264,39
15701263,312,24
15705838,416,46
15707075,216,19
15707873,238,4
15707946,350,26
15708268,407,38
15708667,75,42
15708705,84,32
15710645,444,39
15710661,112,45
15710882,431,46
15720373,201,36
15722740,261,40
15725286,235,37
15734277,303,33
15740137,315,36
1574017X,107,3
15741192,347,9
15741702,295,8
15749541,344,33
15775097,356,6
15803139,444,41
15827445,456,39
15982327,491,4
15986446,317,13
16079264,258,49
16083679,175,2
16102940,490,5
1611020X,481,44
16112776,344,27
16124782,39,32
16145046,256,21
1615147X,115,8
16153375,60,38
16155262,90,8
16155289,142,3
16168658,294,44
16174909,397,3
16179447,147,22
16179846,193,6
1618162X,410,2
16191366,339,23
16194500,282,44
1619697X,349,2
1630649X,481,38
16331311,78,17
16418581,43,35
1641876X,271,34
16469798,62,23
16469895,459,30
16485831,214,8
16601769,135,22
16616596,244,44
16618254,52,36
16618270,249,5
16625196,468,13
16666046,380,29
16711793,120,31
16714512,258,47
16726340,160,16
16735447,192,42
16737350,345,30
16747259,104,16
1674733X,468,12
1674862X,383,17
1675414X,409,16
16798171,17,12
16820053,397,8
16831470,369,20
16833198,397,3
16844769,193,16
16859545,204,45
16864360,361,23
16871472,204,28
16873955,164,40
16874145,102,5
16874161,169,20
16875176,443,40
16875249,70,44
16875265,131,1
16875591,60,30
16875680,412,21
16875702,286,20
16875893,14,6
16876172,475,22
16876415,101,18
16877047,179,8
16877195,326,39
16877381,31,32
16878027,414,33
16879600,335,16
16879724,10,12
16977912,142,38
1720898X,242,34
17248035,21,14
17262135,355,36
17264529,55,33
17276209,43,23
17293774,442,45
17298806,87,2
17323916,227,41
17350654,310,21
1735188X,420,2
17381584,291,9
17389976,258,1
17389984,56,11
17400562,130,3
17402123,223,23
17407494,248,26
17407516,65,4
17408865,359,18
1741038X,116,6
17410398,328,35
17411068,57,22
17411084,70,43
17411106,346,15
17415357,35,22
1741539X,301,37
17415659,266,42
17415977,17,12
1741847X,122,47
1741878X,364,49
17418887,262,42
17419174,189,38
17422876,216,18
17427185,312,45
17427371,136,35
17427509,65,30
17438209,223,24
17438225,23,42
17438268,483,30
17440084,37,14
17441765,480,6
17442621,87,3
17442710,225,16
17442869,395,7
17444292,374,14
17445760,163,9
17452759,23,15
17453194,196,21
17461375,321,35
17466172,380,2
17468094,16,27
17477778,12,2
17478405,120,35
17480671,416,18
17481279,247,14
17483050,372,20
17485673,248,18
1748569X,283,10
17489725,303,25
17500591,236,2
17506166,24,33
17508975,201,36
17510457,482,31
17510589,128,14
17511577,494,1
17513472,37,46
1751570X,211,16
17515858,48,46
1751648X,450,3
17516528,282,35
17517575,240,41
17518601,95,6
17518628,483,25
17518644,135,13
17518709,309,34
17518806,34,8
1751911X,154,21
17519632,22,34
17519659,221,4
17519675,34,25
17525055,77,15
17527066,403,4
17528909,76,45
17529131,242,12
17530563,118,32
17531942,155,32
17533465,120,28
17535255,237,13
17538947,120,31
17543916,479,14
17548632,43,20
17548853,120,18
17550386,273,29
17550556,433,6
17558050,378,32
17558301,245,29
17559278,92,43
17560756,51,2
1756378X,434,23
17567017,110,19
17568757,15,31
17569737,189,5
17571170,291,19
1757191X,329,34
17572657,235,10
17578779,452,25
17579961,449,2
17580366,324,11
17580463,374,31
17590876,463,15
17591163,238,9
17593433,386,23
17689791,298,19
17729890,446,9
1782348X,159,35
17837677,286,21
17849934,207,9
17881994,121,46
17900832,13,7
17905022,359,16
17905052,340,16
17930057,455,33
1793351X,327,4
17935369,359,4
17938201,104,39
17938430,161,40
17939623,320,17
1796203X,146,37
17962048,256,39
17962056,396,29
1796217X,252,36
17980461,40,38
18033814,238,37
18119905,45,35
18125638,417,7
18140424,232,27
18149316,15,28
18160867,331,22
1816353X,477,14
18169503,229,7
18194311,84,37
1819656X,13,22
18200214,344,5
18213251,143,2
18266223,127,27
18269745,378,21
18286003,103,38
18287344,495,15
18359795,444,21
18401503,71,10
18419836,450,23
18438121,203,39
18456421,344,5
18466168,212,1
18476996,401,13
18612032,35,21
18612776,444,26
18616410,182,45
18618200,309,21
18622976,142,18
18625347,335,37
18631703,419,45
18632386,127,32
18645909,333,36
1865035X,284,17
18652034,221,35
18657923,234,49
18659284,29,11
1866749X,122,21
18669956,149,26
18671144,56,4
18672949,10,34
18674828,99,48
18681743,151,18
18684238,329,40
18685137,47,35
18686346,302,41
18686478,391,29
18688071,148,29
18695450,365,38
18699391,342,42
18724981,268,21
18744753,170,42
18744796,399,13
18745482,187,49
18754791,19,41
18756891,270,17
18759521,416,9
18761364,147,41
18777503,181,1
18784755,395,2
18787789,22,48
1881803X,177,29
18880967,93,10
18885063,330,40
18951767,328,21
18957595,110,28
18959091,338,11
18977979,282,34
18978649,274,8
19132751,408,8
1920180X,417,49
19301650,47,15
19305346,428,17
19308833,103,23
19317883,104,24
19321864,314,45
19321872,78,19
19322232,327,5
19324537,453,32
19324553,245,44
19328184,443,1
19328346,343,23
19331681,382,37
19350090,385,8
19353812,468,13
19355688,146,8
1935570X,427,23
19355726,85,43
19358237,492,1
19361955,44,45
19362447,10,24
19366442,305,35
19366612,329,24
19367228,415,17
19367406,69,5
19379412,358,21
19380194,337,40
19380259,276,31
19387857,370,46
19389027,238,36
19390114,279,11
19391374,325,15
19391382,295,19
19391390,300,7
19391412,222,28
19393555,174,43
19398018,348,5
19401493,388,30
19408676,87,32
19416210,419,8
19416237,71,10
19416253,141,38
1941627X,98,47
19416296,246,32
19417020,51,48
19418647,98,28
19423454,411,17
19423888,305,31
1942390X,337,8
19423926,304,40
19424787,113,25
19429533,23,9
19430604,297,2
19430620,188,15
19430663,134,3
1943068X,431,49
19437536,362,36
19457871,32,4
19462166,72,14
19466226,152,41
1947315X,490,41
19473176,162,25
19473192,154,10
19473532,459,36
19475683,471,12
19478186,318,27
19478283,113,40
19479263,444,13
19479832,444,31
19488289,207,16
19493045,143,32
19493053,76,32
19750080,400,34
19754094,188,11
19759320,465,10
19759339,51,15
19763700,457,17
19764677,24,40
19767277,120,18
1976913X,166,9
19826907,298,25
19853157,240,14
19859899,420,25
19913761,429,22
19918755,166,30
19928645,450,21
19942060,106,44
19945450,494,32
19947941,420,46
19951302,448,49
19980159,298,21
20054238,263,35
20058039,205,32
20081359,95,30
20085893,331,39
20385366,132,41
20395086,339,47
20407459,362,18
20407939,127,21
20421338,303,13
20439032,406,21
20439377,168,8
20439989,312,46
20451059,374,46
20456298,225,7
20460546,193,44
20474938,24,32
20474954,166,11
20476841,145,22
20476965,270,22
20501579,166,43
20503806,56,25
20511310,333,22
20528418,182,29
20557671,139,13
20557795,420,18
20564880,104,2
20564961,124,29
20572085,252,21
20594755,429,15
20595816,301,27
20612079,308,15
20645260,292,23
20707401,78,24
20710216,157,44
20711050,263,22
20734212,339,43
20748523,369,37
2074904X,47,33
20751087,209,19
20760930,32,23
20767633,312,29
20777973,355,30
20788665,311,39
20789181,372,44
20818491,405,47
20856830,227,25
20885334,150,37
20888708,113,47
20893191,455,8
20894872,219,42
20900147,482,16
20905041,490,8
20907141,120,1
20908865,113,44
20928637,325,5
20934009,180,3
20935374,469,1
2095087X,365,4
20952228,333,40
2095283X,142,35
20956983,385,32
20957025,302,42
20958099,337,34
20959184,136,43
20960433,115,25
2096109X,101,10
20964471,296,21
2096479X,387,46
20964862,402,39
20965796,38,27
20966652,471,2
20967004,305,41
20967209,306,48
20967527,223,13
20971087,276,9
21522715,416,36
21530785,266,22
21530858,311,42
21561664,110,26
2156177X,414,12
21561834,355,17
21567069,119,14
21576904,429,14
21578095,191,34
2158107X,480,20
21583978,322,11
21585571,10,16
21601577,328,31
21603804,447,6
21606455,64,19
21609551,380,37
21609918,433,4
21615322,408,47
2161783X,158,4
2162237X,440,20
21667160,466,10
21676461,318,24
21678375,146,35
21680566,211,26
21681163,445,37
21681724,322,38
21682194,126,21
21682216,163,40
21682267,434,39
21682291,300,21
21682356,72,10
21695172,253,38
21801843,34,46
21822069,99,4
21852766,84,45
2185310X,303,20
21908508,395,17
21926352,400,7
21926611,219,4
21928010,484,29
21953880,356,3
21979987,26,24
21984018,137,37
21985804,436,16
21994536,452,4
21994668,373,24
22031693,260,34
22103279,188,30
22105379,191,18
22106502,161,19
22109706,34,31
22110682,464,19
22111662,189,49
22113568,207,46
22117938,353,19
22120548,170,22
2212683X,186,24
22128689,294,45
22131337,72,12
22132759,159,30
22134794,163,38
22142134,165,31
22143173,379,36
22183000,58,48
22187987,464,45
22237038,346,36
22261494,93,30
22286179,370,49
22295089,186,33
2231525X,157,18
22337849,127,49
22348255,351,28
22414487,485,47
22451439,72,11
2245800X,198,45
22502106,369,33
22528776,58,17
22528814,336,6
22742042,266,4
22812881,233,20
22884300,150,48
22993649,487,47
2299856X,224,27
23013699,444,15
23066172,388,6
2311004X,449,47
23129794,220,14
23144904,327,11
23193336,167,9
23216654,294,26
23251107,314,16
23255870,438,5
2326263X,486,10
23276525,295,3
23294949,153,13
23299266,433,43
23299290,28,49
23301635,27,30
23302674,266,45
23307706,87,6
23356928,380,17
23375787,184,45
23522208,203,19
23527285,485,42
23637005,122,35
23641185,123,46
2364415X,231,26
23644966,175,5
23665971,444,29
23740353,328,37
23754699,141,20
23763639,394,49
23772158,273,21
2378962X,422,10
23794607,64,5
23798920,368,36
23799927,140,6
23838477,297,26
23985038,275,4
23985348,467,39
23986247,476,39
23991747,375,35
2405609X,171,1
24056456,389,24
24058866,490,36
24096008,96,6
24139351,485,46
24150436,297,44
24249068,187,31
24322717,400,20
24426571,358,24
24681113,17,25
24685925,330,36
24686557,322,21
24701475,256,30
24712566,332,24
24721840,481,44
24726303,452,30
24732397,264,22
24751502,337,28
24751839,63,7
24753718,258,35
24754269,248,28
25024752,238,14
25112104,76,10
25112481,60,16
25149288,106,16
25160281,101,31
25184245,273,42
25202316,427,25
25206478,300,13
25238906,105,6
25244906,97,44
25244922,87,9
2524521X,297,45
25248510,129,36
25396161,461,18
25423851,174,43
25432656,191,21
25611771,478,4
25618148,407,33
25730436,232,27
2573234X,320,7
25740741,441,6
2576988X,475,15
25776207,16,18
25871722,339,32
25917285,272,11
26049155,170,20
26341964,160,24
26390175,94,15
26403943,156,48
26624745,121,7
26629291,390,21
2662995X,412,42
26659182,45,26
26662558,294,44
26662825,197,14
26673053,91,37
26717255,11,21
26729156,394,18
2688299X,312,5
26911957,206,3
27050785,413,23
27065944,20,26
27094723,243,37
27133192,395,24
27155056,204,49
27305716,480,19
27341194,128,25
27374165,405,21
27550761,29,12
28363310,270,41
87509237,302,33
87563894,431,4
87566621,265,42
8756663X,231,7
