Journal,Publications,Authors
13522779,494,35
13533452,233,19
13544187,234,20
13545752,394,18
13551841,412,47
13575279,135,41
13576321,139,49
13580574,62,14
13590847,181,15
13595237,227,31
13595474,169,1
13607863,207,3
13619004,425,16
13621017,256,23
13631950,333,11
13674935,448,12
13676539,212,10
13682156,193,32
13689800,132,16
13867415,264,38
13895729,303,12
1394035X,289,24
14015439,334,28
14148536,381,8
14155273,107,28
14227584,207,36
14247364,479,26
14336863,404,8
14366207,249,28
1439670X,153,28
14406381,106,37
14410745,210,41
14417049,196,27
14441586,335,17
14458330,473,9
14466368,358,33
14622815,157,13
14623889,261,28
14624753,452,48
14634236,429,29
14636778,412,13
14639238,355,46
14668955,460,35
14690446,156,6
14715953,157,18
14717794,361,5
14718731,208,47
14719827,317,25
14726939,498,2
14745151,426,10
14752891,433,30
14760320,137,45
14777509,347,33
14782189,369,1
14789515,138,18
14795248,276,32
14863847,450,49
14888408,482,11
14994046,443,21
14999013,160,26
15198928,424,25
15222179,487,22
15248399,108,49
15249042,272,13
15258610,261,33
1526484X,153,34
15265161,355,41
15269523,121,35
15271544,69,1
15275299,378,21
15276546,11,48
15277941,394,6
15325024,313,28
1533029X,263,17
15331458,149,5
15347656,462,31
15365026,46,5
15372073,169,38
15390136,18,3
15394182,242,23
15407535,108,37
15416577,156,37
15419215,313,10
15429520,217,10
15443191,140,19
1545102X,413,17
15460843,161,21
15498417,129,9
15508307,170,46
15535592,417,1
15537250,125,45
15547477,84,13
15563693,122,4
15568253,465,1
15573087,429,49
15597768,431,40
1565012X,113,32
15691101,349,34
15718883,263,28
15734013,121,8
15780740,482,39
15797376,108,26
15835170,162,34
15925986,358,3
15929558,411,12
16070658,393,1
16240693,375,44
16296583,347,5
16366522,203,30
16374088,319,30
16546628,172,17
16600347,454,47
16616677,178,23
16629647,493,15
16641531,170,37
16710282,77,21
16805194,298,14
17155312,286,11
17238617,413,38
17408695,393,34
17425653,401,38
17434971,144,34
17437075,204,18
17441161,410,30
17449871,137,15
1746630X,185,34
17471060,469,38
17474108,452,33
17477166,380,24
17482623,479,15
17482976,384,30
17483735,31,42
17497701,247,17
17504589,167,5
17511437,47,29
17514258,239,4
17517885,374,10
17519918,60,17
1752296X,447,10
17523281,273,17
17538157,292,20
17549507,36,24
17549515,235,5
17549973,286,34
1755599X,295,6
17556228,106,2
17556678,293,13
17564646,376,43
17571774,457,43
17602882,490,48
17604133,462,11
17625688,326,47
17654629,313,23
17662389,156,16
17667305,13,31
17709857,44,11
17760550,201,16
17783798,58,8
17884934,26,4
18286232,167,25
18333583,486,3
1871403X,55,32
18715192,382,3
18754570,15,27
18761399,108,29
18775756,389,32
18787649,242,19
18797717,46,21
19307381,289,5
19322259,358,18
19328621,311,28
19332874,190,42
19390211,104,22
19404921,108,21
19427891,197,6
19515995,490,1
19572557,125,5
1973798X,200,41
19761457,262,12
1985207X,425,46
2039439X,265,14
20404026,332,26
2045435X,137,45
20476302,27,27
20479700,290,9
20486790,499,26
20502877,232,47
20534345,67,47
20726643,369,43
20900724,289,17
20966709,123,26
21501319,297,36
21532168,440,1
21541663,351,8
21551197,160,49
21565287,459,35
21609551,164,47
21618313,499,22
21650799,395,14
2168023X,483,26
21731292,282,28
21911231,113,23
21936218,426,14
2211419X,402,24
22118160,308,2
22122672,255,45
22141391,185,26
22233806,48,14
22245820,486,7
22871098,35,23
22964681,364,46
23276886,315,43
23520132,418,47
23529393,417,45
23743735,22,18
23787007,400,35
24054577,322,15
24519480,45,25
24680451,182,37
24764124,29,28
24966142,330,10
25160435,273,39
25300164,409,17
25866052,151,39
25873458,469,22
25883712,380,26
25891375,480,44
26323524,101,17
26672685,297,25
26881527,224,4
26898381,456,10
27550060,351,3
27697061,60,41
87557223,162,45
